"","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","R31","R32","R33","R34","R35","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29"
"theta_A",9.3661058600992,7.61265402892604,4.97082287911326,7.79506356688216,4.95629410026595,7.97967749182135,3.05714549263939,4.73400976508856,1.77492038346827,6.152034108527,6.20590661885217,6.40341543126851,2.10948596708477,7.79723451472819,3.27238147612661,7.45674854842946,6.48866288363934,2.4939205031842,5.58672212529927,9.46047829696909,3.62119282595813,2.27374765789136,2.38527290523052,0.241692175623029,6.52913738740608,6.10760823590681,3.10263080056757,1.86487773200497,7.0883758738637,7.72187488386407,0.672608383465558,0.47350077657029,8.50039553595707,6.80259676417336,6.69158648699522,6.76669378299266,0.206077042967081,2.46316427364945,1.4670062228106,7.58107946487144,1.54242298565805,8.81481539458036,5.45224351342767,1.28269261913374,2.84389569191262,9.86240918980911,6.79247023304924,4.01232906384394,7.60158932534978,4.29527781903744,7.19846641179174,7.04289146000519,7.27230035932735,5.76144601218402,5.66071705427021,0.157927398104221,5.22692108061165,3.29864852130413,0.654317892622203,8.76613515429199,0.696923593059182,4.13875793106854,9.23644177382812,1.39832141809165
"z_A_init",5.94658880727366,3.61024818150327,0.470439810305834,7.7108183177188,5.63277350272983,6.84979734010994,0.0792848528362811,1.73985917121172,1.3907438563183,9.26027454668656,6.65830522077158,5.28726939577609,5.60318813659251,5.64459836343303,2.39124875050038,6.64279279764742,6.66821789462119,3.63428458338603,8.04338658694178,1.50111344177276,3.42940160771832,9.20534678036347,8.0199647299014,6.27881834749132,0.324891884811223,7.88038947619498,9.10752712283283,1.68152509490028,5.91930373106152,1.84760515810922,9.40123449545354,1.82308996561915,6.37992691015825,1.76546812755987,1.70861435355619,8.15934401703998,4.79194634594023,8.64486002363265,8.29150648787618,3.06632494088262,7.67995624570176,7.38954871892929,9.57857783650979,8.46971563762054,0.637910040095448,8.46399250905961,4.27134707570076,0.980539477895945,6.89924919279292,3.57658168300986,3.78781108185649,4.39003715291619,3.30553509294987,0.120831357780844,6.57859477913007,1.1547833122313,7.08822508342564,6.632240107283,0.254662351217121,3.21902094176039,0.00236011343076825,9.14070605300367,9.69438310945407,4.99663297552615
"z_A_final",8.37300437420535,8.31510383247658,8.16442082649882,8.3429197544573,7.89607115661677,8.07740964051449,7.60788503087135,7.88528775708867,7.68180516494029,8.17334020311523,8.32230885265756,8.14917182312519,7.47486299137049,7.82075926463765,7.39256556166709,8.25961095945365,8.27308586041787,6.99384394015794,7.82158951713053,8.41638717004744,7.79353751750469,7.18240458571662,7.77981971434289,6.18000243622919,8.31321896180206,8.12460788175376,7.64775992716785,7.79076788913876,7.95965923762411,8.02750833654745,7.7585907424235,7.0611420622345,8.60478254792942,7.88088055089599,8.29310627184835,8.14440870577519,7.42038982070512,7.65503003313447,7.78046315857516,8.14999210477073,7.9508116435892,8.5829213307002,8.36061152806729,7.51909870593709,7.8765405920563,8.33497438235925,8.41239177043647,7.8818740766932,8.2592959625492,7.9919020491005,8.22390036501253,8.00805034378554,8.4413423982731,8.28557335693701,8.03970947289775,7.49261160937289,6.77118163034166,7.74496292367771,7.86876584682444,8.50989832578895,5.95668763023424,7.94281865514919,7.99791457060328,6.61760692942011
