"","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","R31","R32","R33","R34","R35","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29"
"theta_A",8.07021202286705,5.15240678796545,5.18868708983064,0.492216388229281,0.186869904864579,0.0934750121086836,5.13137407368049,0.163703341968358,1.96466736961156,0.556064185220748,3.56775204883888,6.51661467272788,5.06611467571929,9.34541610069573,3.86715767206624,6.90839997492731,6.21274778852239,8.48270332673565,5.55577060440555,9.70943381311372,1.77775518735871,2.63692735461518,1.29457670496777,4.55858757486567,7.44027204113081,7.1225977409631,2.81344371847808,1.88654548721388,5.37553415400907,9.32033671764657,6.2977692252025,5.26241721119732,6.728483827319,7.47505239676684,1.01514190202579,4.64723897632211,9.47767968988046,6.74829107709229,0.542801776900887,6.90925971139222,7.13617162546143,3.54388014646247,2.70771516952664,1.88631352968514,4.77023873943835,0.219250230584294,6.60595589550212,3.87424333719537,6.35386028094217,0.822330699302256,2.55266803083941,1.45007904153317,0.737846249248832,4.18848745059222,2.44447007775307,0.613271615002304,8.38980022585019,1.5554319601506,8.79803071031347,4.94459518929943,2.79791831038892,1.17195216007531,9.72379468847066,2.8715022909455
"z_A_init",5.89137525763363,1.13155283499509,0.547907839063555,9.6207745349966,7.55645934259519,8.08997019892558,3.55854813009501,9.30596617748961,2.25210151867941,8.08180655352771,4.07848687609658,4.4606240442954,4.30232438491657,0.182052787858993,0.901452538091689,7.68196837045252,9.42451557843015,8.47295016050339,5.74925319757313,7.29023494292051,4.61972092743963,9.92417603498325,5.07431152043864,6.50882361456752,8.37874507298693,1.66165540460497,2.22534045577049,9.89337796345353,1.83405570918694,3.40042801108211,2.63488580705598,6.55100199161097,9.79428841499612,8.02805637242272,9.7295991750434,1.46266606636345,3.27645227313042,6.00212293444201,6.29144120961428,4.15121780242771,6.07661041431129,3.78119712695479,7.31651362963021,3.33189307479188,1.67392679490149,7.96279535163194,6.70326320454478,0.902643103618175,6.34308450855315,8.75027540139854,8.17829976091161,9.27116925595328,9.0284494496882,5.03301001386717,3.34219402866438,8.30317259533331,9.70908934716135,7.82968893647194,2.14458575937897,2.93200871674344,8.35466905497015,3.71771901613101,1.53354960260913,2.94654981000349
"z_A_final",4.86664367842198,4.70301558441488,4.81436725914565,4.25435517937162,3.61117248862897,3.99813804754552,4.73268158101442,4.00967995171998,4.35227287806335,3.51378453444073,4.24816133835268,4.84329347958777,4.6973437245703,4.8699414572167,5.04280353126432,4.96680828390151,4.93044974589061,5.32116815971863,5.04579365686812,5.34786202404191,3.62151564562536,4.90931374329911,4.52573576509604,5.20700700131703,5.20069815887086,5.14194902306045,4.87718424300679,3.53576583526018,4.00838366937369,5.27750325751874,4.85005959953578,5.18940622042638,5.11597959830364,5.18782696537437,4.34836677420407,4.70342428605775,5.18209239526352,4.90449556232184,3.68451547552339,4.95457202546115,4.8459784756257,4.27998889037278,4.41907968112027,3.99607937869402,4.80990611664802,3.7990171912407,4.83542990101297,4.30814290843417,4.81345382636754,3.69570255738949,3.94507168893962,4.07728722879606,3.78501513251688,4.76113187556023,3.61388886463854,4.42691674262617,5.58401607169496,4.1765618310645,5.24312571449708,4.32449929718969,4.95372721866,4.41980390641577,5.27059286049941,5.07273133042983
