"","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","R31","R32","R33","R34","R35","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29"
"theta_A",1.40318211866543,6.27763711847365,3.66676973877475,5.27171404799446,3.8492016820237,8.40187264373526,3.73325139051303,0.424992335028946,1.56436999328434,0.288544641807675,7.74159038206562,7.75107684079558,8.61753878649324,3.78002439858392,7.41064688423648,6.98256108444184,6.99820762732998,7.07822622032836,8.45311890123412,3.7856493704021,5.83862531930208,1.27773314714432,9.76413387339562,0.375674657989293,1.74564802087843,6.70916302129626,3.62685343716294,2.57287850836292,1.93724311422557,6.35041264351457,9.94046080624685,8.02449741400778,9.88477607956156,1.4043553895317,7.23597743781283,4.72953093936667,9.27215393166989,9.08340571448207,7.18145528575405,2.89855658775195,3.64795540925115,2.60951161850244,5.76142259640619,4.54459413420409,7.20304671674967,3.61306338803843,6.52211670065299,3.20806451607496,4.31617545429617,3.51858695736155,9.33518304023892,5.09967638878152,3.83429438108578,4.23243287019432,7.23530565388501,8.22892924770713,2.9077437450178,2.41257861256599,2.94357601320371,6.87942980555817,6.10681068850681,6.71443262370303,8.45038015395403,4.23145353794098
"z_A_init",8.19393300218508,2.73116446798667,0.808940057177097,0.177700582426041,3.91896551474929,6.83531238231808,0.832882376853377,0.851940482389182,2.92765825521201,5.26310842717066,6.40685654710978,8.34141801577061,7.10164376767352,8.74602385330945,8.11478078598157,6.12755816197023,6.93879179889336,3.93301710719243,1.18342952569947,5.09398967260495,0.56989228585735,0.0602451269514859,7.37534634536132,3.11453665141016,7.08289470989257,6.44451876170933,9.91966113448143,5.37801327416673,2.99349003005773,4.79640898760408,7.56754522677511,2.59891301160678,4.95511971414089,6.468775565736,8.59777197008952,4.14964635157958,5.66236693644896,8.36604441283271,8.23519767029211,1.06542551890016,8.72981423512101,1.04519473854452,7.50036425655708,4.72774591529742,5.97009313292801,2.66221168683842,9.45145935518667,2.99338966608047,3.43342160573229,2.42716084932908,9.51092291856185,1.67012739926577,7.49130836455151,3.73810213524848,6.97960256366059,3.28656555619091,9.90256280405447,0.435917063150555,3.25764120556414,8.23533445829526,2.20267239492387,6.44794136518613,6.65364761371166,1.26756113255396
"z_A_final",12.1709770504128,10.9320315198193,10.7344610349261,14.8209907058149,15.4706026105071,13.7767523997997,12.1523933145572,15.1440096248345,14.0022875225563,12.1118790692501,11.8929631116991,14.1045886087716,11.4177315186525,12.9954520984041,15.2505393454552,11.388223120914,12.1460026761923,16.4018541159374,12.7140721729691,13.8638331115599,10.795044664271,13.1251280914319,12.6131292837059,10.7901746859183,12.179805561758,12.0381881038215,12.9970006479642,12.0864919435391,13.179135589779,14.5137931971897,14.5805152709231,12.7464329525004,13.7632421256752,10.5389989881256,13.2374376261393,14.0435540497417,14.1558454933232,11.3660827649633,14.8740287805277,12.894671769106,12.273289465271,14.0226180006457,13.7670819940139,10.7440223336983,14.4169475782027,16.227710017243,12.8067976866049,15.1199660237953,10.7736717177503,12.0308018682881,13.0892578109985,14.8102228457472,12.9896480163774,12.2580552568737,15.9394555819844,12.7314461364355,16.3117418606333,10.9441513949225,12.8524142638421,14.1959539796287,10.3408200741595,11.3478878474685,13.8906043674102,15.1606536033732
