"","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","R31","R32","R33","R34","R35","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29"
"theta_A",6.80524479830638,0.398843414150178,0.838517860975116,9.50910598039627,0.761903377715498,7.99230994656682,1.11465705325827,6.26306063961238,8.41224811738357,8.48736454267055,7.30813972651958,9.51585383852944,8.59597947448492,3.19946130737662,0.792789955157787,4.53952921088785,8.07522780029103,1.40720170922577,4.19250354869291,9.72998690791428,4.83548623509705,2.70008047111332,8.83037843275815,2.61456192005426,9.74614962935448,7.02341252239421,8.4293859754689,3.42479147715494,7.93593958485872,8.50753521313891,4.14660187670961,1.94111885968596,2.82079853815958,4.85214177519083,3.51422119885683,9.95863280491903,1.74338445533067,1.83492849580944,7.23253862233832,0.68357155425474,6.13745507085696,7.49572473578155,1.1827152594924,7.57233653916046,7.02181178145111,5.89817070635036,6.47795476717874,7.92301314882934,2.77325172908604,3.37033291347325,3.11011248501018,8.90153415501118,4.30688252905384,5.64276010263711,2.02139380853623,3.97646034369245,5.95461987191811,9.18249184964225,6.72359897987917,6.5945780929178,6.77806402789429,0.8140301797539,3.48439464811236,6.20308805489913
"z_A_init",8.71364896418527,9.13547527976334,0.694126007147133,5.75308499159291,5.95036891289055,4.10065554548055,2.6221535843797,0.683524962514639,7.24573410814628,8.15621778601781,7.60682686697692,0.735069152433425,4.5042671635747,3.98379433201626,6.97162106167525,6.35830773506314,8.03666787454858,1.95471036247909,1.11637163441628,3.57020500348881,1.46491901017725,1.19347593514249,6.22849221341312,8.30802716780454,4.2078122519888,9.73973394371569,2.69786505727097,0.10537983616814,8.27975569991395,7.9135492676869,1.62985938368365,4.39043677644804,3.4194494667463,3.63761864369735,6.79652499966323,7.8177843731828,5.83320535719395,9.97111951000988,1.62652692990378,5.17108123749495,6.07001304626465,2.44357590796426,4.48690712219104,4.04292681021616,9.17634435463697,2.64842310687527,2.52250015502796,1.28130427096039,1.37950852047652,3.71453209780157,5.34217533655465,3.00890741404146,4.86126048257574,6.43907657824457,8.83299369830638,4.84377488261089,0.491737457923591,7.81313176965341,6.56754296738654,9.38047539908439,1.82397172320634,5.05282695172355,7.17725060181692,6.22476986609399
"z_A_final",8.82992839822565,8.14932049315707,8.15408582680571,9.00743996457586,7.87123707167138,8.8624057026119,8.52787134796883,8.85180641077151,8.87608153459644,8.87287652624321,9.08187447018765,9.20451032654003,9.03743905961648,8.05787834521646,7.68250549134024,8.66064231584617,9.31128364025769,8.2196212819647,8.28052992953487,9.68316850311043,8.86283915170966,7.98508070873039,9.24942543313748,7.91593769478879,8.83627108478595,8.60590170391806,8.33823199660711,8.69807519322411,8.65827638889768,8.93023561492711,9.26572533929351,7.97292074169848,8.04605888460729,8.41869418275714,9.35315561446342,9.63892723176176,7.9619602145091,8.50195835695134,8.65100790242069,8.33737755437835,9.06209444555633,9.19421946769687,8.63204644416343,8.65204524400586,8.61848782224813,8.72336544506837,8.86423724243703,8.68476258834474,8.43597788266694,8.58959455516528,8.79160947848067,8.9529308880908,8.58823843162167,8.32561941924406,8.68907931930747,7.79948002192817,8.220476880977,9.17423106655109,9.0758722595351,8.84224435150568,8.3235762426598,7.84108496049668,8.31315654797963,8.58431387140139
