"","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","R31","R32","R33","R34","R35","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29"
"theta_A",9.1149462480098,8.22727055987343,1.05178693076596,0.570660394150764,1.56543384771794,0.954826415982097,0.489173799287528,0.470042016822845,5.6864326284267,8.19097461178899,5.51458118250594,8.78564142622054,2.57773220539093,2.00305658625439,1.224182813894,6.88658661209047,3.70840972289443,7.31673474889249,8.23793350718915,2.31489371741191,2.43416154524311,2.20195356057957,8.89032483799383,8.27620271360502,6.34438584791496,0.729025800246745,8.53243716992438,7.72505355766043,5.65838870359585,8.43440040480345,0.115351902786642,1.20766070205718,2.62715578312054,5.42783539975062,6.11895191250369,9.64295588666573,7.94805431040004,1.39840331859887,4.36279367189854,7.63808000367135,9.525896392297,9.86210541334003,1.55255543068051,1.09703203430399,0.590184032917023,0.227268456947058,7.77605760609731,2.32693579280749,7.28775980183855,2.17958134831861,3.17079725908116,6.92365248454735,1.70910194981843,9.13092328933999,0.831462542992085,0.526725670788437,0.56429301854223,3.78424398601055,7.45650403667241,9.53812238760293,3.10724719660357,1.3883652491495,0.0701606925576925,5.01859228359535
"z_A_init",9.49021958047524,0.643881557043642,6.34658932685852,4.50728140538558,0.193177938926965,4.48784693609923,3.28074045013636,9.03821904445067,2.44208658812568,1.0042335675098,0.0863164337351918,0.58552662609145,1.07594562927261,8.68119679857045,1.07747625326738,5.82580271875486,6.62178538506851,8.90726990764961,1.70345319435,2.58043630979955,0.909183004405349,3.80993739701807,8.53577486006543,8.62649367423728,1.82154319714755,4.35465406393632,9.64123945916072,1.12817015964538,6.08736987458542,7.15453560231254,5.8735676528886,9.45814280305058,7.77699546422809,6.03025185177103,6.36666553327814,8.69562044506893,4.05619360739365,8.55586448684335,7.65064978040755,6.34860087186098,7.35876664053649,7.86336647346616,4.65698205167428,6.03227130603045,6.60660560242832,9.21330362791196,7.5646499870345,4.37071827240288,7.70616005407646,7.27645305916667,8.23338566813618,5.08216031361371,7.60406975168735,8.61306627746671,0.440444250125438,5.03023801837116,8.3444535615854,9.59773807786405,1.06131299166009,3.74392733210698,6.32507310016081,7.70109393401071,8.54147496866062,3.28034707112238
"z_A_final",11.5947480324385,12.0426814077345,10.6049142943653,11.2080740010673,12.5639129248655,13.1340121920806,12.0272328891857,12.7615201847315,12.5061868461441,11.5530351489065,12.5278884603668,12.7016148793883,12.6862240593024,12.1370113662089,12.0062657255059,11.4250026985054,12.8263637734574,12.1560171573992,12.6810291596874,12.1580928815351,10.8365862628633,11.91155378511,13.918363014568,13.8479495705647,12.6759976048861,12.321296184643,12.6777562135488,11.543692481454,11.7501588637424,12.0211931367203,13.0309356937245,12.0398772457833,11.3895560276052,12.6996816626551,14.0791091213425,13.8123887543111,13.2248179856344,11.9680848152804,12.6580530266394,12.4968208199641,12.6183363630917,12.6928006465295,11.3489261885883,11.2438839762516,10.9929579907705,12.146242611065,11.0501092111629,11.3772501516265,13.0951502052051,11.5296020248172,11.4728007269304,12.8720690319134,12.097972894031,11.1284636128907,10.9427489853981,11.6628174413626,13.0241699227886,12.5619468288898,11.8479760082331,11.3496107686623,13.4176818092492,11.2963414445492,11.1509841884356,12.0500464759945
