"","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","R31","R32","R33","R34","R35","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29"
"theta_A",7.91151779470965,6.67920770822093,9.28541293833405,3.44836120028049,9.82086549513042,8.10363838681951,3.63149268087,1.45179643994197,5.95353474607691,5.71826971834525,9.52588653657585,1.76104167243466,9.50819123769179,6.73486870480701,8.44112564343959,8.9845688897185,8.37932742433622,5.39682355243713,1.8818957451731,6.3708417583257,3.89345729025081,1.37276536552235,0.679265141952783,9.5764850336127,5.00146748265252,7.74158397922292,6.38313849456608,7.54319672472775,4.60597516503185,7.39355739206076,6.9903775700368,6.82040599640459,2.38789721624926,8.84063747012988,5.43827390996739,6.5446024085395,2.78245854424313,4.63362541748211,5.99184219958261,3.44632335938513,1.86466767219827,5.41941535891965,0.303301631938666,0.671186174731702,2.5178726343438,9.37201239401475,8.43626671470702,6.12364288419485,6.66323817102239,2.23921515513211,0.990745383314788,3.90604033600539,5.02873389283195,4.97118602972478,1.33376758312806,5.06898977328092,3.44461557455361,1.23189469333738,8.22407069383189,0.0470272172242403,1.37782798614353,5.19732053857297,8.48928627092391,7.7188261365518
"1",7.88700975710526,8.25706153176725,1.99006204959005,4.65663260081783,0.933661491144449,7.33905021334067,1.2786346510984,2.65356160700321,9.21098808990791,7.81251002335921,9.71988496370614,7.50708621926606,3.495228739921,4.91129560628906,4.93799238465726,3.3638915931806,1.40803253278136,9.56722595263273,9.42447187146172,5.62544153304771,8.93187101231888,6.96166226407513,9.22916982090101,6.70548569876701,3.7739756773226,4.66278671985492,5.18378872890025,4.1627852874808,7.74348501348868,3.6806917283684,0.503380650188774,9.77801334811375,7.67023030202836,7.54446805454791,9.70752454828471,7.75707422522828,5.61210106126964,1.1493210378103,1.12677637021989,6.79983803769574,5.52207416389138,6.9523313594982,1.47594515932724,2.77817794354632,1.93520528730005,6.72001880127937,4.48631602805108,8.07519108057022,8.52841334184632,0.331208549905568,9.84191653784364,0.531407897360623,1.30719647975639,7.78578027384356,5.23670302471146,1.23439131304622,2.11349806981161,3.65648835897446,3.35466785123572,6.05731325922534,4.07862414838746,0.531841977499425,3.76282691489905,9.03940244810656
"2",7.87014330534689,7.53688699968358,5.33259169502233,4.13605533766171,4.97313784002666,7.64804230384093,2.33005492978183,2.13146565611035,7.69484459287904,6.82418141206806,9.5638469030203,4.93582007308247,6.31265460613258,5.60226225131791,6.54074850605616,6.14420507391385,4.64662383870809,7.59462227794594,5.7458285404108,5.96765193712692,6.37676694373424,4.28725622970744,5.23323394063739,7.91191393089819,4.49578105360606,6.13652576875138,5.77421907002873,5.79291875015122,6.08079062688641,5.24647481904836,3.86605802214508,8.25304440307758,5.27347974048334,7.86041489840036,7.67253057585727,7.22222041924644,4.36003852940318,2.74755943269378,3.33261143468424,5.36736511127542,3.87970674260789,6.3175963244785,1.04577202301161,1.88512960647199,2.22430430933792,7.94164174402588,6.20244991651153,7.1844741670917,7.69337744219955,1.22617748146035,5.9108399787182,2.06336281032238,3.11491415187905,6.53829838687541,3.47814388029476,3.19042630715073,2.90947780552313,2.60521615657745,5.81255104453237,3.30062195760755,2.94063230129449,2.67318144821266,5.78595239353967,8.49282019499266
"3",7.83687159413461,7.12850724922764,7.1804162144035,3.81764323364916,7.15494141078505,7.78173562680595,2.94381872894659,1.89667838451674,6.89905340693823,6.26076739559447,9.46018527340792,3.55019903179506,7.73853937525242,5.97531839864627,7.28668594892346,7.50049502284127,6.32690014966915,6.59492212314278,3.87693762570555,6.11593540349422,5.03824293478213,2.92484143660776,3.16425736754251,8.45460005675254,4.77293551901852,6.81760587331272,6.01896564549442,6.69816593875401,5.19026059790638,6.05198954774244,5.47783930466889,7.41900765376004,3.9931518525175,8.08704468543224,6.64179251242152,6.88283790851655,3.69044626279946,3.60889252223838,4.52567048967909,4.54939284069457,2.99814622848278,5.92556643978104,0.817885012130048,1.55920401864116,2.40668491658937,8.54082469816687,7.16106673062486,6.7183605277332,7.22398396403031,1.89490205123503,3.8285978027941,2.89328940840086,4.02098886907104,5.82315898993584,2.47282687490616,4.17576009696949,3.3602724066297,2.22988689676331,7.02022502404503,1.89324287400324,2.44101998808716,3.92299011559135,6.83921530366102,8.10993073049027
"4",7.82932643774205,6.89641751300245,8.12296333900869,3.64360215912296,8.33569114070395,7.83383918399785,3.27767170466874,1.76938691456955,6.47477046488074,5.94405459891525,9.39256218531313,2.78378916111395,8.40701605132957,6.2113732695456,7.62963803811358,8.15223703287262,7.26069287809503,6.07188927159749,2.91864208239125,6.20701763928427,4.36498990171246,2.22947235907552,2.08334275969597,8.73555428540503,4.86491742731211,7.12514009325713,6.10999480583825,7.17904656789001,4.74530157175259,6.46805653574884,6.24569090058662,6.96362816479386,3.30652730726308,8.23692360791234,6.11560543107306,6.72018981940248,3.29352698928842,4.06594510608475,5.20214352186309,4.08296288389642,2.51056759339722,5.71935079401135,0.679911918075249,1.3826837882869,2.51202190489478,8.83102029958605,7.71933373696986,6.47054046980068,6.97191085457099,2.22666373794159,2.59784218740517,3.3463387505961,4.49415093232642,5.51596093251546,1.94191594010816,4.67322068075621,3.54480866552106,2.12127748298435,7.61233411098211,1.17192577296085,2.22227506799565,4.64741985848606,7.39094482934775,7.86150053500809
"5",7.83282239536025,6.76517125713544,8.60177561649484,3.55275562058555,8.9841760884698,7.85127449115318,3.45214270203901,1.6766463147827,6.24141424807376,5.79729188122606,9.34961995798325,2.35458736444466,8.72145153412155,6.35474131982411,7.78299301670361,8.46049216483532,7.74484243143598,5.76930701277413,2.43681986282491,6.26586034717503,4.03629565145598,1.87227020725751,1.52370961494125,8.8838869566739,4.88493865907092,7.2595075807645,6.13677985060074,7.43176160330959,4.53468547291522,6.68351759950192,6.61144021565449,6.71340042484496,2.93688738311128,8.33103565143107,5.84762607127543,6.6474748866059,3.06279825510238,4.31794879852903,5.58035502208157,3.81192208553803,2.25326148589239,5.5989477799984,0.588624873926775,1.25513549638523,2.55406762769119,9.00110400938588,8.0359283574379,6.3364874981676,6.85229678132101,2.35953599993206,1.8846292759015,3.59476006196424,4.74733128576497,5.37248479205509,1.66738504443976,4.92648705154971,3.61420815713874,2.10683449065406,7.90308711493988,0.80165465927303,2.12849780010802,5.06105069047861,7.68058687642253,7.70681614898923
"6",7.83826787266371,6.69166048553354,8.84847522674544,3.50475305134458,9.33580166279584,7.85869651603587,3.5431115911664,1.60970578744759,6.11228672347459,5.73432493203103,9.32369658714459,2.11435539426893,8.87990491114618,6.43982057302488,7.8489847355318,8.60641512295455,7.99623229320859,5.59132124208254,2.19622507829703,6.30235403906411,3.87477568872018,1.68766619785398,1.23394351301525,8.96050088349646,4.88016208887203,7.31510079259927,6.13915856643395,7.56539829385668,4.43477851661207,6.79447363843508,6.78592627354156,6.5752600820255,2.73688028209385,8.38857389282187,5.71175569426068,6.61274965266896,2.9328961419794,4.46114856516356,5.78580109208763,3.6586536448087,2.11958222504783,5.52563625476287,0.529050233755856,1.17186157211761,2.56816994792437,9.1068950649014,8.21288906739763,6.26318862648479,6.79370232841394,2.41026356059353,1.49631086372284,3.73121362675412,4.88316719528613,5.29298686362982,1.52462088811185,5.05645798061826,3.63567254504938,2.11939140031804,8.0462286931222,0.611504434719607,2.08957867194324,5.29432625687094,7.83260013992789,7.61169772303586
"7",7.84292785838346,6.65076037109129,8.97755242848974,3.47895284126124,9.52380603589273,7.8633722555867,3.5907828312964,1.5647993659276,6.04079312533069,5.70829633734882,9.30853372412175,1.98039301569663,8.96417668472338,6.48959485361814,7.87589718047111,8.6755227641364,8.12857974874106,5.48802721537042,2.07593300631168,6.32418170093191,3.79467225132428,1.59181938566376,1.0836003478581,8.99927744741482,4.86955819370267,7.33619718247885,6.13410330239561,7.636894249084,4.38693956301135,6.85123778847214,6.86916538828249,6.49887005981536,2.62832302419817,8.42326802233269,5.64299559982544,6.59512688784862,2.86053872747438,4.54370387655877,5.8966565456808,3.57301673005821,2.04950695602093,5.48199899624716,0.491173062528729,1.12043350894414,2.57210432272752,9.17210614009422,8.31118998282736,6.22289465376423,6.76355414282476,2.4279699172729,1.28783481724487,3.80618937800008,4.95628375919204,5.24636928637643,1.44943168074476,5.12366656102918,3.63849941363049,2.13534637923036,8.11688972569971,0.513782192718208,2.07411958240733,5.42474782041788,7.91235091056136,7.55362589193029
"8",7.84629874733711,6.62809392902246,9.04579276227823,3.46491628049363,9.62382558723799,7.86675444060814,3.61587966069183,1.53620716288011,6.00120938100125,5.69800901498885,9.29981816502601,1.90589181618828,9.00997975259127,6.5184414245867,7.88593231469941,8.70824205087188,8.19899009812561,5.42882446281497,2.01558665245543,6.33694945661678,3.75459659783162,1.54185163484437,1.00538813031103,9.01849098860318,4.85973796749135,7.34293035551975,6.12808908870464,7.67561204813407,4.36376504304126,6.88011494918739,6.90881503728847,6.45660065660545,2.56927727519261,8.44401907928693,5.60819513008815,6.58585177180644,2.82040532625323,4.59157627077229,5.95643840250759,3.52537605800541,2.0123970311434,5.45651251092773,0.467635523095532,1.08974233252482,2.57265125587951,9.21161338061811,8.36562615391124,6.20068597288223,6.74754263072775,2.43299959425036,1.17610180232557,3.84735319910314,4.99581545651184,5.21894900937444,1.40930428037858,5.15867673811274,3.63524289136563,2.14813496540112,8.15187201935132,0.463500405612273,2.06836322441488,5.49723303223948,7.95418783855375,7.51844989956243
"9",7.84855053471974,6.61555995480254,9.08210068767642,3.45722197686523,9.67703517178224,7.86915935532531,3.62913280820006,1.51859494044277,5.9792880541706,5.69424431562886,9.29485911929709,1.8645243894786,9.03512213303318,6.53505002531009,7.8890361926757,8.72371813944415,8.23670028182616,5.39515325325307,1.98519563863459,6.34431997869674,3.73437862257224,1.51570189792288,0.964582144464688,9.0277789436037,4.85234991749038,7.34413878503915,6.12314647933673,7.69681153195819,4.3523883133621,6.89473316080998,6.92765167137933,6.43320659342077,2.5371075278686,8.45636362242538,5.59056073973442,6.5808715173696,2.79819478484487,4.61940276685529,5.98870525945879,3.49891389882796,1.99258185883327,5.44179791016979,0.453275353948028,1.07184190524464,2.57224051293895,9.23521361171762,8.39571127280171,6.18842884263909,6.73889051610928,2.43357226182481,1.11613118381902,3.86992043062453,5.01728140245686,5.20295372821937,1.3876279580337,5.17704359609363,3.63089119073319,2.15699446643508,8.1692451944582,0.437587954200845,2.06643958905347,5.53734788324447,7.97613984708858,7.49731696406613
