"","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","R31","R32","R33","R34","R35","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29"
"theta_A",3.33387752063572,7.26966386195272,6.94732131436467,4.65319048147649,3.64984218962491,8.01476124441251,6.74088804284111,2.3388854926452,2.58258547401056,8.5016180225648,2.26475792471319,9.17667512549087,9.84419296961278,9.20940819894895,7.9192215227522,8.31908512394875,5.75100454967469,9.75609973771498,3.04601266747341,7.66336185624823,6.66939807124436,5.64500612905249,4.6205977560021,0.0553658721037209,0.061378835234791,9.09738878021017,1.46507639670745,3.8984811049886,9.01435361010954,6.24363729497418,4.71548239933327,7.30916636995971,8.73153907014057,9.91193753667176,3.88516333885491,3.58808135380968,5.55463419761509,4.40483501879498,6.09487751731649,3.2932080514729,0.948814763687551,1.61237770458683,1.57694549299777,7.18578564934433,1.32301237201318,4.48889093240723,9.89835563348606,8.9751687599346,1.34609496686608,0.0224655726924539,3.61007116734982,1.20257952483371,4.60116605274379,9.21891323523596,8.8038591016084,2.08795617101714,1.80761405266821,5.47357957111672,4.22648873645812,0.143006986472756,3.58767086872831,4.96654231566936,3.77783588133752,7.3481688904576
"1",0.751884921919554,1.25769994454458,6.93044222192839,0.600377565715462,5.05935318069533,3.54500100715086,1.65398337179795,4.63257930241525,2.41482738638297,6.41490870853886,8.51744264829904,5.38736305199564,5.16133476514369,0.606933576054871,4.74182446720079,3.00818162504584,3.5367260989733,2.72600368829444,5.07606973638758,6.8372906348668,8.30017459811643,6.77849629428238,3.75224566087127,9.07431213418022,7.41226124344394,1.03246368467808,7.47706018388271,5.90656491927803,2.46924194507301,4.61574088782072,3.54589066468179,2.35883688554168,0.574753065593541,4.00078519247472,2.70630428800359,2.54152096342295,3.85756776900962,7.52696625888348,1.58858567709103,6.66229580761865,7.06270387396216,4.33326466241851,0.848876496311277,8.71568622533232,5.88659407338127,5.0850004516542,6.55842498177662,2.23349147476256,5.90433853212744,9.45266128052026,6.01778388489038,3.78813054412603,4.66402140213177,0.493876601103693,7.72117197746411,8.37619198253378,1.05153625831008,0.0783958332613111,8.5828368132934,2.59734750026837,8.14186995150521,1.52432821923867,1.64941244991496,1.19788581039757
"2",1.95124512947063,3.93704651412914,6.92525369709335,2.43282833169051,4.40192792737485,5.50650060595712,3.92337775210126,3.60645012307516,2.53817139412324,7.3346543217794,5.80193294995894,7.123716862967,7.24923608247247,4.76674814133283,6.08943361649106,5.34378529372754,4.60734631984186,5.99620066667749,4.15076531638275,7.1941115019625,7.59537909410873,6.14347938812479,4.15491267064906,5.01913723631102,4.07435975314311,4.88087172979744,4.72344047271848,4.97902044163915,5.73713637314874,5.43017118771084,4.03863538144546,4.61935009483269,4.40766816071667,6.84042221266336,3.23658056185724,3.0036087272621,4.6517152521487,6.01627470155505,3.66283252675449,5.18247507128642,4.22170589679995,3.1432268270877,1.17719803939714,8.00963321479986,3.75594172058577,4.80144976577105,8.00433015204406,5.153373383907,3.89862865569534,5.03566833928164,4.91398966718839,2.54812910900648,4.68372942737363,4.40341549088163,8.13575614309299,5.1990365584877,1.48091407008752,2.81274443762514,6.19246413366073,1.36308968440813,6.11300962333729,3.3396324793355,2.60391667971666,4.04967584775977
"3",2.6477108684098,5.41906108669471,6.89195713417424,3.43400125856823,4.0646113624665,6.56221093892597,5.14701234129555,3.05328350987306,2.65639035682585,7.82755625899456,4.22909316819731,7.96275986064521,8.34361414374864,6.74698394089051,6.81709362912325,6.61342086359135,5.11639455987829,7.67339223052918,3.65236815494509,7.25963800367557,7.16349526793719,5.85531846675989,4.38126213682015,2.84503739235099,2.32563543476806,6.76943201996201,3.26861492037826,4.48802527580861,7.17117217155873,5.73595179051507,4.3032682032721,5.80791070188088,6.32440921913505,8.18035457876193,3.5226110094038,3.28562458983515,5.0720441127721,5.2594195456202,4.78464712307141,4.33968634928617,2.72197038457485,2.48354634657007,1.42163538591621,7.58340204005426,2.64498243766692,4.65071896695416,8.7695995139699,6.76981818740419,2.7723241416622,2.72421898925359,4.29680567233151,1.98637688125135,4.60121588651975,6.55420379093609,8.39832133150507,3.7651048224459,1.81300781442783,4.1917939912287,5.08435026256469,0.853704716253401,4.90798375799931,4.24306862930065,3.19227489494521,5.63803287756036
"4",2.98874556758475,6.2242001663632,6.87992056811264,3.96334716659838,3.88451663309315,7.14248079691394,5.78955173388924,2.76493987735824,2.66725338082472,8.10717513701769,3.34073654583688,8.36510920577064,8.92057884542382,7.79198833850449,7.2095615095766,7.35037398526187,5.32864937216089,8.52096287634592,3.38144824388914,7.31412566751333,6.95475691396832,5.72713058320943,4.48944413990224,1.60680889914243,1.40621024037144,7.69077158061395,2.52663683651361,4.1988571466834,7.99373137148089,5.83713009039467,4.44692212705486,6.43298759360745,7.27809910317554,8.81037888684475,3.67821161377969,3.44810312682433,5.29368979990011,4.87369108714873,5.37186964627326,3.88562049262404,1.93948504395419,2.15758721882706,1.58581264460702,7.38025041959296,2.08600277258185,4.53863700341861,9.15886742003424,7.6807533599597,2.17697735693092,1.52572988515337,3.9306548504454,1.75099174253504,4.55098911897029,7.7231721103298,8.55452085711882,3.12209182508529,1.86155196216477,4.79115418103445,4.57649041766674,0.655849767175727,4.20391155423952,4.69133355194071,3.54670301043568,6.51516121257542
"5",3.15453187552305,6.67708378851167,6.88869636469458,4.2469373413694,3.79699181895292,7.47919856062441,6.13578407014716,2.60850120861887,2.65030480169684,8.26214539338203,2.84927420286932,8.57358144126567,9.21565368167071,8.36147608958527,7.42097765311832,7.7908045671753,5.43577016238834,8.97388311549938,3.22923328417258,7.35530306076532,6.84491395630727,5.67159518935694,4.53965503819429,0.953752751435748,0.922274389079538,8.13824427845965,2.13487804526355,4.05186977955881,8.39652626565615,5.86222218688201,4.52532810898998,6.76175227214787,7.75098547058977,9.10508658529553,3.76322234454561,3.53892970432117,5.41598127842678,4.67137455862042,5.69396709354212,3.62663399212758,1.53849332611665,1.98660129574031,1.67533680627808,7.29567948546887,1.8027851147925,4.46450518015417,9.35532592131441,8.18765961119613,1.85907425828501,0.922729600469362,3.73862857613773,1.65869336828594,4.53689291267795,8.34557203145203,8.64559705541517,2.84009702444341,1.82432078116353,5.04904685049721,4.34463979593782,0.586094619832829,3.79412840515,4.91395046586025,3.75576512004994,6.99542372216776
"6",3.24011107440213,6.93337290249402,6.89600323408428,4.40077889705721,3.75527817924241,7.67448507779162,6.32433689552492,2.52284550519518,2.63215180998589,8.34630147036686,2.57381170460831,8.6834420408528,9.36434574493617,8.65794921286568,7.53501500520241,8.04688064360274,5.49610142708893,9.22117143395212,3.1415184718586,7.38242947537922,6.78669572847359,5.64866350094682,4.56329334802306,0.615600454888109,0.666588461009218,8.35377371459299,1.9227851361986,3.98083897085237,8.59181978367501,5.86210895750181,4.56821896250714,6.93495918401433,7.98387793854556,9.24182564934582,3.80974971897724,3.58948065439455,5.48391796409724,4.56212342069334,5.87612306874793,3.47938976632574,1.33283551917233,1.89182523552,1.71263558221465,7.26146776824173,1.65912092345298,4.42152874468884,9.4549067706489,8.46909618657744,1.68886674875714,0.618295008432864,3.64175715129196,1.62620642996582,4.53764854003107,8.67937340662397,8.69811252144315,2.72092417345179,1.77388698521324,5.16214140664826,4.23921340693726,0.566399920232383,3.55898514978431,5.0251571139262,3.87754132080578,7.25780332140666
"7",3.28513323115744,7.07817830229944,6.89876329605504,4.48429882440694,3.73500752992858,7.7871767783138,6.42818231005838,2.47599436095318,2.61828527475183,8.39159793449366,2.42036313290913,8.74136455155971,9.4391664601667,8.81015853571789,7.59662931192967,8.19386391024795,5.53062000469503,9.35650302212014,3.09024491009093,7.39944965067889,6.75619952235269,5.63994358372288,4.57465911542681,0.440208878214411,0.530993481135011,8.4565338607724,1.80694281670533,3.94667683012188,8.6869215147927,5.85575805495436,4.5917209224616,7.02638997310329,8.09765126112112,9.30448512661975,3.83524845848866,3.61764574432613,5.52154648649918,4.5027001540599,5.98031356683134,3.39644225762025,1.22675181439453,1.83755183727692,1.7243943261966,7.24806126752182,1.58574476456081,4.39789764781068,9.50539180888596,8.62554173548245,1.59656277360844,0.460997724721857,3.59334646126816,1.61730994851364,4.54258433253587,8.86016850781396,8.72808540341553,2.67281751792491,1.73245858046837,5.21403317677764,4.19169748585406,0.564565741638268,3.42587149150985,5.08083852660019,3.94785760515229,7.40113993391354
"8",3.30892218585424,7.15985455928825,6.89878594838095,4.52965209010595,3.72498627509351,7.85199512085589,6.48583280980125,2.45041791719074,2.60876058727454,8.41587748685957,2.33531160156704,8.77191556696771,9.47691889925776,8.8880342005058,7.62996755880142,8.27757412414313,5.55033055945932,9.43051004800848,3.06008980804773,7.40984268839368,6.74042125991064,5.63713437737297,4.58022206684236,0.348739788125743,0.45884951819665,8.50493221402919,1.74348462557132,3.9302431524773,8.73344793848146,5.84943015698126,4.60461983882791,7.07474330094174,8.15271525079017,9.3327205570369,3.84924124824397,3.63334870645548,5.542341250135,4.47034732491401,6.04011167018823,3.3499098169441,1.17176984426898,1.80604509839099,1.72582073795126,7.24328527335305,1.54797246130273,4.38521330744086,9.5308720735959,8.7126621184404,1.5459665603062,0.378163264645979,3.56922031263916,1.61685034255193,4.54762382632034,8.95879171412111,8.74503897964961,2.65471374374751,1.70346251856427,5.2391881759671,4.1705498162223,0.567890008224385,3.35131277129611,5.10867869489343,3.98822337716691,7.47945648530602
"9",3.3215077165556,7.20588975000964,6.89771683139198,4.55430102360318,3.71998905726985,7.88920555547999,6.51799661049673,2.43647653303834,2.60253866468754,8.42885716262585,2.28825590546605,8.78805615279035,9.49605423469012,8.92789295102621,7.64802886528909,8.32500086996131,5.5615669599387,9.47095069165757,3.04233110289369,7.41607254159079,6.73235844454856,5.63660183772743,4.58297896648254,0.300745948309821,0.420348747127543,8.52737813051603,1.70867020160806,3.92236222218952,8.75632852036242,5.84467370543557,4.61171040115994,7.1003604868011,8.17906537545466,9.3451593427393,3.85692990725928,3.64210113463194,5.55382610197503,4.45273590988467,6.07445765889869,3.32384206321632,1.14316449185185,1.78769040408287,1.72388100216407,7.24199189182255,1.528382511491,4.37849166367752,9.54362683300267,8.76126247185731,1.51804115337591,0.334001141216763,3.55720822556095,1.61880409959024,4.55158275953712,9.01284687988701,8.75455485243003,2.64873365372869,1.68470632126734,5.25201671344315,4.16129348189313,0.571802153603243,3.30988768404415,5.12253863087407,4.01130347792993,7.52225060194858
