"","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","R31","R32","R33","R34","R35","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29"
"theta_A",2.963907411322,6.75630184123293,7.20480997348204,6.40568844974041,7.13719379389659,3.53226273786277,4.65633799089119,9.36635170830414,3.79720201017335,4.84696748666465,1.58432286698371,1.68686020420864,2.09676787490025,6.84896546183154,9.04756059404463,5.89662730926648,4.16909667896107,2.93728038901463,7.07304199226201,0.489423398394138,5.67365441238508,0.582567339297384,4.45402720011771,9.94851039722562,7.81690104864538,9.1192613914609,4.65772020164877,6.17197993444279,0.438523977063596,8.90141783514991,4.24586369190365,4.5680037769489,7.60773644549772,5.18805815139785,8.43379089841619,1.46278855158016,5.6720201484859,6.79811141686514,7.88067402783781,7.2803585533984,9.96951203094795,4.84641199931502,9.48962450493127,1.34920823154971,0.329674426466227,9.25797309027985,1.63113485556096,8.46418788423762,6.66699004825205,6.68589795241132,5.05317621165887,5.84836947266012,6.58904000883922,5.40563804563135,5.78242421615869,9.41033838549629,1.07826092280447,0.671029426157475,1.85952505329624,0.467829841654748,4.77672060485929,0.52839201875031,6.16400091443211,8.29012277768925
"1",4.40852204104885,0.879139055032283,1.24281708849594,9.05350822722539,1.42469604499638,9.65772318653762,8.78798469901085,4.13760040421039,1.01444938452914,2.62528556631878,2.31806452153251,7.55582048557699,7.81286557903513,0.288298646919429,1.48775449022651,5.70890397531912,8.87732594041154,8.29519383842126,8.27323323581368,0.747389765456319,2.92828024365008,6.81327422149479,1.24507610220462,1.04896986158565,3.8675714074634,6.72550701303408,8.96353875752538,4.84579120529816,1.86943920562044,9.90295926574618,2.78167226118967,4.11445102887228,3.62085542175919,3.95141381537542,8.32132968120277,4.62593710515648,2.21731577767059,0.822908566333354,5.17328152200207,1.96877222508192,3.78448786912486,5.08409328991547,8.11568654840812,4.77072563720867,4.45315233198926,1.47262774407864,5.61351983109489,7.70001020980999,4.60067515727133,6.13622299395502,4.51377338962629,2.78722490882501,6.61241251043975,4.1223850287497,2.26809999672696,9.40020798007026,3.65658765425906,5.13581070350483,7.53232492133975,4.91706469096243,1.41027637058869,4.21448401873931,7.63439952395856,8.23193245334551
"2",3.7625234013336,3.65919262254116,3.98362980396394,7.81408562780815,4.03192052845862,6.89886069387916,6.82469229500237,6.439169012082,2.32363100734848,3.70578524112378,2.06841427763894,4.82567736073387,5.13532144301052,3.31761401612245,4.93255700505041,5.72727014235162,6.58690164238257,5.99140769174969,7.57288061293394,0.734370443578867,4.28209620196501,3.89785877676081,2.72598543853518,5.25255540865685,5.47876459906199,7.57051674871683,6.70045173638476,5.49078916394995,1.3254519504804,9.16462617197938,3.50249473447235,4.20873543725492,5.38899703599677,4.37541343523878,8.22376698702509,3.11400315142781,3.71999890386893,3.38467470296572,6.3682506420837,4.30524978059663,6.57280313678121,4.94956288965071,8.74592578131163,3.13521173658504,2.60556199653862,4.93395152373799,3.88434165015794,8.1190746753343,5.49752967999068,6.26730259571001,4.72361607583265,4.53527191623217,6.58120603955735,4.69116796216907,3.86642954329777,9.00288946598206,2.37714286296929,3.1719518340471,4.76970572403074,3.04004414280812,2.94670136025249,2.40424530314889,7.02101422474361,8.26193841498552
"3",3.42745532128297,5.10544074161742,5.43485477474474,7.15610330935242,5.45297190400741,5.41540543274428,5.79332826951027,7.67204422032003,3.08135897697823,4.28225150716644,1.9423764669522,3.34917763977542,3.71351321632497,4.94189849742154,6.72094132179966,5.78521114734478,5.45711775366006,4.64315252697213,7.17277671064675,0.763845434453739,4.9153418672769,2.47224072915513,3.54450625812113,7.33051017126603,6.42962141605191,8.10790340513807,5.66365868139919,5.80903974012319,0.986333191423018,8.69419740896353,3.80635364056763,4.33963152300271,6.36388462367328,4.70425874341894,8.11388019302365,2.35596219537264,4.5993996840906,4.87211288436867,7.04972523183461,5.62392462604028,8.09470285740733,4.87799237220456,9.03753730564157,2.33738027796889,1.63786093813351,6.83982615222554,2.95750488769835,8.20710388521583,5.98685656315501,6.34455559267658,4.85422706709072,5.27034228012115,6.57362263226797,4.99478577663692,4.73474580057282,8.93405546392633,1.93779588181272,2.06957212553209,3.37813524689425,2.0699847106931,3.9096066032713,1.64928185234376,6.6272545747884,8.1629422811526
"4",3.24980829726324,5.86711042630116,6.2136287665649,6.79961882661233,6.22186697411668,4.62290734754098,5.26600541752709,8.36969524251429,3.50293793983976,4.58231194516232,1.82420489585245,2.6218735794356,3.00118093666594,5.82288658069015,7.65473688628408,5.82734858767032,4.87611942753758,3.92720636493179,7.01113760496609,0.737007104172909,5.27439223322924,1.78313526073183,3.97217015317029,8.39000376846252,6.98708741487319,8.44134428051689,5.19820896756929,6.01292235407212,0.785857179972603,8.40575766272662,3.92878616855434,4.45445858369763,6.90308642495119,4.93575733331613,8.02825325551285,1.97982017147142,5.07400884497036,5.69991674694229,7.37927600035251,6.34117110545207,8.86293607937462,4.85846990090805,9.15520789834076,1.91817401079847,1.1481265708431,7.84059427089285,2.46137465962802,8.18127198469281,6.2536601062189,6.42438673687085,4.91407149011532,5.55792043909912,6.55221159240543,5.19819838606553,5.20143997428153,8.97061737520262,1.68122811309374,1.47959412605611,2.67676453786227,1.56780776722034,4.48467696797802,1.35099575635765,6.38403748319076,8.04805122820329
"5",3.14341110997249,6.27456121049588,6.63959603602396,6.60636902357917,6.63487672562179,4.21579044722675,5.00487144635257,8.760672260122,3.73475120424585,4.73760527947601,1.7329445042947,2.22892075647193,2.59879904918239,6.30687782014079,8.14314484391604,5.84649318220847,4.55038581138324,3.52056279527614,6.94989256978203,0.698974397003971,5.48629805448307,1.45278456428624,4.21302791621694,8.93318906065977,7.3104949972664,8.64322054251566,4.98796790650088,6.12947644993705,0.669738568631369,8.23448845704094,3.97480287649346,4.53873449049536,7.20064410674311,5.0883858591176,7.97019055670278,1.77962896311563,5.32849680378835,6.16653425846011,7.561006512876,6.73260554237378,9.28483241941248,4.85811287475784,9.19614819866005,1.67182137155674,0.885981693333151,8.38248986794296,2.17984839998134,8.18230176608687,6.40484379849866,6.49831733863411,4.9419553525816,5.66334931110094,6.53008013156339,5.32791503981365,5.45034432391076,9.02809732080461,1.51711580705663,1.16472761785971,2.32288597104244,1.30707634791655,4.81886005090812,1.24418889367013,6.23838655915935,7.95658845332422
"6",3.07709711947256,6.49224997108649,6.87009039206995,6.50725355106418,6.85620048937781,4.00965263059136,4.87607640183932,8.9797194990551,3.86181428366235,4.81783259909879,1.66938742170764,2.00786812844099,2.35776359112775,6.56705377580808,8.39893612472204,5.8557180271562,4.36170949843603,3.28021115036461,6.92998104585764,0.667259029961765,5.60703412036661,1.29591160035107,4.35493728419464,9.21254616327968,7.49660505967229,8.76331517180759,4.89289151545288,6.19125192410443,0.602394480142833,8.13433702830978,3.9893413349363,4.59538550386467,7.36460847297898,5.18528255481169,7.93303359831145,1.67129489056418,5.46671202047156,6.42998524086929,7.66939949293303,6.9508892249501,9.52652918648128,4.86107748564677,9.21290450657703,1.53214704556577,0.746849636051191,8.67749481927111,2.02128982540615,8.20372410081692,6.49416343989853,6.55482557619345,4.95655286724376,5.6987040310464,6.51315604304328,5.40650766600437,5.58230710257745,9.07872692971521,1.41559640799033,0.995201566412666,2.14361268363277,1.17130972453291,5.00935943555965,1.21385633653657,6.15344409114295,7.89183344517402
"7",3.03569812058084,6.60876068557488,6.99472650285764,6.45793186896853,6.97508114399413,3.90539465228031,4.81180614838466,9.1027728810226,3.93136896481602,4.85921857927041,1.62738217404735,1.88377020281647,2.21591388731289,6.70641868703891,8.53316609384018,5.86087083264386,4.24963772422009,3.13269984731411,6.92603238619865,0.644635495011602,5.67441289656087,1.22237992500562,4.4396050315003,9.35701245191643,7.60327786582023,8.83403391883404,4.85045259456446,6.2231772364484,0.563481999682338,8.07653582134239,3.99182115795467,4.63164559317595,7.45510182407697,5.24525204995801,7.91005350008241,1.61225786078203,5.54272286085486,6.57865221788011,7.7344829034807,7.07379179006758,9.66597531215271,4.86368001218884,9.22257554463576,1.45434562834225,0.672956063553582,8.83782274531561,1.93251092528829,8.22645184807024,6.54764948630926,6.59361293519274,4.96478997243376,5.70844072261986,6.50193175525799,5.45260486087163,5.65188755976514,9.11599598715325,1.35337497140385,0.90280269267844,2.05225839826827,1.10068713933001,5.11640725258022,1.21113207150179,6.10488685209172,7.84833321274396
"8",3.01001719155505,6.6712767386654,7.06232749189432,6.43379914509191,7.03912775884304,3.85259404131782,4.77939764008072,9.1720747712387,3.96943905983353,4.88054118293764,1.60049382755009,1.81464572456156,2.13424568830368,6.78117932887679,8.60379259939351,5.86403811047557,4.18209606618514,3.04067340670746,6.92747121583689,0.629643158739519,5.71179360562566,1.1885350720888,4.49009105808244,9.43211596776612,7.66428411560581,8.87539712165422,4.83203337234379,6.23967013353126,0.541119028852086,8.04352183237814,3.99034292912829,4.65416380406384,7.50518044824015,5.28168909474189,7.8961626681136,1.57994867423143,5.58486488140929,6.66254162046601,7.77322870573613,7.14316442450528,9.7461770516036,4.86548018735013,9.22913130434435,1.41115408039043,0.633477657627721,8.9249501634919,1.88275882123038,8.24444690011869,6.57968612875968,6.6186669755609,4.96956388185099,5.70957249680298,6.49505968884439,5.47914877068408,5.68836493025386,9.14113017298603,1.31523230580934,0.851894056737107,2.00537799849244,1.06405894272502,5.17592231940644,1.21647692627637,6.07751958686107,7.81979939521913
"9",2.99419721413567,6.70490893238799,7.09913192758466,6.42216757414016,7.07373243870686,3.82580267355845,4.76294063398842,9.21118203440887,3.99028969889019,4.89151533913015,1.58364854276262,1.77635801906085,2.08784563809589,6.82138539465417,8.64106919498161,5.86605190321973,4.14110619614395,2.98307316871727,6.930141615346,0.62012276879466,5.73254855491637,1.17335360668976,4.52007351469739,9.47134178487443,7.69911755124959,8.89946544397454,4.82441914169132,6.24828108551242,0.528329429142936,8.02481243208234,3.9880599275721,4.66786742786078,7.53296899100414,5.3035243650129,7.88790236283532,1.56221739227487,5.60836162082053,6.7098688556403,7.79608217515349,7.18232330877565,9.79210895114289,4.86665157813737,9.23362480692925,1.38715461942304,0.612221089608657,8.97230742726054,1.85477888595415,8.25712532806483,6.59879689637083,6.63425818313898,4.97233215489767,5.70834091877542,6.49106252532865,5.49427239891866,5.70736723124069,9.15723270901437,1.29177274627479,0.823615684833782,1.98112904587875,1.04513177236958,5.20874460853016,1.22277674475317,6.06225436341365,7.80131625027368
"10",2.98451260407354,6.72304922524706,7.11924401948338,6.41666304686974,7.09247971632724,3.81218376816131,4.75454760286117,9.23328474925496,4.00172240535535,4.89715804487451,1.57325670895306,1.75521885249444,2.06167313103285,6.84306765868997,8.66081130816275,5.86733284188409,4.11615576556369,2.94707819070168,6.93259525595848,0.614242773369514,5.74410976448105,1.16679831596125,4.53780295212814,9.49191132233458,7.71897913058197,8.91341024027243,4.82153599288741,6.25284466582497,0.521043464814024,8.01426978391565,3.9860419018674,4.67608773601532,7.54842558323934,5.31647054961061,7.88305010793035,1.55246693022089,5.62152159783032,6.73655790480761,7.80945739841102,7.20441045623777,9.81832458387715,4.86740186722738,9.2366129794789,1.37379221259809,0.600677808896576,8.99805207715345,1.83897314502576,8.2655187021339,6.61013917142978,6.64372472312429,4.97392038025664,5.70684821121555,6.48882374176408,5.50283408862767,5.71719554442851,9.16720985705752,1.27729538545158,0.807813820173837,1.96847687437957,1.03539190359272,5.2267340168199,1.22789637471196,6.05380716683466,7.78944277384948
"11",2.97861601084647,6.73285840527276,7.13027242115908,6.41412249561812,7.10266148214442,3.80525101031297,4.75025673166485,9.24579254461809,4.00800057183854,4.90005657017588,1.5669196712234,1.74356650194762,2.04696691227509,6.85479259494588,8.67130552003541,5.86813770730935,4.10095223765522,2.92464772137317,6.93446432885673,0.610681262285449,5.75057431727774,1.16413477958146,4.54824779609137,9.50273466012985,7.73028920061051,8.92145976133827,4.82063343617011,6.25530248038227,0.516905299495658,8.00835249155703,3.98453573570474,4.68096697793633,7.55703982844733,5.32408171413736,7.88022665634877,1.54709680904747,5.62892107797678,6.7516007899929,7.81723618183627,7.21685640816761,9.83324984994361,4.8678810420925,9.23853595271788,1.36633566050818,0.59435405372432,9.01204952983874,1.83000263106797,8.27086494539484,6.61683793576793,6.64937456086908,4.97481825850274,5.70567036674044,6.48760917413328,5.50766094066571,5.72223714701371,9.17324928733002,1.26833928063062,0.79894442485056,1.96181378427855,1.03040303116221,5.23654630708776,1.23153000590613,6.04916259007174,7.78186500077764
"12",2.97504256021094,6.73817569940314,7.13633890308216,6.41299196866858,7.10820411595065,3.80171888946174,4.74806073169932,9.25287804315118,4.0114543851092,4.90154381149569,1.56308971676469,1.73714759307409,2.03871992300826,6.86114992992975,8.67690564223287,5.86863571742071,4.0916863185212,2.91070868461022,6.93576811661313,0.608554882500584,5.75420201621789,1.16316625087339,4.55438229031969,9.50844619714739,7.73672160633775,8.92609118737239,4.82049757649996,6.25664675878641,0.51456030155629,8.00503964656358,3.98350100052111,4.68384027332445,7.5618482589618,5.3285258339472,7.87859598566124,1.54413545752473,5.63309637517079,6.76007513592587,7.8217369740532,7.22386294911899,9.84173193396208,4.86818692346241,9.23974032246178,1.36216573075585,0.590859407256999,9.01966139858322,1.82488788925519,8.27418220866236,6.62077718409735,6.65270462436013,4.97531787493087,5.70486804162027,6.48697007939608,5.51037449066322,5.72479835535422,9.17684337656532,1.26279085000797,0.793949099785064,1.95827042489996,1.0278611471338,5.24187818017849,1.23393438674804,6.0466223502434,7.77705552360548
"13",2.97288571787019,6.74106496872741,7.13968548937837,6.41251696843716,7.11122791007164,3.79991906321403,4.74693690446131,9.25689543205504,4.0133583308641,4.90230589578035,1.56079138605821,1.73361180212141,2.03409946043945,6.86460575424744,8.67990629599045,5.86893929922555,4.08604045688936,2.90206722313995,6.93663251904043,0.607299259411684,5.75624401404345,1.16289633136549,4.55797629167814,9.51146753663427,7.74037552198128,8.92874827840002,4.82061442727237,6.25739218088762,0.513233665431704,8.00318738990348,3.98282425986305,4.6855222082117,7.56453558409943,5.33110615799607,7.87765985643625,1.54250070687203,5.63546011076916,6.76484693093157,7.82433006882322,7.22780395782681,9.84654604119586,4.86838193876354,9.24047891553769,1.35982911680013,0.588911868962129,9.0238018665466,1.82195875219846,8.27620195580998,6.62308524668226,6.65464913338406,4.97559147644687,5.70436103182243,6.48664465299658,5.51189689272111,5.72608439421865,9.17895488135609,1.25935142661853,0.791128078374063,1.95636723184896,1.02657394760083,5.2447667903793,1.23545916619117,6.04523931969777,7.77401769597138
"14",2.97158846389584,6.74263857048519,7.14153640520295,6.41233679057942,7.11288090732647,3.79900253189613,4.74636236517031,9.25917495434209,4.01441027259972,4.90269575822178,1.55942010747862,1.73166354634928,2.03151162623668,6.86648891874348,8.68152092049956,5.86912190712685,4.08260183686136,2.89672067374346,6.93718713582042,0.606564223759851,5.75739627925766,1.16288760356014,4.56007767191581,9.51306904065207,7.74244872987297,8.93026876321451,4.8207811249787,6.25781035884799,0.512484039117181,8.00215211123012,3.98239581431044,4.68650230480655,7.56603886646678,5.33259733012112,7.87712508243822,1.54159747993773,5.63680239075761,6.76753283354766,7.82581873359598,7.23001903384669,9.84927573137643,4.8685059463353,9.24092462403649,1.35851741604909,0.587817868503529,9.0260548967859,1.82027437796765,8.27741429659071,6.62443352351019,6.65577651603065,4.97573893451521,5.70405496035913,6.48648533695917,5.51274973144704,5.72672090919566,9.18018306996506,1.25721932214765,0.789531476056134,1.95533475762828,1.02592682449207,5.24632800855419,1.23639921059746,6.04448932596393,7.7721069387208
"15",2.97081060278563,6.74349754739659,7.14256247919789,6.41228261515793,7.11378626807462,3.7985365255163,4.74606922706649,9.26046921530952,4.01499289695664,4.90289480067675,1.55860583301067,1.73058946270539,2.03006216203107,6.86751748293566,8.68239352639017,5.86923048059265,4.08050864422196,2.89341820920743,6.9375350262959,0.606136929400031,5.75804772388071,1.16295745932447,4.56130432159896,9.5139193777552,7.74362376639361,8.93113684637078,4.82092790579634,6.25804716427811,0.512060797358636,8.00157316999033,3.98213074001136,4.68707147981391,7.56688037924128,5.33345569845908,7.87682082386873,1.54109806009291,5.63756682588833,6.76904418535156,7.82667076873467,7.23126324779666,9.85082243083836,4.86858450759892,9.24119028304827,1.35777985812222,0.587198806318992,9.02728145976161,1.81930212794864,8.27813397460383,6.6252192336999,6.65642655369299,4.97581712715029,5.70387582116181,6.48641134800304,5.51322694170776,5.72703022164439,9.18089186503346,1.25589812993006,0.788626233210473,1.95476916119409,1.02560432335129,5.24717020109716,1.23696734198906,6.04408407337219,7.77090947756386
"16",2.97034543126813,6.74396746157095,7.14313248055203,6.41227778226436,7.11428303244657,3.79830020310053,4.74592011683144,9.26120446670821,4.01531642498761,4.90299617169476,1.5581242348922,1.72999690839487,2.02925008461436,6.86808050814643,8.68286721828419,5.86929439128842,4.07923518339456,2.89138117846948,6.93774970517355,0.605889945227594,5.75841654559442,1.16303596901198,4.56201940426571,9.51437150864601,7.74428905645627,8.93163144148357,4.82103844821627,6.25818223857333,0.511821952251932,8.00124902592136,3.98196952585763,4.6874011833554,7.56735167966443,5.33394816574708,7.87664830064142,1.54082174441359,5.63800336292583,6.76989442226691,7.82715716069194,7.23196175233884,9.85169837570294,4.86863405819253,9.24134711946155,1.35736452114109,0.586846163709864,9.02794959234856,1.81873899722962,8.27855743745767,6.62567623835413,6.65679974986927,4.97585788848338,5.70377330774456,6.48637965402831,5.51349373511633,5.72717692361653,9.18129834735013,1.25507994962823,0.788112214609764,1.95445642539395,1.02544532177302,5.2476238249079,1.23730572391622,6.04386582100091,7.77016141260281
"17",2.97006790978073,6.74422507983418,7.14344971935792,6.41228903292974,7.11455606311325,3.79818082156862,4.74584458810087,9.26162234404245,4.01549656775762,4.90304764575704,1.55784035649892,1.72966974742739,2.02879491824889,6.86838934249746,8.68312552245346,5.86933168626687,4.07846089103526,2.89012617910063,6.93788057460498,0.605747856449391,5.75862556761339,1.16310078942279,4.56243581102093,9.51461219005091,7.7446653701711,8.93191272312777,4.82111547402879,6.25825970106199,0.511687200371469,8.0010672151681,3.98187276337893,4.68759182150468,7.56761572999208,5.33422991140309,7.87655075237749,1.54066878773754,5.63825329446388,6.77037265889686,7.82743419581425,7.23235371774509,9.8521942715764,4.8686651629947,9.24143902411701,1.35713032253212,0.586644095657134,9.0283137819352,1.81841181951807,8.27880482426693,6.625941666165,6.65701328513094,4.97587874303513,5.70371565133475,6.48636797655362,5.51364279221284,5.72724418444675,9.18153027463881,1.25457366654439,0.787819979971625,1.95428199203185,1.02536798655542,5.24786785682018,1.23750505377223,6.04374864490232,7.76969537471174
"18",2.96990268675486,6.7443666027072,7.14362657870319,6.41230298899173,7.11470636365784,3.798120840794,4.74580654547867,9.26185993384682,4.0155971561885,4.90307368931687,1.55767350684106,1.72948895871377,2.02853966645557,6.86855907871622,8.68326701610749,5.86935328523428,4.07799038468849,2.88935376829226,6.93795961473403,0.605666436076699,5.75874410692298,1.16314818551332,4.5626780772561,9.51474043458515,7.74487803562424,8.93207242852802,4.82116672350523,6.25830429392051,0.511611180230913,8.00096500810442,3.98181528976775,4.68770191312663,7.56776370101776,5.33439071474058,7.87649572885562,1.54058408247962,5.63839673860589,6.77064162685891,7.82759167654911,7.23257358546551,9.85247494316561,4.86868459493382,9.24149256635763,1.35699810468262,0.586527710511014,9.02851244780483,1.81822120464603,8.27894849503084,6.62609566056978,6.65713514166649,4.97588918523055,5.70368367375494,6.48636515200935,5.5137260286294,5.7272734957486,9.18166205840463,1.25426065083591,0.787653662831209,1.95418392014839,1.0253310292415,5.24799900647062,1.23762147598731,6.04368592386913,7.76940573050991
"19",2.96980450374417,6.74444450310884,7.14372532680478,6.41231501327879,7.11478922586059,3.79809092717469,4.74578752549635,9.2619950612372,4.01565348619725,4.90308680912011,1.55757568499209,1.72938896257687,2.02839643983962,6.86865253889302,8.68334487552931,5.86936571065127,4.0777046457475,2.8888787940584,6.93800700952594,0.605619935785772,5.75881136082887,1.16318066337735,4.56281892684157,9.5148088227022,7.74499811819871,8.93216297237961,4.82119980473965,6.25833003001041,0.511568289362969,8.00090740077332,3.98178144049224,4.68776544066486,7.56784663429835,5.33448230385772,7.87646475549752,1.54053715907716,5.638479257535,6.77079289120152,7.82768104164671,7.23269687784581,9.85263377667193,4.86869667753746,9.24152361652362,1.35692337947803,0.586460379051634,9.0286209117082,1.81810988019691,8.27903152124819,6.62618493709847,6.65720453565079,4.97589427836945,5.70366614577566,6.48636581200407,5.51377249240479,5.72728522795007,9.18173668601587,1.25406729602555,0.787558925012409,1.95412838474635,1.0253137823389,5.24806943363872,1.23768902114746,6.04365245064555,7.76922608936489
"20",2.96974625566185,6.74448746541396,7.14378053777908,6.41232406599978,7.11483497262997,3.79807615747302,4.74577810825717,9.26207193341423,4.01568512474426,4.90309338385509,1.55751845736134,1.72933359982983,2.02831602110724,6.86870408977734,8.6833879122626,5.86937281622953,4.07753121664492,2.88858694668612,6.93803526945006,0.605593454236063,5.75884952662804,1.16320204455109,4.56290076749326,9.51484531556667,7.74506587090403,8.93221423797226,4.82122071100711,6.25834490616542,0.511544084877052,8.00087483792683,3.98176164379007,4.68780208464653,7.56789311939026,5.33453437936791,7.87644735084933,1.54051115955481,5.63852683321018,6.77087796028986,7.82773167579601,7.23276599620444,9.85272365507174,4.86870415664594,9.2415415581307,1.35688110576267,0.586421280473708,9.02868018314195,1.81804472399204,8.27907930201216,6.62623666965453,6.65724398915253,4.97589667926776,5.70365663690092,6.48636752002523,5.51379842243072,5.72728917651613,9.18177882947854,1.2539479627616,0.787504920300937,1.95409673730113,1.02530599993703,5.24810722847899,1.23772800145546,6.04363464004736,7.7691148751042
"21",2.96971175059769,6.74451120334162,7.14381144524124,6.41233041618665,7.11486026189065,3.79806896371422,4.74577350526908,9.26211567367708,4.01570294824123,4.9030966577866,1.55748504145894,1.72930291729095,2.02827083695114,6.86873257107476,8.6834118065511,5.86937685782093,4.07742601310792,2.88840774399558,6.93805204567891,0.605578409900216,5.75887118731212,1.16321574648207,4.56294829973293,9.51486479926848,7.7451040708906,8.93224323009556,4.82123372063118,6.25835351173348,0.511530421361542,8.00085637558709,3.98175013338433,4.68782322037261,7.56791917547555,5.3345639441796,7.87643758562143,1.54049675173981,5.63855432053635,6.77092580400457,7.82776032601785,7.23280473540235,9.85277451383324,4.86870876659851,9.24155189578423,1.35685716927821,0.586398505763608,9.02871260461437,1.8180065178666,8.27910670212716,6.62626663971686,6.65726639175688,4.97589775802296,5.70365152695372,6.48636926894966,5.51381289073592,5.72728992120115,9.18180257445831,1.25387437660698,0.787474115903628,1.95407860360478,1.02530266344466,5.24812750053378,1.23775040144742,6.04362519263393,7.76904613211448
"22",2.96969133759096,6.74452434284376,7.1438287671489,6.41233468103808,7.11487425936507,3.79806552532479,4.74577129419862,9.26214056560324,4.01571301928768,4.9030982754581,1.55746556196445,1.72928589499404,2.02824543168476,6.86874833109031,8.68342513062517,5.86937914538832,4.07736223036243,2.88829777533166,6.93806197028627,0.605569881048145,5.75888348060163,1.16322436095485,4.56297589669875,9.51487520639424,7.7451255944764,8.9322596085943,4.82124172294118,6.25835849097619,0.511522705301038,8.00084587517924,3.98174347412336,4.68783541372769,7.56793378039007,5.33458070766366,7.87643211389925,1.54048876723925,5.63857023365576,6.77095271394379,7.82777651741048,7.23282644352463,9.85280329418669,4.86871159683518,9.24155783886744,1.35684360483109,0.586385205866437,9.02873035766937,1.81798407836812,8.27912236725581,6.62628400157192,6.65727910010583,4.97589820753754,5.7036488056409,6.48637071439706,5.51382096292253,5.72728951842433,9.18181592826388,1.2538290373375,0.787456535621037,1.95406816446391,1.02530135228236,5.24813836928186,1.23776322950844,6.04362019773944,7.76900369998045
"23",2.96967927576148,6.74453162853279,7.14383848528045,6.41233746243687,7.11488201593097,3.79806392550407,4.74577025749386,9.26215473270414,4.01571872695477,4.90309906713561,1.55745422324924,1.72927644111751,2.02823113680792,6.86875706458862,8.68343259201345,5.86938043431001,4.07732358029211,2.88823032923684,6.93806782570231,0.605565054711765,5.75889045703703,1.16322970110252,4.56299191553546,9.51488076739543,7.74513771452287,8.93226885249992,4.82124660161578,6.25836137144806,0.511518345983858,8.00083988440105,3.98173963791174,4.68784245123895,7.56794196638572,5.33459020242238,7.87642905152079,1.54048434264493,5.63857946395608,6.77096785131525,7.82778565782628,7.23283860594397,9.85281958207466,4.86871332805735,9.24156124957979,1.35683591237496,0.586377423151988,9.02874008939476,1.81797088068328,8.27913129990629,6.62629406078945,6.65728630391397,4.97589837023402,5.70364736939509,6.48637179647641,5.51382546643137,5.72728883488905,9.18182342688303,1.25380112375292,0.78744649784849,1.95406213121442,1.0253009224957,5.2481441945122,1.23777055556106,6.04361756620136,7.76897754027162
"24",2.96967215618857,6.7445356751681,7.14384394274775,6.41233923849655,7.11488631887995,3.7980632106249,4.74576978826739,9.26216279634151,4.01572197135319,4.90309944994684,1.55744763174962,1.72927118486338,2.02822308738765,6.8687619109796,8.68343678752671,5.86938115747653,4.07730017134113,2.88818898338648,6.93807127312941,0.605562327897044,5.75889441572307,1.16323297633668,4.56300121237733,9.51488373982316,7.74514453561593,8.93227406524487,4.82124955541499,6.25836303698828,0.511515881944603,8.00083645599441,3.98173743618451,4.6878465155497,7.56794655433214,5.33459557529189,7.87642733936934,1.54048189113886,5.63858482784016,6.77097636763605,7.82779081271665,7.23284541917421,9.85282880113215,4.86871438343417,9.24156320434975,1.35683154699172,0.586372861585497,9.0287454301651,1.81796310929178,8.27913638201531,6.62629989061625,6.65729038525896,4.97589841049242,5.70364661844335,6.48637256123221,5.51382797901487,5.7272881964093,9.18182763248602,1.25378395100585,0.787440764353731,1.95405863293482,1.02530084844115,5.24814731575307,1.23777473006365,6.04361618513665,7.76896142991245
