"","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","R31","R32","R33","R34","R35","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29"
"theta_A",8.10343335615471,5.47980827279389,2.48155642999336,6.02462111739442,1.48820205358788,4.24630603054538,6.02796833496541,0.850369953550398,6.37589630670846,8.42931688530371,0.415478912182152,2.35091150505468,9.63674866594374,7.23444906296209,9.91433051647618,5.37966439733282,7.89674142608419,7.36036483664066,4.78946060407907,0.178352382499725,2.09784092614427,0.89594105957076,3.34634592756629,0.111540155485272,2.56429593777284,4.11584812449291,3.45432312693447,0.434383377432823,9.16678535519168,0.35788637585938,1.8781585758552,9.33174430625513,5.89928501751274,9.13040237501264,3.43422181438655,0.73232363909483,9.80506007792428,7.78986004646868,8.20320274448022,9.68993204412982,9.79872521944344,6.04619331890717,3.43284505652264,6.57587765017524,2.45918793603778,1.44445889396593,8.83824936579913,3.85754797840491,4.15202083066106,2.43421277264133,7.19235099153593,6.26429016003385,8.20242505753413,5.54061488248408,5.55760512361303,2.0779464347288,0.188540918752551,0.666890745051205,9.28456800989807,7.78541798237711,1.05683567933738,8.52022183826193,5.98704944131896,1.88055704813451
"1",8.70504178106785,5.36240691784769,0.369086831342429,3.80585254402831,8.08573296526447,2.90449722437188,1.99481003452092,4.5073161018081,3.89020381495357,2.6326223439537,1.58611703896895,7.30379342334345,8.77762006595731,5.89424401754513,1.18338003288954,8.16146529745311,3.70906434487551,8.34128888789564,4.70041920430958,7.23213146440685,0.336771970614791,0.581695782020688,2.71414128597826,9.9998529185541,4.03326321393251,6.07157015940174,4.25676064332947,3.45489279832691,8.30436263466254,0.303092889953405,2.54010541830212,9.98444948578253,4.84351069433615,5.20711838500574,2.75504048448056,1.53695325832814,7.3734153714031,2.72792939795181,8.98810265120119,5.85171642014757,1.27742393640801,1.48995097493753,6.60654074745253,8.15770242363214,1.17455882951617,9.807251135353,3.28746665501967,3.09172091074288,0.712321419268847,9.7144003584981,0.159372792113572,9.18684419244528,7.95115486253053,2.21700228052214,7.81817059032619,4.1203876840882,9.30317288031802,7.20767631428316,3.32128875888884,7.40301015786827,9.79922506492585,5.23545080563053,4.89324135705829,9.23865100601688
"2",8.42188011470467,5.42139014284934,1.4125406999164,4.81160581293382,5.22268671705049,3.49270666133036,3.83070256854297,2.76135330442886,5.00254491372097,5.21333481029546,1.0313721476044,5.11464520594393,9.09711026207979,6.49605376281045,5.51217406434265,6.55600790367685,5.61810495993184,7.9294414092784,4.79055388344647,3.97879524574238,1.48505096949857,1.05934839070376,2.98282240206748,5.60085286959156,3.46673575457624,5.17702015040378,3.99916345897647,2.4304860287453,8.72068638489288,0.370737996363475,2.18821357177652,9.5501926830827,5.35753875943547,6.77391721624388,3.01313861863411,1.22328438562628,8.48907527587835,5.06534969596448,8.61141735164674,7.473957156008,5.14631128768008,3.62531807418571,5.22652774004267,7.45355317069647,1.76088195708314,5.94155803670579,5.85372076339656,3.46441691322484,2.30436159678857,6.33658946745133,3.49830638478932,7.54193228646412,8.09221874005422,3.73900563685971,6.6098337657049,3.30257839133973,5.20913223135553,4.29355938593492,6.2631805885858,7.38485357568091,5.8245478479428,6.50818324643278,5.23912505993149,6.03174401463194
"3",8.23180821686066,5.42979828870251,1.94606055198109,5.39369848258979,3.62826499309003,3.86429660296807,4.85894655425446,1.90186610735205,5.63151722333378,6.68411489133225,0.843972568395536,3.91129467190367,9.27436490045775,6.82304457413015,7.68825862337783,5.91790045584006,6.67293459699096,7.62188476703939,4.74034548203218,2.23964165611101,1.99100612869998,1.35152597373339,3.07742233103381,3.16725378775825,3.26178647593604,4.80700461723648,3.95265974471296,1.72575873191974,8.83872181891311,0.433703831483426,1.99958943792906,9.39518122117478,5.70147555615196,7.7036841158664,3.12420132214343,1.07935569085582,9.06907781423137,6.31211947151606,8.38997841238636,8.37300068835017,7.18953783560666,4.78140892880371,4.44643890575756,7.05812908605511,2.10573666506692,3.896355976343,7.20350601426826,3.68850730638216,3.13861455768013,4.57496673844577,5.19252864640162,6.77445961095176,8.11868102961575,4.61755049950116,6.04766467500826,2.8995411113676,3.00122062695041,2.52820982016558,7.72710421604166,7.4280480027299,3.63846806677285,7.19570044872084,5.50382492098301,4.34548641760563
"4",8.14999017678697,5.43698986138695,2.21874096430532,5.71706668775568,2.74161206573012,4.06655574044823,5.43723642381485,1.40807920312409,5.95416896683458,7.47459465889329,0.759750722350948,3.24972074055903,9.38675646823667,6.98742670639465,8.78304023297288,5.66353248099719,7.25970222399664,7.52192211053307,4.66973508815778,1.23614662088902,2.16439358986566,1.5251976485736,3.1103658148546,1.82249763948409,3.2030991129327,4.66484156816714,3.97724430776416,1.27177538097182,8.88811515139029,0.482381388034549,1.89964516815415,9.34923854322377,5.92225832286687,8.24819024177383,3.17156930600532,0.996077990296442,9.3694110790561,6.9871506897403,8.2580351047203,8.89331627334432,8.29789105983217,5.37086028368031,4.02678482034271,6.8508194035156,2.30351637824891,2.78643293640756,7.94026474274257,3.81875263660489,3.6025217025696,3.57247862880401,6.16363527090196,6.43790747738797,8.11848491733048,5.07769168540352,5.84917502485737,2.70216045851868,1.75153697632938,1.6082398209868,8.45327070762624,7.48019756471386,2.43533622297269,7.56577789135214,5.68787565818557,3.45416262939483
"5",8.12411570365138,5.44479902585524,2.36052348101353,5.89531275592883,2.23614060372299,4.17566029519987,5.74816420961574,1.13780044594884,6.13139415295427,7.89062455903252,0.68605262440983,2.87964789746972,9.45931371058137,7.08837405744862,9.3342064781981,5.53238573627502,7.58410536031929,7.52224460487498,4.62784941015373,0.736262607521376,2.20553404625201,1.62623818575128,3.120951639344,1.07870257521051,3.19930894325039,4.61857195978361,4.01687544715244,0.990296501192168,8.90644692715473,0.51661061512206,1.84635149421186,9.3422568483587,6.06113688130512,8.56423086606278,3.19073580255812,0.937165557021278,9.53015672113581,7.34951222629063,8.19500787237154,9.18310705458632,8.89254613121287,5.68597454843427,3.79185741880502,6.74167207227565,2.41666339621929,2.16326206928055,8.32712407332138,3.89252166341412,3.86544492260151,2.99690165453799,6.71107585664859,6.29393566283334,8.12730689381836,5.3029196120401,5.79141703921342,2.60567062181615,1.05452229392123,1.14307907042501,8.81406259949524,7.52340166823453,1.77288071020779,7.76435209586278,5.80913105644481,2.98622828149254
"6",8.11923154510161,5.45115922890064,2.43541189707646,5.99418346103466,1.93853241912086,4.23569984309708,5.91191960322708,0.998713267468533,6.22695897293094,8.10763891523364,0.630274534614865,2.66316792809838,9.5056594597285,7.14851721570329,9.61212067868103,5.46322885609397,7.76200467481446,7.54582815830018,4.60769378233705,0.487800041877547,2.19947113272958,1.68433293097025,3.12288204465835,0.667177292173568,3.21174811916282,4.60926343112793,4.05135129358603,0.81924328142902,8.91069818179984,0.539398168277912,1.81723616360804,9.34714237832064,6.1466150916087,8.74614825260717,3.19729805594806,0.897856590329729,9.61791770212409,7.54351750462584,8.16865297080506,9.34235620632992,9.20891548108316,5.85893759844489,3.65500316481002,6.68386708431093,2.48135072970112,1.82026659958099,8.52801303906502,3.9338222259475,4.0140042169931,2.68687266173129,6.9968722297557,6.23356988491643,8.13903717522802,5.4109929944931,5.78407330454479,2.55934545991542,0.667399176291987,0.906585319288463,8.99401161097081,7.5545261509133,1.40794031713593,7.87070472703764,5.88557190537497,2.74326931849046
"7",8.12089565064266,5.45572200381176,2.47549212154916,6.04930785976544,1.76550818903829,4.26881211858316,5.99789919813636,0.927656300619914,6.27637554210842,8.220335325944,0.592269451239181,2.53625489835568,9.53472108226019,7.18296741440204,9.75255567624734,5.42873732144453,7.85889828533188,7.56798222433047,4.59899327833523,0.363846173907889,2.18176860682734,1.71750545173658,3.1217826522162,0.439467578565012,3.22589618749453,4.6122106815528,4.0763589116742,0.717258983882963,8.90999057872646,0.554042663413304,1.80098744564596,9.35406859247837,6.19826764511309,8.85011087265232,3.19863931738954,0.873128359423511,9.66591295625558,7.64732021079604,8.15862660124694,9.42968909702082,9.3764765924142,5.95348021551356,3.57340606167502,6.65325549057408,2.51830860911276,1.63405802016165,8.63230448464195,3.95684288502602,4.09753268323434,2.52232736451161,7.14383672029311,6.20900779859544,8.14903736940523,5.46240379830656,5.79182308378875,2.53758329953217,0.452594602633944,0.785567545543995,9.08413857512158,7.57541019877683,1.20679971081031,7.92761959459445,5.93217537909679,2.61831896925291
"8",8.12388106762417,5.45877748536423,2.49717276079525,6.08014575439636,1.66633202336788,4.28706227944187,6.0431153110597,0.891267198844812,6.30116626166611,8.27878575027582,0.567885178230506,2.46236555606942,9.55261395736673,7.20231987022303,9.8236844860401,5.41204122878553,7.91140090099569,7.58396493214638,4.59565456673578,0.301770372194764,2.16490941171398,1.7363428076772,3.119981085863,0.313463338009809,3.23734414068993,4.61785477790564,4.09301169628334,0.657435183210163,8.90811033634006,0.563225904301933,1.7917851892083,9.35993974117974,6.22903399838888,8.90915924312959,3.19812359091492,0.858077411440867,9.69213228235269,7.70286934457112,8.15537249467652,9.47763880686547,9.46515100737208,6.00486864601832,3.52419154440497,6.63707799792089,2.53942033315653,1.53325001599835,8.68657470593047,3.96965668737682,4.14435499270924,2.43495289352069,7.21921644040038,6.19954297236264,8.15626217454695,5.48676891213988,5.8018204714279,2.52761413142425,0.333454094841425,0.723236624188496,9.12947077252604,7.58883899242331,1.09588949506657,7.95807787621167,5.95990679710288,2.55457160823543
"9",8.12652932481137,5.46073813973676,2.50900094254493,6.09744177322997,1.61004444140097,4.29711463253351,6.0669570249758,0.872547259149613,6.31325187227571,8.30910384045224,0.552832988900077,2.4195838535215,9.5634578681224,7.21308323472444,9.85979659940679,5.40404925533709,7.93974025682564,7.59441475879642,4.59462788165858,0.270559212183433,2.15209610636257,1.7469887394809,3.11833331321814,0.243736868474094,3.24548261021458,4.62296748804667,4.10357432121371,0.622784262676519,8.9063637325906,0.568882484146558,1.78652330306007,9.36416926776114,6.24715565719124,8.94252160140116,3.19715987885396,0.849100446833196,9.70644561029346,7.7326108498407,8.1547268840257,9.50402326811778,9.51211043000913,6.03271566559983,3.49435322142067,6.62855537696409,2.55148505126692,1.47862115519476,8.71489288609798,3.97678882382252,4.17056620579234,2.38837926570208,7.25789568058378,6.19626164764694,8.16107076978061,5.49829688935069,5.81010766858199,2.52319368218801,0.267391594140433,0.690927288173687,9.15237257210057,7.59723397360154,1.03470829841799,7.97438786025948,5.97611608306743,2.52228828511551
