"","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","R31","R32","R33","R34","R35","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29"
"theta_A",1.54034605249763,9.03561437036842,7.48560907319188,1.74060341203585,3.54668713407591,6.11393918050453,1.43529862863943,2.12524205213413,8.21239529410377,9.5662319753319,9.69680670415983,9.44267106475309,9.32955594733357,6.95620762184262,8.65295434603468,9.54063679091632,3.63361763302237,8.51701226085424,3.52642367826775,4.46657541906461,6.70670095365494,1.4633211819455,3.94970545079559,6.64521403377876,2.97958117211238,3.86196163948625,9.53254503197968,7.28254332207143,6.83475520694628,6.98155641555786,2.99570031696931,7.01006435090676,6.55976341571659,6.69315250823274,9.22417484922335,8.09539149515331,7.77376509504393,2.72041314980015,7.6035494171083,0.270999895874411,3.28964279033244,1.7200271692127,4.23950180411339,6.22879739617929,3.92440259689465,8.8642909633927,3.21143788518384,3.38715923950076,0.809969888068736,6.63490608101711,6.43154393881559,3.75159310409799,0.810559601522982,8.0132866743952,4.73235516808927,0.973157044500113,4.17310391785577,0.734638881403953,8.55198068311438,7.02696937369183,6.301528098993,2.76012365706265,8.02729465998709,7.96694562071934
"z_A_init",8.85390834650025,5.59236500179395,8.49641972919926,3.14396827947348,8.15250630723312,4.02869373792782,6.69986328110099,9.73117922898382,3.226114413701,1.84119452256709,7.44957394199446,1.01528963074088,4.01146795600653,5.55388327687979,0.19577277591452,8.33489924902096,0.0367664522491395,0.787473660893738,7.45814454276115,1.05352625017986,8.72591089922935,9.25082737579942,6.33931468240917,9.35905450256541,5.99460220197216,5.60617489041761,8.98828192148358,8.66069871000946,0.217417490202934,6.73161616316065,5.21743662655354,1.79858161835,7.41920365486294,4.64255361352116,9.99027282232419,4.36069387942553,9.82404748443514,9.30676047923043,5.61070336028934,6.46676439791918,8.8516267738305,2.29292042320594,4.21820820076391,9.01916203089058,4.94339564349502,7.97329747350886,3.99215410463512,3.17837232956663,3.89967137947679,8.47763129509985,4.19947877991945,3.70523751247674,3.71249380754307,5.4120349464938,9.07419414957985,9.17128797853366,9.35038132593036,6.48595414822921,0.810056352056563,6.25727083766833,1.84274402447045,8.18231782410294,6.69568802695721,0.565453895833343
"z_A_final",7.87466961486454,10.1142649958931,9.76730888003621,7.387561146276,9.09011384448778,9.79558315979818,7.97370444792092,8.20563117112488,10.1570107046765,9.84230389787383,10.1375787882287,9.8149132756573,10.4917565764464,9.28856294886977,9.94753708039241,9.84581087283282,8.57804467220583,10.122189151989,8.11680660553412,8.89103282141747,10.348551217368,8.52902158012415,8.5499039289838,8.92135758370937,8.12581378277192,8.07726577991373,9.9129431400241,10.3973399911724,10.414406231922,8.82998431702902,8.88536311980545,9.5471116861677,9.13212048864314,9.24190366496454,10.7975171241374,9.93686996070419,9.32866306865759,8.85202573181183,9.25546024332562,8.18713291857468,8.30907976898965,8.04296800530177,8.41876336807107,9.96687460311539,8.11278514028963,10.0501642585594,7.96197688468475,9.56728306757175,7.68754402160472,10.059131027353,9.2057710977366,9.07247163983025,7.74093092463673,9.78443416071654,8.56148552918305,8.10863552799111,9.16620706029878,9.1704946591647,8.70198636269537,8.02904441049074,8.85367932264368,9.20686218685445,8.75899738877125,10.3177519139573
