"","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","R31","R32","R33","R34","R35","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29"
"theta_A",9.79920540004969,1.4737170166336,3.60570248216391,2.50905803404748,2.7614599885419,1.92792670568451,4.6733937272802,8.96761410403997,5.72536243591458,4.29264122853056,3.94631284056231,6.33277349872515,5.56067484430969,6.97615532903001,6.11135666491464,2.01539273373783,1.35539384093136,0.816477946937084,1.49666557088494,4.59255022695288,6.25738543225452,9.16539348429069,5.02125211060047,7.87586969556287,0.29288413003087,5.95858699409291,6.42197815002874,6.31342293927446,7.49024565797299,3.12496650032699,8.37992006679997,3.96278950385749,4.3490057066083,2.2540139220655,8.62725128652528,7.59350738022476,3.23424009839073,8.12268521403894,3.08528124121949,3.42632242012769,9.75591187598184,2.76206402573735,1.26282686600462,4.2705811210908,2.27094656089321,0.409970206674188,3.02473060321063,5.20818029763177,9.04745552456006,9.86515006050467,2.78921784367412,2.6487680291757,0.537607048172504,6.52994157280773,1.50947483256459,9.49374511139467,7.78142385417596,7.74993277853355,9.24314770614728,6.81978903478011,9.48690691962838,1.19503053836524,1.48020682157949,1.50649913353845
"z_A_init",3.39815189829096,4.60533118573949,9.83949011424556,1.28996283980086,3.45834491308779,2.70295220892876,6.42719896510243,0.512137261684984,5.79624511767179,0.31487820437178,3.61307140206918,7.17882898868993,3.40360729256645,7.09172802744433,5.99793873960152,8.03980321390554,2.99083478748798,8.59384338371456,5.50706454785541,4.95316156418994,6.91493993159384,6.00944640347734,5.61769037041813,2.93396727181971,6.30875100847334,5.02465429948643,5.32577034784481,4.03718269430101,2.36066097859293,5.32333946786821,8.4977123583667,7.53951463149861,8.13994807424024,8.85673531098291,7.59058723691851,0.436076892074198,4.56149491015822,6.58747633453459,1.43851701868698,1.25224565854296,8.16708934493363,0.706518481019884,1.93613697541878,5.51143360789865,3.06837370619178,2.82589701469988,6.2494921288453,1.11748436233029,0.869812779128551,6.34234639350325,1.0583912092261,8.16868267953396,8.45102633815259,8.3728117775172,3.59553670277819,7.86746711703017,2.51920375740156,2.11064185714349,2.41878998000175,8.91393717378378,6.47726155817509,0.98995110951364,2.44883928913623,0.588972168043256
"z_A_final",9.59501719762845,7.68032094205132,9.48678474735939,7.4794784792713,7.86824375610085,7.76546056003081,7.93111645718184,10.6467160961479,8.4031740226371,8.80629984771307,8.63964702321172,8.69533936137234,8.42326829172398,10.3428891536144,8.39260238407216,8.49100236006018,8.92162880518709,7.59113955176714,7.12326790933479,8.90014975495947,9.06750207186512,8.99905153205404,9.31252078217059,10.6283776278787,7.23235916943216,8.63280064522485,8.56376445403103,8.85397708963092,9.32391598868223,6.96570467087664,10.5024468570934,8.08835571207387,7.90479085074286,9.65602657472202,11.2973507894946,10.5676654968074,7.88797442951118,10.5265236978994,7.76394369608978,7.97040403675989,10.0970647817423,8.13351312791128,7.83314573694173,8.12616550118718,7.07738859171666,7.19929131599992,8.85245800692299,8.73989947685242,9.78770810343383,9.82430751597431,9.45787356312921,7.50740444384353,8.32666199706751,8.93955681657884,8.20794016252638,10.4827883907748,10.1383001246409,8.80345008973972,10.5088816809917,7.8522479222187,11.2950350578427,8.84802257019294,7.98751689813434,7.22333874165951
