"","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","R31","R32","R33","R34","R35","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29"
"theta_B",18.9748547435738,16.6698220162652,10.6336070457473,16.3999753003009,19.7331507108174,12.4258724809624,13.9428011002019,14.0270231617615,16.9492471124977,10.6911333161406,10.0126069691032,11.0846220445819,19.3711750558577,14.9004707485437,15.3185367863625,19.134195081424,14.4905030378141,16.955839029979,11.8188785505481,11.2063801754266,16.4587578456849,10.3069705399685,10.1730499765836,17.0581601094455,19.6136986347847,11.1658990010619,18.0198532831855,11.7444161977619,16.2869104463607,19.3583324993961,13.6008758260868,11.5478780050762,17.2536472324282,19.2859261948615,13.242300148122,11.6593148256652,12.2666519042104,17.3565768427216,16.2675713305362,10.6883934466168,10.2711102925241,12.9314298019744,19.0580119332299,15.4411631077528,18.3459425787441,10.2864477387629,16.9543294236064,19.2991353943944,18.894228390418,15.4871231038123,18.1395343970507,16.0048895678483,10.9164450434037,10.1014764932916,12.1555556822568,12.4725218303502,16.6744603333063,16.9458043435588,15.7154769008048,18.0334101989865,19.3739355378784,13.064891572576,19.9684867286123,10.5391145520844
"z_B_init",18.7429492524825,14.4507970591076,14.518847130239,17.2863521310501,15.6948338332586,14.0357062569819,11.4015859318897,15.1892849477008,11.2952118762769,17.196175577119,17.1089643705636,10.7931750942953,19.273971801158,13.9005283243023,19.5234233373776,10.5110521567985,14.2106270114891,11.120541356504,12.1422460814938,16.5345495892689,11.8182293442078,16.1978101241402,17.331087901257,16.0970890568569,12.8206264111213,10.8880458911881,13.674474528525,17.6738375448622,12.0825182599947,10.904394723475,17.1445269696414,17.7675870317034,17.2454511187971,10.1716698496602,11.67103148764,14.125470162835,19.4359614420682,11.2106732907705,12.92943270877,11.970442882739,19.798765021842,11.8785928236321,13.9792461250909,19.9020735174417,16.5325893484987,19.7715542395599,19.9667915166356,17.2030669637024,17.532959501259,19.3105289014056,11.9254854531027,10.2103602490388,12.2049619932659,13.6081456951797,15.7544066128321,16.2009539105929,17.8390495339409,17.380414926447,17.6356294006109,14.8914453829639,14.9763633357361,17.9859950742684,10.841279020533,14.8986317450181
"z_B_final",13.173113441887,11.7758976119685,8.96502449269924,11.6080523222926,12.9146543824196,10.5972234148742,11.5297665870783,10.8951478463561,12.7242951447855,10.1249261036316,10.2271561657786,10.1516325235936,13.1916436093168,11.9866377847495,11.1395680565503,10.8763220481188,11.16417310013,11.9766698692806,10.5043316259709,9.37041897653305,11.9690084278983,10.3799377843327,9.33477346384159,13.3405666158784,11.3001365687921,9.52559076912637,11.7975615410742,10.9685890447288,12.1258935669489,13.0326719562749,9.95364483819185,10.710679271993,10.8282063458289,13.2625465613094,10.0957385496037,9.68385643251088,10.8800157608965,12.5326247953996,12.181667754758,9.58911032057813,9.61367933930304,10.846517304713,13.0361946789623,11.7910627552992,12.6113066451431,11.0227769089901,12.1575399756058,12.7390895369075,13.3471535935336,12.2057858826191,12.5880464583794,11.7950983467511,10.4342509489558,9.01113355132882,10.1061689355638,11.1052032328694,12.623886783986,12.8549421980248,13.0481369592815,12.4311587249831,14.072062140627,9.53787947379692,12.7193005327082,10.8491142885259
