"","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","R31","R32","R33","R34","R35","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29"
"theta_A",2.00628718594089,7.84044539555907,0.759591439273208,7.99949849490076,8.06233918527141,4.24657271243632,0.679665759671479,3.41595957288519,4.07200194895267,5.03851330140606,5.95694278599694,6.99650121154264,1.06728577520698,4.52766909729689,5.28190428158268,5.78846141230315,0.780904530547559,2.25140833295882,5.75649761362001,1.47208998212591,0.775911528617144,8.05862863780931,1.54691879404709,7.93996603460982,2.62795848073438,4.9039082438685,0.283434889279306,9.27446681307629,4.25544710131362,0.958143353927881,5.02846262883395,0.469763167202473,9.28790921811014,1.73847302328795,9.87259706715122,1.66450775461271,4.52851738547906,4.9816333851777,1.3939597341232,6.80993000278249,0.711431344971061,0.518843044992536,3.6693932954222,5.41944094467908,7.82507663359866,7.68654926447198,9.75381589960307,1.33146193576977,2.82034335192293,2.50513736624271,9.9431651388295,2.16361353639513,4.41608903696761,0.296558355912566,9.88454569131136,4.78609811048955,5.77736193314195,0.710606714710593,8.12547385925427,1.3847172469832,2.5670619495213,0.832307150121778,5.9417593316175,8.52764151990414
"z_A_init",2.21577621763572,9.50763060245663,2.15863327961415,3.34164160303771,8.88040312333032,9.34458063915372,8.55380267836154,6.24633405124769,2.2363136196509,5.93324058689177,2.53150467993692,8.92398093827069,7.36114450963214,8.61328736878932,8.28000081004575,8.10329397441819,6.23802271205932,8.72155805584043,1.51175318052992,9.99156389152631,8.80055592162535,7.88746746256948,6.79460222600028,5.60391621198505,4.9142451910302,8.08550968766212,0.214851070195436,9.85196145484224,5.37831452442333,6.58863951917738,2.20289865974337,9.35346696060151,6.84889746597037,3.85408481350169,2.14041035389528,7.40641409065574,3.02577923983335,1.01212460082024,4.70832470571622,4.91079275729135,9.15968580637127,5.77181432861835,9.8317424650304,1.11793959746137,8.6065015103668,0.947697290685028,5.13626769883558,3.52512725861743,1.3452455913648,9.01135422755033,5.07429466350004,6.53133375104517,1.2065475108102,3.97082154639065,6.05284739751369,9.95769093278795,3.31349749583751,6.21992428554222,2.98698434839025,2.91506467619911,8.82488081697375,7.2552381362766,6.5585663006641,0.863934531807899
"z_A_final",9.09700012190157,9.16622012065914,7.57666818990524,9.08378255337488,9.97968615823675,7.93688193436993,8.05430399991055,8.98107223832927,8.46878236499646,9.32205647985077,9.07066302214069,8.90626944598967,8.21823685423938,9.46314296855118,8.36973200550248,8.34172344278912,7.02963142735559,8.24814022474131,9.87742783642968,7.61452039791881,9.06982747620158,9.51075949120749,8.03196371387045,9.53716026941824,8.84098075132893,9.0555992158243,8.06293094389919,11.2813717448291,10.0320316653975,8.9021477388104,7.90723304911386,8.1453641358747,9.89661308288719,8.44623950240235,9.4034050314024,7.82962083487203,8.56167907175679,9.11304115438598,8.68281056493898,9.1958560183556,7.22254452826011,7.86834999395291,8.56721864704409,9.85436864747109,9.90163191097902,10.4139641032468,9.48454438708688,8.31673680509347,8.8106169931967,9.55570829482311,10.7392461001302,7.43091667890189,9.16378939920371,7.96811335982675,10.4016628189253,9.2806252961005,9.18154344433247,7.82316275260318,9.98849028360857,8.42016178869269,9.24175057563124,7.72961250168356,8.54913200689223,9.13188987406225
