"","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","R31","R32","R33","R34","R35","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29"
"theta_A",8.52333784801885,8.20237884530798,7.8955064387992,2.66942935064435,3.47338994499296,1.11385352211073,7.86506181582808,1.57935781404376,9.74867856362835,6.11868779407814,4.60063141072169,1.34655907517299,0.33058232627809,6.91492369398475,1.86166553059593,8.36181601742283,0.797202857211232,7.01570556266233,0.896584682632238,0.772129644174129,3.43831652542576,5.5319549725391,4.54908938379958,4.43162032635882,1.26601934432983,9.84293727204204,4.64673632290214,8.20040506776422,4.82339594978839,9.38191320048645,0.507879036013037,3.68308391422033,1.0883845645003,4.29112954996526,5.59501487994567,8.1320982449688,5.74252224294469,0.94038653653115,2.54308895440772,1.35837781941518,9.15067761437967,8.67433012695983,4.46808681357652,4.71958250040188,5.15703151933849,4.84920456307009,6.29063865169883,6.68842002283782,7.58386098779738,0.91225748648867,5.15055420110002,0.214547524228692,0.244144212920219,0.597380194813013,5.47190024517477,3.4371639881283,8.67551051545888,2.33098299475387,0.714560716878623,7.91384806856513,7.79104823246598,6.0208249418065,0.760119508486241,6.15950567414984
"z_A_init",5.63419390935451,9.98759188689291,5.79350413754582,2.55941171897575,9.30653021903709,1.29967289511114,1.55618379591033,1.47379828151315,8.17785914056003,2.69191268133,1.06787304161116,4.42959635518491,0.992102674208581,8.33861382678151,4.20628297608346,1.87303331680596,6.45376179367304,5.90785575797781,4.63324714219198,4.02870685793459,9.36747170286253,6.93656469229609,8.43757582595572,8.04993614321575,6.86687357025221,6.87015609350055,8.21381479967386,4.3295182636939,1.04544328991324,5.59609085088596,8.85409609181806,4.80916311498731,4.21025661285967,5.55234374012798,6.81586252059788,4.77052406407893,5.75040753697976,0.0127382623031735,7.95719349989668,9.94970827596262,8.72846304439008,6.98006971506402,8.64338024985045,1.60998553736135,5.40271990466863,8.61651726299897,6.93452569423243,2.43542928481475,4.58756576292217,6.89293428556994,1.28984668757766,0.136840220075101,0.323919348884374,6.7838032450527,0.570274966303259,5.83695960929617,0.652660799678415,6.48695765295997,0.409385857637972,6.10912886681035,9.87747249659151,6.19916071649641,6.57403494464234,3.64554032683372
"z_A_final",10.3691610647852,9.6804357554228,9.8837201921812,8.74618550247743,8.14240715995872,8.11992608664275,10.3170780964721,8.64796422581509,10.7913790133816,9.07314308119365,8.05169547173133,8.94203844978179,7.46040071788905,9.40543475958461,8.79520065131681,11.1419581093108,8.55461317113293,9.54255949898753,8.63855305106465,8.9962517583703,7.52063789081655,9.52323567003983,9.80373099508247,9.86506296239886,8.07076216509287,10.253515547424,9.4296633703842,8.67666327264873,7.70411267569347,10.1951423300275,8.62151556218714,9.60663982915045,8.6299192216086,8.6803305963118,10.0171242793977,10.2935758540645,9.64556574515079,8.35398796748595,8.61160575974369,8.58746338976677,10.8676241360495,10.6115760513999,8.46417942136587,8.1860300887883,9.50010054442128,8.57125920447962,9.58794646185656,9.50638354189834,9.67692596375832,7.29495365075732,9.51997746244222,8.08740558817654,8.76404190681721,9.38492218770404,8.65916093337944,9.17495020164791,10.0922785857835,7.78732757483692,9.47685926858553,9.35067107966046,10.3986530425818,9.98457822664979,9.49881484701679,9.44065100092204
