"","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","R31","R32","R33","R34","R35","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29"
"theta_A",3.66406034212559,3.02427637623623,9.6886517223902,5.12837685411796,0.293145081959665,9.98630040092394,1.01454749237746,0.869436035864055,6.44899896811694,9.67269152170047,7.10128806997091,2.10060034645721,7.03019451815635,5.9156159334816,7.94235964305699,1.1774526280351,9.56112573621795,5.31208047876135,6.99881373904645,5.3184357448481,8.68561473209411,1.60019256873056,8.15071068471298,2.98453504452482,0.295741537120193,9.190464168787,0.0167290074750781,2.31207063654438,9.52001123921946,0.0487831002101302,1.45932586165145,2.70209288690239,9.35746226925403,5.731071382761,9.38678034115583,7.87594040157273,0.18389881355688,5.28066026745364,8.47470783861354,5.49691525287926,5.25043624686077,3.92135222675279,1.98809723835438,2.33611158328131,0.207345304079354,8.52755229687318,5.48912353115156,6.90389555180445,2.50186251476407,8.10856993542984,4.1507560480386,6.31619039690122,2.19146539457142,0.351417593192309,7.73699330631644,0.184921582695097,8.28344637062401,2.18836603919044,7.93650054372847,5.25400603190064,6.49944879580289,9.53907947987318,8.30468986649066,7.25148275028914
"z_A_init",9.66713945381343,6.60601857118309,7.19740177271888,0.0745181110687554,4.94051720248535,5.79399790149182,4.73678730195388,4.48516924632713,5.18021827563643,4.44042418152094,9.81586635811254,7.33958604512736,7.91024907724932,8.9740416011773,6.71388515504077,9.47512463200837,9.45018677972257,4.93753986665979,2.57664484670386,0.235030618496239,4.62957623880357,3.76366555225104,4.07450005877763,4.22413930529729,8.42631894629449,0.037480981554836,7.95040877070278,4.18799164006487,1.19439454050735,5.08920421591029,6.03524084901437,0.734294280409813,0.754522841889411,4.12689013173804,2.64115486526862,7.63332957867533,6.86880896333605,8.9264027075842,2.02048565028235,9.1545872297138,5.44744988903403,5.00810768920928,4.56911294022575,8.36609296035022,1.32333661429584,2.87492757663131,2.78329362394288,8.56237125350162,3.10421525267884,3.06732223369181,3.01475579151884,0.0422965502366424,9.78582667885348,7.66181733226404,3.23357824236155,1.41992641147226,8.04939734749496,3.72114181751385,0.413880518171936,8.51473692106083,9.12488491740078,1.54348922427744,2.9042344680056,1.98060770984739
"z_A_final",7.38249189212459,6.7262026185806,8.99131782087645,7.37176219264183,5.72165793958265,9.06872873110289,6.20826802949476,6.44500172574384,7.96755548909385,9.73427128270443,8.44319854463127,6.09807926272268,8.21418355724037,8.27863789424906,6.93382559233587,6.44549834438091,8.92706932317478,8.18317922647397,6.91932983937662,8.02906275014048,9.28362103517449,5.20658220312709,8.39815481143391,7.47792994861916,6.66947202276271,8.59014534106704,5.06084055254443,7.46410536951567,9.39557126467209,4.96121017688513,7.22723029537208,5.46865832417443,8.91431497995138,7.81916089854755,9.31630573146852,8.50351133096496,5.4570431624805,7.53759671644836,8.65253846010736,7.76642996305611,7.97568313580966,6.75072283829964,6.65897497943489,7.19558751005015,5.47084720183766,8.53251915320981,7.67803163132188,8.33636728844301,7.05196585554292,8.97727045789874,7.69393254596554,7.86437151361572,6.93112352948795,6.0568937613643,9.63096175843015,7.26326748677034,8.56595875215099,7.62810014966295,8.13462728777795,7.36853944865814,8.02855129087823,9.65434647529552,7.46932582838229,8.63697259697682
