"","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","R31","R32","R33","R34","R35","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29"
"theta_A",2.16236035339534,8.92012584488839,6.70771093340591,1.13887484418228,9.04458461795002,4.49307453818619,8.56900289887562,4.42428323440254,2.08052125759423,5.25578289059922,5.84979990962893,8.94021986285225,4.59013092098758,6.26074528321624,5.33380328211933,3.66580897243693,1.12396842101589,4.29782116087154,8.48166910931468,1.80431977147236,6.05000192997977,3.28099715989083,1.31417212309316,2.37750517670065,9.88241934450343,4.63984782341868,5.20465982845053,3.00393765792251,0.339749506674707,6.59348879475147,1.70061501674354,3.33320385077968,4.29176573874429,0.770320415031165,9.7356062149629,9.67886104481295,4.54949867445976,5.39040218107402,9.65575113426894,8.49244381301105,6.4039771608077,7.6562062674202,4.84732086770236,9.33092829305679,8.47125208005309,9.86907279118896,3.17743780324236,6.72828189563006,5.8926322706975,0.346395925153047,7.33397877309471,4.38670642208308,1.03962576016784,3.03899500286207,9.20305799460039,6.0032796044834,3.88755017891526,1.7596665234305,2.62359034735709,6.34243207983673,5.11038137832657,0.610262276604772,8.02453329786658,6.19258116232231
"1",6.53677392052487,9.91022837115452,2.58808745536953,5.41291817091405,7.17506335815415,3.03132795495912,5.36643743515015,4.96087598847225,2.14580066036433,1.56296981498599,0.8022107090801,9.08538833260536,2.61028918204829,1.66927921818569,5.89212755905464,8.76015404472128,1.72110161278397,3.20927833206952,4.12200053688139,6.02107203565538,5.89731174753979,2.9761718865484,8.48337546689436,9.1583576798439,6.41886875033379,0.427848426625133,3.18471521604806,1.24575225170702,7.41985713364556,5.43302546720952,7.26595039013773,2.66134083503857,5.64920897362754,0.247426719870418,4.27432846510783,5.58839611709118,9.97622724156827,7.26910196943209,6.32849303074181,6.07445718953386,6.66100060101599,9.66389117529616,6.14225033205003,2.04581896774471,7.99150650156662,1.43129558302462,2.56197605049238,2.43715015472844,0.925293378531933,3.64776643458754,2.52729424042627,0.359843673650175,4.99955266248435,4.5125575736165,6.90711717819795,7.04957854934037,0.421605405863374,7.43984976783395,9.74760047160089,8.47704433137551,8.34952987497672,6.33645481662825,9.13129378575832,2.75525781558827
"2",5.02875295536498,9.44992220595016,4.07523071708731,3.99959318130764,7.88477296573595,3.53726737793491,6.60096357478811,4.88481835107335,2.06456643766645,3.07890603015996,2.65129410108873,9.03436511681508,3.26967368955848,3.47617181978208,6.30601503194666,6.69639105458098,1.54134110636528,3.42486612663626,6.27025923626313,4.59015867154579,5.57068925515092,4.0631865598745,6.07201409341954,6.768782302666,7.65627045532133,2.81175022147128,4.3119801551366,1.94057524732198,4.37643576442492,6.21825498158711,5.10551447795182,3.99221339153404,5.24596088524632,1.54048361681672,6.40591384571358,7.02127885066741,7.82962146074546,6.47653568909888,7.4600300180599,6.88039210522125,6.46873873205924,8.87541357474955,5.7347692586501,4.53445433846159,8.00128957645472,4.44686209236707,2.82199552691714,3.93734952405127,2.74514107990341,2.47164338952175,4.14507478875088,2.09711630193093,3.69906499958937,3.80100812467887,7.4236779813532,5.85238571989068,2.11275615871406,4.70714689336181,6.74072063871217,7.25534982301937,7.32623360293371,3.7218859677851,8.18847511456913,3.98878266625714
"3",4.10039138485351,9.04116815235169,4.96129770302617,3.12392086178907,8.29311117497149,3.91891986252346,7.36025066975308,4.85217715996627,2.28725085048335,3.99737900450841,3.85204413068472,8.82695437960956,3.98415863393152,4.58112923945784,6.19551690829308,5.65339055473835,1.59471713558026,3.76476762025862,7.30742534220873,3.96038642080326,5.52079728097105,4.31665389801072,4.66432562588603,5.38075599002972,8.37175764725379,4.09057336402791,5.02160604112157,2.44027324134897,2.89473253361344,6.61035253874388,4.22227434649491,4.3307671327132,5.1493667583509,2.0565164328722,7.67621128525402,7.81999916101174,6.51107051218924,5.95848103867794,8.11069431698263,7.34266181050567,6.31030249098654,8.40484414305,5.3123129671531,6.12719111877392,8.03207335655054,6.24770317626313,3.06818629682604,4.76739602416,3.8301762741035,1.84091849986532,5.24201997642088,3.07944025569514,2.80139797530032,3.64461524756013,7.64736310822836,5.53437253413525,2.97019224043555,3.41614221215451,5.02564824549536,6.43494220486105,6.46321958850576,2.68023381777435,7.89233430026807,4.65587028446128
"4",3.52234359688806,8.79368245353452,5.50604814233025,2.54704666196645,8.44873329705517,4.23659965529241,7.77417580164945,4.84050396888933,2.54053037824234,4.49590638114034,4.56906941768482,8.69577276225285,4.3605825941565,5.321471892042,5.94364225929647,5.03618436185942,1.70938933297192,4.04445435670746,7.72063900238698,3.594016274996,5.745082109768,4.2612070611257,3.89910521894377,4.39362337495926,8.78492691758287,4.78110402634161,5.33492038680703,2.57911646763912,1.93381516048586,6.80988781552959,3.89292013770935,4.3015702924578,5.16389704160714,2.23048975534509,8.42452617226201,8.39506281095146,5.7018217887646,5.64907587405394,8.56249661665381,7.67172258126248,6.18895876374888,8.14110785396188,4.98615793308757,7.11794266747311,8.12219782868606,7.38184556268062,3.1799935714436,5.27404020894668,4.51401614110656,1.5338525832334,5.81428282387463,3.65096124521687,2.31339534573291,3.66654917982943,7.74048493141259,5.54718476197721,3.49277868878476,2.9092530243996,4.03663370371453,5.89525615260616,5.82742669779387,2.31180159296844,7.85576865841044,5.04895684038465
"5",3.14672998213388,8.68268202331702,5.85685215036488,2.20138395803508,8.56541037953645,4.45597412986719,8.02265474365291,4.81322777483373,2.76957481563326,4.86823137860233,5.02310049852661,8.66093179279455,4.56550851372211,5.73614229113826,5.69620157300249,4.60639534278812,1.79522043629146,4.23146428009483,7.93643385673652,3.32196784712655,6.02275676434696,4.11962234150029,3.35630040980062,3.74039107568088,9.03246106259033,5.16596184489671,5.40966421336744,2.58205479776779,1.3231645605939,6.92219590175185,3.81142726539753,4.16630523670468,5.21748283216224,2.26779365662316,8.88184054183135,8.79101932856865,5.18579702154855,5.49390890208057,8.84624658565276,7.90203442902771,6.09343798708641,7.99462111522443,4.81777410424549,7.81270736056384,8.20359207432029,8.27532287450877,3.20129805843861,5.62139134376295,4.92735405019449,1.3015513127928,6.12778320564565,3.99955678177065,2.00531388791409,3.67982686555348,7.79609648484671,5.6688412765181,3.74786065216609,2.73912280396123,3.45956844495224,5.5401085904,5.36423129867801,2.21818113489368,7.89990414537209,5.29207979318611
"6",2.89632694708435,8.65077133977028,6.07887890103692,1.99464099066638,8.68271125754929,4.58019524924168,8.18310636175831,4.77432111229819,2.91817056466044,5.17873859122746,5.32109967001765,8.67336232504215,4.64942313394399,5.95631164611506,5.49461375288596,4.32163735510905,1.84151158619281,4.32965123597821,8.08682016969404,3.11660104449452,6.28591710145578,3.97519343426996,2.97125462945738,3.3817139828723,9.18553676360077,5.38753700325126,5.39039138737038,2.54207948409939,0.978154260399172,6.98984265630613,3.8290728303633,4.02229203845126,5.2775287421255,2.26171997961317,9.16834004768291,9.03271237801655,4.87364358750102,5.42415263585041,9.01814726918936,8.05036244521178,6.02003987623852,7.91020941668678,4.74806722125174,8.26503361950964,8.26354403843444,8.8405578772836,3.18389681934634,5.87209013761307,5.20098549306922,1.11638319851738,6.31971685334756,4.21660267779762,1.79080617577481,3.65426095092924,7.84443708552411,5.79428710319988,3.83475855855281,2.6989853233689,3.11681405059511,5.31159948584953,5.03645255209023,2.22807711560831,7.96030497390908,5.44448087013884
"7",2.72601248364854,8.65317344020505,6.22290124079765,1.86681163559957,8.78480180627501,4.64513259211592,8.28786126986882,4.73618354225652,2.99164531273611,5.41723047173063,5.520349598183,8.69893784535371,4.66763634122021,6.07290735601343,5.34648329615322,4.14223051625491,1.85965029698396,4.37229469876142,8.19551428712757,2.96826427280737,6.50135533375097,3.85786381960602,2.71555565316191,3.18966846184704,9.28104896501135,5.51747886520807,5.34206205310593,2.4931600189871,0.777045099647008,7.03216822278296,3.87405592883152,3.90438170560149,5.32945753304181,2.2476546346133,9.34682265654351,9.17681593016668,4.69031518171391,5.39452854251244,9.12449821782084,8.14425603350976,5.96617930792411,7.86027075669892,4.72751553058714,8.54268451915211,8.30687444191666,9.16356886720896,3.15455979144787,6.05308938992331,5.3966040582852,0.980424999804797,6.44874631228294,4.34998815146015,1.63949041324928,3.60787738238785,7.89589661228872,5.89135334775294,3.8568599046196,2.69922256691243,2.90892163146688,5.16697093989587,4.81970038940226,2.26812790448751,8.01567520519537,5.53725691383032
"8",2.60850050477052,8.66613932272814,6.32000557074621,1.78488505869062,8.86237500415904,4.67838626309821,8.35618191798965,4.70440289928964,3.02068842794708,5.58210345326344,5.65579112566054,8.72366888328802,4.65875877665722,6.13510567117629,5.24448372494871,4.03000161706938,1.86125025737089,4.38723102371198,8.27050906280997,2.86585233943567,6.66048745503211,3.77238702649734,2.55216071179809,3.08362893293717,9.34083765013434,5.59472512806337,5.29081437363349,2.44784495535182,0.655679221710241,7.0594921342874,3.91837190917613,3.81862819020966,5.36955562871258,2.23598214537366,9.45699327643688,9.2635486123464,4.58277957991262,5.38274689557897,9.19210025633778,8.20434776555116,5.92799379687286,7.83044383471767,4.73046495981883,8.70946147897296,8.33828381845914,9.3480217356866,3.12479202876501,6.18384898450958,5.54084349251068,0.885349052010316,6.54073915832158,4.43021073370087,1.53488881087086,3.55799316954447,7.94854576669476,5.95809119141343,3.85778522259478,2.7059495169281,2.77991763250704,5.07589523792983,4.68299111387856,2.31054068872271,8.06000128097712,5.59125585105504
"9",2.52673826676916,8.67986965729593,6.38786476309203,1.73083475580484,8.91714374322883,4.69520326931946,8.40078335292678,4.67985957609584,3.02800617083454,5.68920051802414,5.74915738984691,8.74351104587042,4.64210876182741,6.16866998952542,5.1770305659593,3.95881764801961,1.85454742542111,4.38995896392177,8.32039106026922,2.79750108354775,6.77063028473442,3.71375965390915,2.44990237788272,3.02293121902052,9.37845365280788,5.64129069869264,5.24620923164007,2.41051309834571,0.580479298345347,7.07762843230361,3.95379797823967,3.76011237379867,5.39878189260974,2.22832378684278,9.52464773535031,9.31644439934003,4.51906103062834,5.37865746266763,9.23588490677383,8.24342733956794,5.90145328866336,7.81281592356887,4.74438497444795,8.80937034292189,8.36088449546139,9.45521810944902,3.09878662048305,6.27907973190073,5.64796147268001,0.820489073041874,6.60727884848963,4.47749442182461,1.46411870288037,3.51332214589898,7.99613628098267,6.00117998266592,3.85270522198601,2.70965143059145,2.69799976255233,5.01832395814407,4.59898009203052,2.34666597080277,8.09312478885634,5.6212543654869
