"","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","R31","R32","R33","R34","R35","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29"
"theta_A",5.5013065575622,6.4329379866831,7.57930380757898,6.00180115783587,1.52297427644953,6.04955157265067,4.33935241540894,7.90220699971542,8.06280713994056,4.25259764771909,0.108693023212254,0.214835456572473,3.79584138514474,9.47445929748937,3.4642758150585,1.2711445055902,3.68330031167716,3.00689291674644,7.74746069218963,9.59499298362061,7.41743493126705,4.14836705895141,2.2225414798595,2.04391945153475,4.6123112575151,0.0494185672141612,3.59875877387822,9.86519299680367,5.24852234404534,2.93952618958429,8.7969468976371,3.08135870145634,5.68615400698036,3.82369090802968,3.61193690914661,8.90326243126765,3.18613314069808,2.93473997851834,9.94018814759329,8.6582724028267,8.48648572573438,5.67055333172902,5.53135224385187,6.17752028629184,3.29063693759963,2.47434424469247,2.59273459669203,4.08205014420673,6.86932162148878,5.13660685624927,1.99178390670568,9.37795561738312,3.11636296799406,1.17314506787807,4.28266076836735,2.07337084459141,2.68392388476059,5.28315798845142,5.83989382721484,3.74693770892918,4.22786933369935,3.39994055218995,7.78397691203281,7.64213757123798
"1",2.44161168346182,6.20132965967059,4.61343816481531,8.09822286944836,0.733557704370469,3.38159844977781,3.30048463307321,0.0630969810299575,4.39031202113256,3.09361565392464,3.30153985647485,9.24920556833968,7.48964129248634,2.08852706942707,5.01506254542619,9.15064689004794,2.87218217970803,3.19712244905531,4.42090851720423,4.43298259982839,1.65123479440808,1.57565491041169,3.25497513171285,8.94300039624795,0.386856733821332,6.96801142999902,8.17816552473232,5.05501599982381,6.77101695211604,8.63194630946964,3.19161768769845,4.3214473943226,8.01257294602692,0.322922982741147,1.62929781479761,4.01187257608399,7.39199725911021,5.04474630346522,1.23033139389008,2.49588342150673,5.70877082878724,3.11660245060921,5.87960550328717,3.26337498379871,3.40944030787796,2.81801702454686,8.80024420563132,1.84038938954473,9.71353559521958,2.00423221802339,2.00838074320927,1.97767733130604,8.40994683559984,3.62930147675797,9.21873365994543,9.26208482356742,7.13479848811403,3.24613420991227,3.9802829711698,3.46407369943336,2.06915650051087,7.50991408247501,2.73457430535927,7.32149526011199
"2",3.56379799053863,6.14806779183882,5.58111211774892,7.28987969552757,1.2150460928992,4.18644947426973,3.6503963770481,3.12404068098957,5.6476724156559,3.38250195488758,2.18400362698372,5.78760170074541,6.09441286717692,4.63466153810086,4.84882495141383,5.92948141097275,3.38326196868629,3.13925558237576,5.58714767664795,6.2631824983898,3.75794524648399,3.31635714242915,2.90502582132531,6.28957936475495,2.20746643321656,3.91889179407033,6.43789296691047,6.34738217201945,5.72269503453408,5.85519543214448,5.24820953027566,4.31540235503777,6.39588547793518,2.33523382534092,2.67216431943271,5.6678469854065,5.92942326758598,4.29124067130592,4.40971020418127,4.7823860099235,6.52293728396414,4.02132953757949,5.80081335037101,4.19255063581995,3.39752040300006,2.73807249693487,6.48770763266898,2.89922201984073,8.21270899212398,3.10806551020583,2.0274698451359,4.68925321623418,6.51850267935116,2.99306345318921,6.53552046792572,5.63358587101587,5.79838056116375,4.00194958515366,4.40609734642238,4.24364955333165,3.86175409824701,5.67087718882783,4.58469812764435,6.84003443922048
"3",4.31405041526794,6.11413229286754,6.24631440778143,6.64735392043549,1.63773839019081,4.91072528590413,4.02513556805486,5.00539336518984,6.5161711563938,3.76304641148503,1.73361663788963,3.79441160732955,5.13082078885593,6.19177417167169,4.53625933493262,4.33680106538801,3.89207474440923,3.20414052203624,6.32078017093699,7.35950086978949,4.99733006696133,3.9829628769963,3.01633925510238,4.68069612612917,3.43997122364323,2.70842808731546,5.28861719489406,7.070471942355,5.29415445191987,4.46322546473434,6.53454731795337,4.10449010515254,5.91296573643755,3.18330339216942,3.43570374913415,6.75946528333029,4.93812803932257,3.8385935294676,6.23806925871202,6.17632595606626,7.10812861877012,4.5937776937992,5.71862773034483,4.92860876885812,3.49923308812306,2.69795092863916,5.01722886558941,3.57623819691938,7.40825308522881,3.85719080140337,2.21504275708836,6.15191275948534,5.3015780878182,2.79335131512498,5.2411778846346,4.21616061342525,4.6988203651929,4.45073169250447,4.78516607171717,4.51898900178758,4.35321548372441,4.87878257090851,5.5690833341884,6.58250417634289
"4",4.77681603077073,6.13362375774714,6.64904181098565,6.28814183297081,1.88285873264751,5.40666335129428,4.27286895688181,6.08811485008702,7.04809518102261,4.0544761635669,1.57826695725448,2.77575967915765,4.63250784851468,6.99120581611438,4.22573406287205,3.35236243631476,4.08799422193751,3.2551508391275,6.59170271742187,8.01285851617618,5.74274249865748,4.17718044544513,3.09263974768965,3.75315873365338,4.2523539222178,2.29940092666529,4.72790004884726,7.54569430469712,5.1633171705754,3.78044802371089,7.34790778533685,3.85791391952479,5.87397556124624,3.52102078937913,3.97730561435265,7.39190869370101,4.33694227644765,3.65804957197188,7.2908302594897,6.95479387240743,7.44199555144316,4.93778565449207,5.61235659888893,5.41184603790021,3.59257802065636,2.67509845166422,4.17417088939193,4.02572921925736,7.0385889201646,4.37360612589471,2.43374979350981,6.99345808144162,4.48528705150591,2.53670073638153,4.78953386216215,3.74607119052448,3.91268389029877,4.74925215379767,5.08592387987927,4.56374547589831,4.35704563007742,4.57446140725443,6.12023693153478,6.45846784890398
"5",5.02598885327889,6.16608474834121,6.93157509918078,6.09568282657967,2.0164047280656,5.7131942742993,4.3876852294425,6.7075153202386,7.37561393067902,4.18028050155768,1.55749787021145,2.20418894202653,4.35726105378679,7.47169240242097,3.97769775785058,2.58029397782254,4.08727977376096,3.24016267974808,6.65107140733798,8.44433190272636,6.19750100256938,4.18953288904796,3.01595565064947,3.22798232764352,4.76777861706594,2.20640426455044,4.38158226465517,7.87378464414207,5.15776604864628,3.45159428863306,7.85310201060542,3.64891654025542,5.96942482708598,3.655463803944,4.34101491527097,7.79671538351699,3.97876365810941,3.57576472094835,7.93713981036362,7.39327704707402,7.66777006694928,5.15847835486764,5.56792407317316,5.69299053914841,3.64195493603012,2.66117997346046,3.75803434035998,4.31316301912644,6.87564820218127,4.71837868308975,2.58646619226239,7.49713622061162,4.05482161090118,2.23993600952086,4.63317336136627,3.63223286946709,3.42785146422337,4.86879296724629,5.30500188976791,4.5335636777094,4.22117819569908,4.47936740097631,6.43433507803166,6.40155492829912
"6",5.16484989713701,6.19621165143729,7.13398328052648,5.98138731874818,2.07835231059879,5.9145810925492,4.42886793196777,7.13775038820376,7.57707286309185,4.22248966426775,1.58309087452895,1.86234357236839,4.19196841713427,7.77859237458202,3.79880694195715,2.09314455412717,4.03156972782569,3.19508049982772,6.64216820928496,8.72281325607192,6.47449260112215,4.1450126204128,2.90433464014808,2.91238363584215,5.08687894241816,2.22371950654411,4.11930411023304,8.09779193235508,5.19517285815224,3.29382058406879,8.16877484153601,3.49328801354425,6.08284618313636,3.70746684735209,4.58239005117571,8.06216326951713,3.75231487720977,3.52680869905947,8.34794343441064,7.65086606453178,7.82838574423366,5.30243535336871,5.55719955922472,5.86248796820375,3.66750942950673,2.65026725992029,3.5337720593656,4.49083549232863,6.80807391737914,4.93988945325789,2.6792829028429,7.80378101032996,3.84133895074943,1.95622173049441,4.55585704226152,3.64730892190023,3.1414460494301,4.89608518899387,5.45161253091571,4.49000665608198,4.07605883477062,4.47289171942306,6.60950648030631,6.36994657957897
"7",5.24693459875277,6.22089974388745,7.27457650759848,5.90776434570771,2.09938846310948,6.0532606740866,4.43543463711837,7.44614751378559,7.70222185620238,4.23254990311272,1.61487219181905,1.6464385091739,4.08762227544407,7.97286780124921,3.6748101108847,1.7958340312893,3.96611103808172,3.14725881976135,6.6188677392542,8.90087762553579,6.64329667089273,4.09059985460119,2.80543411972541,2.71720606663498,5.28245248803316,2.27038840543179,3.92588409603555,8.24773501564609,5.24065499768644,3.21838565237606,8.36799284996686,3.38312355377558,6.1786160443722,3.72508486602063,4.74211648804754,8.24121678202235,3.60401650633963,3.49313522303109,8.6208213138362,7.80823054643399,7.94501956682916,5.39089808830872,5.5587833532367,5.96854574328165,3.68137920617703,2.63980026155506,3.40308176430972,4.6002934421733,6.78430069296746,5.08021676111837,2.73068435268846,7.99467551250963,3.73555706226842,1.72770342902278,4.50101108858037,3.70038781843254,2.97013653255066,4.885942063389,5.54561223577313,4.45117842458369,3.95749583968831,4.49961714201094,6.70387898064382,6.34713160735337
"8",5.29723860696165,6.24002149922157,7.37027651138958,5.85808091666418,2.10002466171794,6.15081016756122,4.42746411773134,7.6593867225733,7.78127851297771,4.23109832317544,1.63948646429967,1.50636570346252,4.01971996504653,8.09467391334991,3.5902279205221,1.60850759137649,3.90600302518321,3.10694012556258,6.59762624340528,9.01568924688751,6.74660375615819,4.04228831418319,2.72955846337259,2.59505125528374,5.40224489478528,2.31720714047223,3.79147697027092,8.346548771074,5.28102596456445,3.18254882579389,8.49553299631245,3.30684691950756,6.25057759122305,3.72856255627446,4.84830316161627,8.36434584950491,3.50519406480132,3.468628564062,8.80812441329975,7.90698174894979,8.03065844701003,5.44302842011867,5.56353636218886,6.03656495955705,3.68894944346664,2.62928078549254,3.32254750344987,4.66857457808883,6.78006801991932,5.16919163241488,2.75720376532597,8.11665840337043,3.68253150631218,1.56066287442942,4.45585412224023,3.75553537744537,2.86555912325663,4.86436876148264,5.60485553502467,4.42072105638667,3.86993698910852,4.53406568484182,6.75245205090989,6.32847687032313
"9",5.32861318408514,6.25430652261861,7.43477851572638,5.82361957429881,2.0920764372605,6.21991383904704,4.41471465136081,7.80203010718941,7.83212361608533,4.2259968213939,1.65519966134233,1.41458412954794,3.97467357996058,8.17078418326316,3.53289996457489,1.48732748915243,3.8558112582406,3.07604383642972,6.58179087954058,9.09084106786275,6.81025767866337,4.00404528421917,2.67474694513413,2.5181080747062,5.47595740108337,2.35548125944695,3.70155833148283,8.41102014845321,5.31277096881791,3.16566059574679,8.57852269439449,3.2545821479453,6.30176346065384,3.72664540550331,4.91948693527458,8.44963322516023,3.43877756289893,3.45052227780451,8.93812400722171,7.97005459996107,8.09335494156463,5.47300426975471,5.56820225829258,6.08093683879662,3.69287242620784,2.61916396598378,3.27074192125529,4.71196490387158,6.78389259996422,5.2260260391268,2.76992202159898,8.1965909683913,3.65550492916094,1.44433862728894,4.41925918471327,3.80093505363752,2.80060917773752,4.84231705235263,5.64198266622861,4.39801599334203,3.80853981665575,4.56578509465813,6.77580323374956,6.31304958310021
