"g","network","site","mean_final_mut_mat","lower_lim_final_mut_mat","upper_lim_final_mut_mat","mutualism","m_A","m_B"
0,"FP_Sorensen_1981_bin","B",0.713715469574549,0.552897222921197,0.902307759125524,"FP",0.7,0.7
0,"PP_Arroyo_etal_1982_1_bin","A",0.678270693867925,0.62013904341607,0.753018619689915,"PP",0.7,0.7
0,"PP_Arroyo_etal_1982_1_bin","B",0.676565594730738,0.605317525223211,0.749965873084024,"PP",0.7,0.7
0,"PP_Barrett&Helenurm_1987_bin","A",0.713708643414959,0.630701532904054,0.827965603679686,"PP",0.7,0.7
0,"PP_Barrett&Helenurm_1987_bin","B",0.728902886786179,0.654862610985599,0.806109523123877,"PP",0.7,0.7
0,"PP_Dicks_etal_2002_SH_bin","A",0.709123757818989,0.576174439572839,0.814004829855642,"PP",0.7,0.7
0,"PP_Dicks_etal_2002_SH_bin","B",0.715211159572285,0.589311529663233,0.833773644511487,"PP",0.7,0.7
0,"PP_Elberling&Olesen_1999_bin","A",0.700440333766146,0.619224393141215,0.773715974965115,"PP",0.7,0.7
0,"PP_Elberling&Olesen_1999_bin","B",0.691941932927533,0.632849193264916,0.77862286954618,"PP",0.7,0.7
0,"PP_Hocking_1968_bin","A",0.701505882335882,0.609069503347699,0.772510138590832,"PP",0.7,0.7
0,"PP_Hocking_1968_bin","B",0.713868497390912,0.619030967797827,0.795202824180459,"PP",0.7,0.7
0,"PP_Kaiser-Bunbury_etal_2009_bin","A",0.65647132120028,0.564769940020121,0.751924176910568,"PP",0.7,0.7
0,"PP_Kaiser-Bunbury_etal_2009_bin","B",0.664200071644179,0.559711520204934,0.741884201950238,"PP",0.7,0.7
0,"PP_Medan_etal_2002_RB_bin","A",0.733739040273033,0.674784923783123,0.806312890508457,"PP",0.7,0.7
0,"PP_Medan_etal_2002_RB_bin","B",0.739420256314783,0.658338504506347,0.811448413829954,"PP",0.7,0.7
0,"PP_Ollerton_etal_2003_bin","A",0.714153861137622,0.606446680300294,0.836403688942581,"PP",0.7,0.7
0,"PP_Ollerton_etal_2003_bin","B",0.722758513149344,0.61690903530128,0.825751689176388,"PP",0.7,0.7
0,"PP_Ramirez&Brito_1992_bin","A",0.716172790153332,0.647097831288035,0.774894402298588,"PP",0.7,0.7
0,"PP_Ramirez&Brito_1992_bin","B",0.708129642843875,0.64261667078786,0.792962557319141,"PP",0.7,0.7
0,"PP_Santos_etal_2010_bin","A",0.67478726981075,0.564277670743424,0.784428960782195,"PP",0.7,0.7
0,"PP_Santos_etal_2010_bin","B",0.663457911405318,0.556798969478777,0.789469306675069,"PP",0.7,0.7
0,"PP_Vazquez_etal_2002_ArroyoGoye_bin","A",0.770887216979139,0.675537190746996,0.866272497371696,"PP",0.7,0.7
0,"PP_Vazquez_etal_2002_ArroyoGoye_bin","B",0.776068343710969,0.664064689831564,0.880804959266074,"PP",0.7,0.7
0,"PP_Vazquez_etal_2002_CerroLopez_bin","A",0.778168707408079,0.688019949844217,0.851784668103129,"PP",0.7,0.7
0,"PP_Vazquez_etal_2002_CerroLopez_bin","B",0.769959240556288,0.703963689426963,0.858814844712663,"PP",0.7,0.7
0,"PP_Vazquez_etal_2002_Mascardi(c)_bin","A",0.766212650122939,0.680015640709389,0.854176901663155,"PP",0.7,0.7
0,"PP_Vazquez_etal_2002_Mascardi(c)_bin","B",0.77496943254089,0.681436506599368,0.854691455783203,"PP",0.7,0.7
0.025,"AE_Rico-Gray_benito_bin","A",0.740582804093663,0.5940916146091,0.853375398048441,"AE",0.7,0.7
0.025,"AE_Rico-Gray_benito_bin","B",0.738149273176125,0.608688316039956,0.833538815473954,"AE",0.7,0.7
0.025,"AE_Rico-Gray_mancha_bin","A",0.738240985676913,0.636708637919123,0.834925511312022,"AE",0.7,0.7
0.025,"AE_Rico-Gray_mancha_bin","B",0.732118672187475,0.619336209078924,0.811212652318074,"AE",0.7,0.7
0.025,"AE_Rico-Gray_zapo_bin","A",0.719345174162946,0.608514252364196,0.810702304391265,"AE",0.7,0.7
0.025,"AE_Rico-Gray_zapo_bin","B",0.737022997023394,0.621016971564611,0.856357287708589,"AE",0.7,0.7
0.025,"AM_Izzo_mtcDIM100_bin","A",0.860460822525963,0.758298201286725,0.933442656073653,"AM",0.7,0.7
0.025,"AM_Izzo_mtcDIM100_bin","B",0.849032177781026,0.758042260653984,0.914482384176909,"AM",0.7,0.7
0.025,"AM_Izzo_mtcFLO_bin","A",0.818045836524382,0.732084853525749,0.898708954861734,"AM",0.7,0.7
0.025,"AM_Izzo_mtcFLO_bin","B",0.82616642591742,0.724064433657098,0.920692157845038,"AM",0.7,0.7
0.025,"AM_Izzo_mtcPA10_bin","A",0.887635639613986,0.821171010087883,0.94960583788018,"AM",0.7,0.7
0.025,"AM_Izzo_mtcPA10_bin","B",0.881610646328182,0.784785039746642,0.958448288163224,"AM",0.7,0.7
0.025,"AM_Izzo_mtcPAcamp_bin","A",0.835570386981876,0.761209991920805,0.909231446008767,"AM",0.7,0.7
0.025,"AM_Izzo_mtcPAcamp_bin","B",0.827509415160309,0.738910160521806,0.901195008975155,"AM",0.7,0.7
0.025,"CC_Sazima_bin","A",0.758640849362588,0.578886085627587,0.890232776177445,"CC",0.7,0.7
0.025,"CC_Sazima_bin","B",0.74755340606005,0.569408856251542,0.855023154034476,"CC",0.7,0.7
0.025,"CC_Wicksten_1998_bin","A",0.748555645317636,0.590712754721482,0.863677077801656,"CC",0.7,0.7
0.025,"CC_Wicksten_1998_bin","B",0.759620368560183,0.582331092827709,0.863983877818796,"CC",0.7,0.7
0.025,"FA_Ricciardi_etal_2010_Bahowo_bin","A",0.777869938156609,0.649080726427635,0.913430860085317,"FA",0.7,0.7
0.025,"FA_Ricciardi_etal_2010_Bahowo_bin","B",0.800950775872821,0.658803377614216,0.9180268265681,"FA",0.7,0.7
0.025,"FA_Ricciardi_etal_2010_Bualo_bin","A",0.818308842303867,0.625344693218207,0.949475374986917,"FA",0.7,0.7
0.025,"FA_Ricciardi_etal_2010_Bualo_bin","B",0.807647767799302,0.687675593917251,0.939712404017893,"FA",0.7,0.7
0.025,"FA_Ricciardi_etal_2010_JalanMasuk_bin","A",0.79671369016033,0.649765579789727,0.935433188220213,"FA",0.7,0.7
0.025,"FA_Ricciardi_etal_2010_JalanMasuk_bin","B",0.810827818469773,0.67277184126953,0.945403382189433,"FA",0.7,0.7
0.025,"FA_Ricciardi_etal_2010_Likuan1_bin","A",0.822226707280734,0.687858222335708,0.95406399139633,"FA",0.7,0.7
0.025,"FA_Ricciardi_etal_2010_Likuan1_bin","B",0.805548285965535,0.662900682254756,0.90715147532459,"FA",0.7,0.7
0.025,"FA_Ricciardi_etal_2010_Mandolin_bin","A",0.845689550736852,0.738375074320508,0.961734415402851,"FA",0.7,0.7
0.025,"FA_Ricciardi_etal_2010_Mandolin_bin","B",0.863458596169373,0.774429687883776,0.960555693434682,"FA",0.7,0.7
0.025,"FA_Ricciardi_etal_2010_TanjungKopi_bin","A",0.833474680426717,0.710615069437737,0.922136725268653,"FA",0.7,0.7
0.025,"FA_Ricciardi_etal_2010_TanjungKopi_bin","B",0.813930443077284,0.687878548839524,0.937161988968888,"FA",0.7,0.7
0.025,"FP_Baird_1980_bin","A",0.749630040512818,0.593426893745102,0.860598075698378,"FP",0.7,0.7
0.025,"FP_Baird_1980_bin","B",0.745362611928762,0.575120339711235,0.857901522018129,"FP",0.7,0.7
0.025,"FP_Beehler_1983_bin","A",0.71216253047949,0.549624532595478,0.844616242209714,"FP",0.7,0.7
0.025,"FP_Beehler_1983_bin","B",0.713030953619936,0.526621473349339,0.825349679274092,"FP",0.7,0.7
0.025,"FP_Carlo_etal_2003_Caguana_bin","A",0.744185297716438,0.595936658456241,0.829715395793983,"FP",0.7,0.7
0.025,"FP_Carlo_etal_2003_Caguana_bin","B",0.740998844015649,0.650706975128539,0.83395981747674,"FP",0.7,0.7
0.025,"FP_Carlo_etal_2003_Fronton_bin","A",0.760330399733397,0.627463236874212,0.855024630266098,"FP",0.7,0.7
0.025,"FP_Carlo_etal_2003_Fronton_bin","B",0.762580297863964,0.645487224084946,0.838948488460711,"FP",0.7,0.7
0.025,"FP_Galetti&Pizo_1996_bin","A",0.727769163225321,0.611291667419652,0.819799771762393,"FP",0.7,0.7
0.025,"FP_Galetti&Pizo_1996_bin","B",0.73796400375138,0.640911042612923,0.827756212076121,"FP",0.7,0.7
0.025,"FP_Jordano_1985_bin","A",0.719735301108286,0.579587454090157,0.817756643671432,"FP",0.7,0.7
0.025,"FP_Jordano_1985_bin","B",0.709336200810123,0.567823004774371,0.812347482261852,"FP",0.7,0.7
0.025,"FP_Mack&Wright_1996_bin","A",0.775957857134646,0.702068345291254,0.850433731597464,"FP",0.7,0.7
0.025,"FP_Mack&Wright_1996_bin","B",0.786429792711281,0.720244866694279,0.855040237027611,"FP",0.7,0.7
0.025,"FP_Sorensen_1981_bin","A",0.727882430101142,0.52891011098155,0.875775003681234,"FP",0.7,0.7
0.025,"FP_Sorensen_1981_bin","B",0.73534387434628,0.567320344177737,0.893176740557529,"FP",0.7,0.7
0.025,"PP_Arroyo_etal_1982_1_bin","A",0.727506676794506,0.666640057933488,0.784608512248545,"PP",0.7,0.7
0.025,"PP_Arroyo_etal_1982_1_bin","B",0.729159592228844,0.660452457093694,0.791002950933611,"PP",0.7,0.7
0.025,"PP_Barrett&Helenurm_1987_bin","A",0.764397840535288,0.665813478277466,0.838070486380693,"PP",0.7,0.7
0.025,"PP_Barrett&Helenurm_1987_bin","B",0.771330224406915,0.701538988989854,0.841008820732385,"PP",0.7,0.7
0.025,"PP_Dicks_etal_2002_SH_bin","A",0.741015713375173,0.642971174900615,0.849962760055832,"PP",0.7,0.7
0.025,"PP_Dicks_etal_2002_SH_bin","B",0.740327119148547,0.661674092256511,0.826596561826392,"PP",0.7,0.7
0.025,"PP_Elberling&Olesen_1999_bin","A",0.74943284884575,0.688433061718115,0.802228595377685,"PP",0.7,0.7
0.025,"PP_Elberling&Olesen_1999_bin","B",0.75214552060848,0.684725776316051,0.814072937181955,"PP",0.7,0.7
0.025,"PP_Hocking_1968_bin","A",0.74453040123594,0.661839850262996,0.814459226845348,"PP",0.7,0.7
0.025,"PP_Hocking_1968_bin","B",0.76258191022188,0.667901648709265,0.834029535725505,"PP",0.7,0.7
0.025,"PP_Kaiser-Bunbury_etal_2009_bin","A",0.729153747516311,0.651138775712524,0.78905374426349,"PP",0.7,0.7
0.025,"PP_Kaiser-Bunbury_etal_2009_bin","B",0.718673048734194,0.62376378394003,0.77449764158262,"PP",0.7,0.7
0.025,"PP_Medan_etal_2002_RB_bin","A",0.774288397522427,0.698284394590093,0.849893978625728,"PP",0.7,0.7
0.025,"PP_Medan_etal_2002_RB_bin","B",0.769691114737713,0.673746671768598,0.831951637775022,"PP",0.7,0.7
0.025,"PP_Ollerton_etal_2003_bin","A",0.743256332955809,0.645935701734708,0.854458447906723,"PP",0.7,0.7
0.025,"PP_Ollerton_etal_2003_bin","B",0.763392391775785,0.642080698219079,0.848445070602701,"PP",0.7,0.7
0.025,"PP_Ramirez&Brito_1992_bin","A",0.754679543390516,0.689111048367694,0.838100729525915,"PP",0.7,0.7
0.025,"PP_Ramirez&Brito_1992_bin","B",0.757365204018091,0.693779492309049,0.807706097259764,"PP",0.7,0.7
0.025,"PP_Santos_etal_2010_bin","A",0.712929345033559,0.604083880611548,0.805147901682843,"PP",0.7,0.7
0.025,"PP_Santos_etal_2010_bin","B",0.717382674546011,0.594531558420473,0.811348901979024,"PP",0.7,0.7
0.025,"PP_Vazquez_etal_2002_ArroyoGoye_bin","A",0.774885967977527,0.687054115968989,0.852824757462664,"PP",0.7,0.7
0.025,"PP_Vazquez_etal_2002_ArroyoGoye_bin","B",0.802644942456747,0.681612057349601,0.88721211727464,"PP",0.7,0.7
0.025,"PP_Vazquez_etal_2002_CerroLopez_bin","A",0.796612607030225,0.700071927500779,0.864576807730324,"PP",0.7,0.7
0.025,"PP_Vazquez_etal_2002_CerroLopez_bin","B",0.806950504667566,0.715621308613949,0.886736504581167,"PP",0.7,0.7
0.025,"PP_Vazquez_etal_2002_Mascardi(c)_bin","A",0.794612220660538,0.683234892770303,0.888518735241298,"PP",0.7,0.7
0.025,"PP_Vazquez_etal_2002_Mascardi(c)_bin","B",0.796105826927996,0.722767020045526,0.866670439503669,"PP",0.7,0.7
0.05,"AE_Rico-Gray_benito_bin","A",0.756167914267296,0.649859498342067,0.834178154608813,"AE",0.7,0.7
0.05,"AE_Rico-Gray_benito_bin","B",0.750287771312284,0.621014555278348,0.831781133278091,"AE",0.7,0.7
0.05,"AE_Rico-Gray_mancha_bin","A",0.75912278917429,0.671894312486002,0.824469569588474,"AE",0.7,0.7
0.05,"AE_Rico-Gray_mancha_bin","B",0.760203865132104,0.678429238322431,0.836695973720496,"AE",0.7,0.7
0.05,"AE_Rico-Gray_zapo_bin","A",0.769785824275449,0.69479042207273,0.839040406855996,"AE",0.7,0.7
0.05,"AE_Rico-Gray_zapo_bin","B",0.758603459414415,0.682557272601126,0.827781471357961,"AE",0.7,0.7
0.05,"AM_Izzo_mtcDIM100_bin","A",0.857245162662846,0.751175179582984,0.939715527239264,"AM",0.7,0.7
0.05,"AM_Izzo_mtcDIM100_bin","B",0.867759575147194,0.788476471660525,0.927687774471787,"AM",0.7,0.7
0.05,"AM_Izzo_mtcFLO_bin","A",0.836852855897215,0.742507178580046,0.921573649723285,"AM",0.7,0.7
0.05,"AM_Izzo_mtcFLO_bin","B",0.836522813521935,0.76193558650384,0.926208400961615,"AM",0.7,0.7
0.05,"AM_Izzo_mtcPA10_bin","A",0.894485422890289,0.808854701747569,0.953090396450596,"AM",0.7,0.7
