"","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","R31","R32","R33","R34","R35","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29"
"theta_A",0.423888314981014,3.16209280863404,6.69105931883678,4.43411494139582,0.512530119158328,1.84088370995596,6.32673383690417,9.82298953225836,2.84712099237368,2.05562402959913,7.30548927327618,7.85332294879481,1.4881791966036,6.98797522578388,3.88639420038089,9.13872313220054,6.00550613133237,0.797695813234895,5.96841256599873,0.264604163821787,0.0726426020264626,7.92243721429259,3.57627719407901,8.79300973843783,5.03754476783797,2.97797617735341,1.5026398957707,7.82996817026287,5.41738263331354,6.49101734161377,5.57659487007186,0.0757961091585457,2.47588018886745,7.51455218298361,1.26846174476668,4.59261370822787,2.38118648761883,3.58775509288535,1.47076851921156,6.93728796439245,6.7343730176799,6.340097845532,8.83182612946257,1.2781867547892,7.49476863769814,9.50937903253362,3.93685787683353,3.28873830614612,6.2235848675482,0.859069316647947,3.28272687271237,9.7078113257885,5.88491521775723,6.68281407793984,4.97320733964443,3.7142770178616,2.73216698085889,3.84358716662973,7.85592425381765,6.77447108319029,7.87677706219256,2.34410300850868,7.02555020106956,5.39196281461045
"1",5.95864363247529,0.127372706774622,5.44622567715123,7.00163472443819,3.132461567875,1.86698195291683,4.35674317879602,2.64179501216859,8.76186440931633,1.67555702151731,9.05932022258639,6.46724419202656,4.8028170526959,1.61605899687856,5.93886842485517,8.77862342400476,1.13860949408263,0.433489470742643,9.84700236469507,0.681896756868809,3.19469220237806,9.26645542960614,6.50010764831677,0.545125780627131,1.37879051733762,7.82181086018682,4.57756784046069,3.18769014207646,5.53150293650106,8.63732720259577,3.37891785195097,9.84725933754817,8.99901562836021,1.00165775511414,8.17787749925628,1.93159899208695,8.77264625392854,8.35196781903505,3.73737447662279,3.88689587591216,0.910742790438235,8.58552593970671,6.76713642664254,7.60342108085752,3.92572904471308,9.42794644040987,3.36749266134575,3.14994903746992,8.62042274326086,4.9560581590049,0.773459142073989,9.06251799780875,4.96450232341886,2.68203609855846,3.53182369377464,9.70931925810874,4.05014710035175,6.68286971747875,3.55011384468526,4.28771551232785,0.258512764703482,0.0126634584739804,3.36619339184836,0.552829289808869
"2",5.48085723590158,1.32047194120958,5.02551466953,6.89810957567407,3.4757709534571,2.20935042252237,4.13910719748418,2.98969339735056,8.50564432289889,2.0216564636249,8.512425406333,6.80549897208204,4.94845757706869,3.41582201861861,7.14121282902429,6.05387902796749,1.6430838391404,0.613174553741194,9.15235860682579,0.976703979830348,3.82850432955117,8.97774986447747,6.40983566638121,1.03794292042842,2.72952572314978,5.83894302668971,4.19600059907296,4.23514747342622,5.64358747156008,6.39496185262316,2.81144394176374,8.88090712074598,6.3329376944506,4.58219449613932,5.07993652371238,2.11225380239726,8.23599941954245,7.13620264360397,3.42605846606051,4.37263851938596,1.47827454793154,8.053901774105,6.85144046231889,7.00331558459727,4.5647309791055,9.03509350267601,3.47227958601009,2.4398095810032,8.40404713112362,4.52168837405834,1.48458912372247,7.0088359454725,5.43614023946224,2.78624675241283,3.0558447737911,5.74608227081465,2.41018659360148,6.47592386010708,4.84518043890175,5.62651423754189,0.791199107207211,2.54563161558017,4.01067877557739,0.748021444100718
"3",5.1185929395236,1.98668739659363,4.73431067306553,6.66870943960412,3.59551812300942,2.39033953683411,4.21927322299813,3.20738548787369,8.19880819782286,2.30159367636713,8.03096972183038,7.04239280085224,5.22101641417824,4.37508996750038,7.48012623339023,4.63682579617675,2.08476294883965,0.943782762142054,8.53933321565604,1.31629054152751,4.05015951959616,8.58575025505977,6.24390579873683,1.67739297197123,3.60948578652326,5.0604060590339,4.22951635719893,4.57674377982894,5.65406564420877,5.57831615476104,2.61732535045697,8.153745495614,5.24490855543858,5.86096525236558,3.58424354677879,2.40582752041074,7.7122851260195,6.22068541285976,3.27249048070429,4.71538734724676,2.00495451952852,7.60747824073608,6.92901082765723,6.26542521998462,5.00512988372795,8.71287752006664,3.63131626755003,2.20893742641291,8.16452387703676,4.26340793121583,2.03635440123197,5.82579187239889,5.62628996934305,3.07101992410228,2.93674030687603,4.58861998642228,1.73799512946355,6.33563662870802,5.27700363813814,6.25298182869102,1.27773527242714,3.6517200022836,4.234641017365,0.926239745360019
"4",4.86454633002119,2.43635201377319,4.60272966322147,6.43172926236863,3.68005951568924,2.542777325661,4.4097408603351,3.4122323639473,7.86218349888334,2.52122684536689,7.6102267916166,7.10767491976751,5.36530618478336,4.80461737373414,7.40387116768323,3.98260675035901,2.48836070270805,1.10235893840221,7.92089101471187,1.68288731431749,4.14914360893256,8.14919611976517,6.0422809481786,2.02311308156847,4.19478687444612,4.8243127130971,4.45731806191791,4.67364322381724,5.53180626546436,5.3742071933516,2.65833172218237,7.55332841703468,4.86731563929753,6.10528525480848,2.95417862410498,2.75804570596631,7.25582107163418,5.6372567488672,3.23024889355172,4.91547892116473,2.52124905971902,7.24698694846333,6.96821451665031,5.58700242231246,5.22951602905635,8.38715003467628,3.77948661160176,2.26408164559241,7.88667559350669,4.21542293648098,2.4892253533444,5.18933050603646,5.6372028154682,3.48464510494457,2.97071617725443,4.44576456971498,1.60931840216945,6.25862809639415,5.32928759826877,6.46477116377251,1.80713313395986,4.08643545516897,4.38202596416724,1.16354802876101
"5",4.65567105036387,2.87790335081569,4.57914590364572,6.21255957711493,3.78606376401588,2.73628200039595,4.57937408085056,3.6432974513908,7.50728582263145,2.72177442432455,7.25456973288294,7.03877119463082,5.34261952689173,4.9780170991159,7.15613859890142,3.79686974969775,2.87080611063927,1.21586030993306,7.32575998599771,2.07116237953763,4.17598736408043,7.7222221833744,5.82328762140229,2.28357833297569,4.57133701931834,4.79672594408136,4.73898567383614,4.75204240958655,5.28430654556599,5.37455114089231,2.84163314003122,7.04689200705032,4.77357526407549,5.97170284669027,2.79072332405046,3.049783190472,6.82542877734752,5.27674338136834,3.25816694797999,5.05049704067829,2.98036597937119,6.92240299791865,6.94299517717752,5.10527276544849,5.35646184754743,8.03290563986236,3.90514231703405,2.42839229008876,7.56751503337575,4.23330972373187,2.86280686311409,4.87960668921247,5.54976702344049,3.72531264322534,3.07533199418014,4.56817167350525,1.64720541898059,6.20763729905318,5.24064837760367,6.464694942381,2.22598146174279,4.24959136978075,4.5405001103281,1.35340353215477
"6",4.49084160678413,3.31437323640624,4.60376581034589,6.00160219477786,3.89328374472446,2.95667675138902,4.71255012929853,3.88493195086874,7.13192997504007,2.92372825311082,6.95214001282162,6.88464970437352,5.2494244058019,5.00219444263403,6.83679421484077,3.82829957481065,3.21667023166066,1.32746196674695,6.80680734513388,2.44691725381786,4.13207816934397,7.31211504742313,5.60283250679513,2.51917777212366,4.81646672475708,4.84459963106636,4.99268778738519,4.86940664790604,5.02287938089292,5.43175328012926,3.06657486985328,6.59957595922676,4.78953518370954,5.74489780596492,2.83770540598418,3.31051905837524,6.401453941121,5.03348879871912,3.33149334290773,5.15464245418135,3.36610951324548,6.60240148808066,6.85108875540523,4.76351507650873,5.43575362978134,7.6382023031942,4.01867292151787,2.65620918784273,7.21137215676364,4.2547277779472,3.16741969127728,4.74086762885205,5.4038297111135,3.87664028502795,3.21945301418834,4.70698554133069,1.74222114901235,6.13362498880369,5.10193897214922,6.3661217347442,2.55150055899105,4.32241703353949,4.69519791390654,1.49930937281959
"7",4.38129900969304,3.71033131699339,4.65109523919502,5.79398232190625,3.99156150980221,3.18874920517903,4.81722048217817,4.12065813284952,6.73285570969488,3.13319643821575,6.68444690275428,6.67771734287191,5.13479849545131,4.96429228582596,6.48548157192193,3.95573458822897,3.52812181522245,1.44279870564951,6.39400690471599,2.80534806358356,4.05168643475849,6.91326596192716,5.39263543465228,2.73538135738584,4.98347895842439,4.9164318396361,5.15276915130131,5.03829971529888,4.80631245772211,5.4955324788363,3.29753712540325,6.18501745335904,4.84525972129043,5.52257336061135,2.97793120578812,3.56007466254061,5.98943147429943,4.868540843704,3.43100771159032,5.23343541963696,3.69582275396547,6.2783417761777,6.70065521789357,4.52106389743826,5.47170576495962,7.20194032418198,4.12650944423978,2.92475583484364,6.81550580437202,4.2616316871935,3.40853193533008,4.69576644831819,5.22715543731686,4.02080593024462,3.38678575080086,4.78678069999413,1.8609988982318,6.02652884094083,4.95808943387072,6.22172645245334,2.81938142876575,4.37071224667573,4.83173734493305,1.62235554312811
"8",4.32542024704035,4.04393817248472,4.71346373527929,5.59413982432202,4.07600853520981,3.42394005164185,4.89402284248604,4.33614990028573,6.31383579402908,3.34539955261512,6.43673838813362,6.44120285775324,5.01516728167828,4.9078271720001,6.12408950958334,4.12559219471758,3.82025201954177,1.56581665199043,6.07603121322143,3.15633505893725,3.96289489006,6.52551232865233,5.20210018063028,2.93403079654338,5.10085379452981,4.98875333669768,5.19781201888756,5.24372738536178,4.6419916538967,5.54307784847217,3.52626590902518,5.79233790066272,4.90888836677132,5.33707445542197,3.16061328336799,3.79716887234029,5.60952270412077,4.76719048897077,3.54416289395174,5.28554713622676,3.98460186960281,5.96174861285814,6.5038854321423,4.36411893403246,5.47057256395809,6.75586319528432,4.2308368825541,3.21996630926528,6.38510701160239,4.25881416068693,3.5994220399293,4.70756691923044,5.04666764712402,4.17907777029054,3.56690718910792,4.80933499043389,1.98909448818401,5.89467911764072,4.83664989732818,6.0557970165417,3.04985238501589,4.41666709976482,4.94650228473619,1.73562689648725
"9",4.30781456414987,4.3033638523582,4.78330408951201,5.41285831905419,4.13890499004435,3.64987389478639,4.94290270931894,4.51912472199693,5.89490507222678,3.5474642273575,6.20069776427928,6.19655514835548,4.89768585129297,4.85253726972466,5.77259339863523,4.31237595609808,4.1007037541547,1.70220170693342,5.82518697547589,3.48744785772197,3.88417848910099,6.1581889976004,5.04081701687382,3.11700764364282,5.18185065176137,5.0491097059359,5.15459653223704,5.42694642486428,4.52439155983624,5.56597135889145,3.74812633133404,5.42498688150741,4.96413957622833,5.19830861418103,3.35933854426574,4.01456766565378,5.28283339756839,4.71405019776552,3.66299297429191,5.30898286048913,4.23855886246772,5.67922513249574,6.28072820027004,4.2733373406064,5.44746609941348,6.36300063130705,4.33120955952663,3.53412018505181,5.96181907524757,4.25335902964938,3.7568621928542,4.75466535150076,4.88851319700587,4.34566063983321,3.75087250103432,4.7951174360319,2.12047466233103,5.74792807903903,4.75066575763759,5.88253898965869,3.2538129927347,4.46818138322159,5.03797563624615,1.84744325063889
