"","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","R31","R32","R33","R34","R35","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29"
"theta_A",0.51058798795566,7.29222739813849,2.33606544323266,9.72874134313315,7.05324229318649,3.69353504385799,0.0235355156473815,5.85021131206304,1.65951065253466,4.37050872016698,5.94227455556393,5.03572048153728,7.06284284591675,3.22136371396482,5.54766794200987,7.54461984615773,8.25312458910048,0.453153550624847,3.57484316918999,5.38799406494945,2.02899950090796,5.99746059626341,4.61430450435728,2.80450916849077,6.49763673776761,5.75984130380675,4.23342235386372,3.13292016973719,5.36790723912418,9.12244451232255,0.150187946856022,7.87261338206008,2.60968079557642,6.0411813412793,6.83070143917575,0.32599198166281,5.55296578677371,1.97283180197701,0.282716867513955,4.95365153998137,0.939566546585411,3.56959549011663,5.10884009534493,2.20595241291448,4.5504585118033,7.50457545742393,4.6577994688414,2.3742485512048,3.41716564726084,7.92515418725088,7.02555951662362,6.72664558514953,6.81070189457387,9.05999577837065,9.28210362559184,0.358048926573247,0.204675251152366,4.70199297415093,6.44816332729533,4.58884794497862,1.24896495370194,5.30023699626327,7.60013858322054,2.74019425734878
"1",7.18773566652089,2.4331968720071,7.21948514459655,5.3163232957013,6.41405720962211,3.97495042532682,3.10212632641196,6.4793733204715,3.59594127628952,0.974453291855752,9.44297758163884,2.95950654428452,5.98669582279399,1.36934750713408,1.24284834833816,8.06155371246859,1.46104827523232,6.01586793782189,8.46648843027651,9.46675250539556,9.10976626910269,7.35489652026445,2.64229281572625,3.20889061549678,8.44586035469547,4.21183783328161,5.33968753181398,2.59072536602616,8.14179041190073,2.2393919993192,1.51801380561665,1.88408452086151,9.73773725097999,7.95729231089354,5.48949346179143,0.70666047744453,8.38304279372096,7.77965015731752,0.256503312848508,7.11480149300769,0.245143584907055,0.332443143706769,8.97503437008709,1.16514030378312,9.94978521484882,8.46062663476914,9.52763197710738,0.788117421325296,6.17794807767496,0.661455984227359,9.98740206938237,6.89739106222987,5.73687340598553,1.5757238608785,9.51178900664672,5.95175059977919,5.45503643108532,8.21514199953526,8.13725534360856,8.17285959143192,5.27363333152607,0.491273147054017,8.35661605931818,6.46703130332753
"2",7.14316279466876,2.18605433768087,7.02751920367049,6.20325405538326,7.34927287468125,4.0920011158543,2.10510019058447,7.30551132455525,3.58469737737337,0.851313076786355,8.76861023628724,2.14950358944485,6.81337513916897,1.29335015993961,4.68747962981028,4.97330118334155,1.40948385270212,5.96322510600588,8.50530865187356,8.78220731433865,5.20228988576268,7.75995020755605,1.98947507867838,4.12266494094906,7.74245139195374,5.5606198398472,6.23610816052632,1.76720839739641,4.92932575545095,5.95168405611652,1.09057281653962,5.06516208555804,8.24391056337862,7.76582771369529,3.42646389005803,1.32496801093852,7.7960115322901,7.1193346225126,0.81208733032755,6.85914938403106,1.11620287751695,1.1749039849881,8.57742100397564,1.5252221389424,8.87400070315876,7.59839697972833,8.17142143971033,1.83858766605815,6.29601940808428,1.56995990158992,8.49489676937744,5.49287841226174,5.92417950522929,2.34899098525193,8.127735730034,3.60196370375632,5.06200093793082,8.07934673771487,7.61552797622671,6.71827872134855,4.15689634190987,3.79875055843016,6.01243837562751,6.0684991034179
"3",6.98394341257726,2.31130107293541,6.75269459526521,6.77175717314788,7.4899667161662,4.09457183322472,1.66658861119838,7.50390412573887,3.34649198526015,1.08843970068412,8.23663544914573,1.91469006215849,7.09416300884945,1.64310915909741,6.14813981367966,3.700209121651,1.70117251143039,5.85030563425546,8.22921548424468,8.1748826263015,3.42594461363309,7.68986664085145,1.85152028751954,4.25342594002514,7.27797871363906,6.1387757900293,6.60033797373521,1.73875025535567,3.48568024920491,7.38414694711896,1.15576789804409,6.41537258804336,7.37749783946414,7.37810142708849,2.65583558352309,1.55516169074994,7.41172045266289,6.81194571225548,1.11221674170215,6.75317417111767,1.60018115168162,1.56905906617332,8.06753891199073,1.77172746098342,8.10130220383876,7.26802054935885,7.48394841280552,2.37593362938973,6.42714937857966,2.03971133073382,7.8551800860135,4.8110043224071,6.25804474719526,2.89120763870831,7.80153785117948,2.39765414558495,4.7868818089474,7.83071354024843,7.33981689119321,6.37182684204062,4.01260331632349,5.3404947920778,4.4002330790403,5.8486653500191
"4",6.77760657740632,2.5426662226023,6.45417012610865,7.04609779089245,7.39181723069573,3.97347895722871,1.60997552956454,7.42076049514398,3.09499355427636,1.36045535542636,7.78702356629219,1.93008070050699,7.1342219455119,1.9132083448355,6.70535074448968,3.20371366342287,2.01056116810001,5.71001074750559,7.82688644385408,7.6960730647551,2.68764111581316,7.4790506628287,1.88362090539471,4.24346885129721,7.00005325473415,6.38818169226876,6.70130729933771,1.93394117638505,2.90363970115693,7.7791913092513,1.29290231067588,6.92811657151841,6.89429679164492,7.04876790421459,2.3676308673147,1.67918068085018,7.17283023827896,6.65616148012186,1.28188886202878,6.70439378678789,1.94412800515331,1.74829573102478,7.63743008516884,2.13224525188926,7.6218116153968,7.07065717840622,7.13662607655809,2.69987751701521,6.49083077320175,2.53985993989224,7.54819163055452,4.4378924559303,6.5477628570735,3.29369281247892,7.7260716296675,1.95691724841314,4.6225008066608,7.61061607171349,7.13149817651033,6.44578298453469,3.99972897924986,5.97552102551797,3.39955261260799,5.68905315146642
"5",6.58859965994171,2.79995332562288,6.26221234965728,7.14054272202425,7.23273568935137,3.79912675787158,1.69061037184259,7.2787957232097,2.94340372213102,1.57780855186328,7.43499728722949,2.00957943616488,7.08199417606926,2.11728686135233,6.87553028053765,3.04734102078963,2.28120758944267,5.56863842817428,7.45493323768278,7.34367173689889,2.50061457002955,7.265714665871,1.96131782140207,4.20248714966302,6.84045173218509,6.4944303444821,6.69225562633942,2.26175623974032,2.79032398896002,7.77065204610089,1.4181069528473,7.08131318280916,6.6295270985446,6.8156487706368,2.27671996979258,1.77488063328093,7.03094101697245,6.5249753535328,1.44082211171966,6.64459804744633,2.1791979156617,1.88874580096317,7.32987134809289,2.30814267889159,7.35739389208493,6.89854935499378,6.92205468572351,2.87814556111807,6.44896614830982,2.78931740619686,7.32913696136051,4.15531035153139,6.71242673441658,3.5138447910169,7.64968904608933,1.8601427444114,4.50392087144926,7.40129969871312,6.93438866278653,6.60330761582478,3.9887506713511,6.15344640570977,2.8727200016923,5.54650691226184
"6",6.42296486648352,3.04585650058879,6.12022344776374,7.14560239804188,7.06746559995826,3.61822131891021,1.7938778089784,7.13390603463197,2.90133204632017,1.75763249330707,7.16142172872214,2.11001703087634,6.99375179661428,2.27302717566275,6.8958498062642,3.0273495744873,2.51269305387436,5.43440541756412,7.1735004179202,7.09226298447723,2.49637655436471,7.09564870444174,2.05309454642676,4.1537738024263,6.73424497691261,6.52262749548504,6.6428441815515,2.55628564794631,2.82267163785384,7.64965355994799,1.52447414945005,7.09558980504697,6.46934900847536,6.64137752560723,2.27321382790597,1.8694442665929,6.91441707180534,6.3931315877362,1.61003714249108,6.56850449041477,2.34207322467045,2.0301574631981,7.09648250526926,2.4237349640816,7.16006456909965,6.72833190625296,6.76155235572176,2.97530490907028,6.32942752362351,2.96076762355011,7.14357544287734,3.89857502779702,6.77550300142888,3.69161862768028,7.54584039690458,1.90462743895176,4.40661212270919,7.20338735982087,6.75075948876711,6.72426213028289,3.96461976705943,6.15441808335544,2.64365819888066,5.41185116440941
"7",6.26826291145761,3.28965956806215,5.9883828747271,7.10597652275766,6.89983866970117,3.45643487270402,1.89750075496276,6.99405950498415,2.93770285084771,1.92228120121242,6.93480193269241,2.22490768994446,6.88835113162259,2.40766425227218,6.85254295615021,3.06993799238684,2.72101627231115,5.30796975509257,6.96022563434036,6.89708118741446,2.55541521098343,6.95851017697799,2.15567139323395,4.10242380723649,6.64694628407775,6.50376793171176,6.57465543631637,2.81000436121411,2.90075690142159,7.50047491570944,1.62084901320794,7.05078078777219,6.35421947934172,6.49614883043995,2.31350536517514,1.96831976880792,6.80123203811061,6.25672759366172,1.77670835207949,6.47964445997679,2.4666332016628,2.17458385796338,6.89938809881707,2.53623058885346,6.98764661713739,6.55477599345167,6.62354232018056,3.03681776712485,6.15852926815091,3.1259671153116,6.97832946896273,3.66706332931469,6.77369219669536,3.86943652828931,7.42615059769817,1.9974876394122,4.32081855154065,7.02245683407728,6.58451012472818,6.78758986131359,3.93038271839152,6.09081983693224,2.57389580110392,5.28433541088516
"8",6.11447804898532,3.54955245733808,5.85317286048582,7.04060529225182,6.72187439240948,3.32879215276096,2.00064834497645,6.85820801974872,3.02936388565163,2.08188217841723,6.73059963561124,2.35418890084723,6.77350202854195,2.53828393573324,6.77880968896149,3.14306062677336,2.92513359201009,5.18828118993581,6.78803099077077,6.72630722942235,2.64473482678701,6.83910363704589,2.27147353908831,4.04989682177394,6.56314011286623,6.4552519372212,6.49480584629155,3.05106076115124,3.00053673373821,7.34780720057501,1.71415097023415,6.97751407053172,6.25586884741672,6.36337827099848,2.37791503563949,2.07329409398973,6.68558815103687,6.11321878529489,1.93069818548079,6.37871477207619,2.57425893691561,2.32407565425891,6.71595522621637,2.65888234001496,6.82563777775741,6.37347808401056,6.49286292543266,3.0891541824563,5.94904683736153,3.30243135929658,6.82577444143818,3.47422460255355,6.73107672925,4.05649437554014,7.29969039072544,2.10484882000065,4.2418438957398,6.85721592420341,6.43180606841196,6.80223009802461,3.88988231709873,6.0000115289698,2.58421432732899,5.16389184678923
"9",5.95476034589538,3.83946359112763,5.71170975526857,6.95735172999261,6.523409855814,3.24266067681405,2.10336767633444,6.72349439295616,3.16638228509333,2.24113468382931,6.5315022560866,2.50110931401145,6.65194605793894,2.67373057482696,6.68866387489175,3.23206964789333,3.14258420493376,5.07384609993713,6.63832870850552,6.56029923444988,2.75395059323835,6.72729274949926,2.40511889408901,3.99683222296569,6.47553198334101,6.38628556571219,6.40578377683362,3.30159764105165,3.11599973081377,7.19793782000611,1.80867117902414,6.88872461193858,6.16042797246341,6.23367272849758,2.45726275543273,2.18642787489854,6.5641996520751,5.96019799542382,2.07042656468339,6.26428115837881,2.67920828781819,2.48353654609589,6.53109498973829,2.79729853346679,6.66566291183261,6.17902844958585,6.36093257328182,3.14866293561985,5.70840582180462,3.49886943690277,6.67926872221512,3.32978307918139,6.66086587259765,4.25088005521359,7.16997230501567,2.21760496925207,4.16715967065499,6.70271179526079,6.28614930798151,6.78099500195045,3.84570793881492,5.8942862989695,2.63450402868126,5.05000699645158
