"g","network","site","mean_final_mut_mat","mutualism","m_A","m_B","alpha","phi","theta_A","theta_B"
0.025,"FP_Galetti&Pizo_1996_bin","B",0.780693148733185,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.025,"FP_Jordano_1985_bin","A",0.785437012950762,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.025,"FP_Jordano_1985_bin","B",0.790924053222816,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.025,"FP_Mack&Wright_1996_bin","A",0.831519904568155,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.025,"FP_Mack&Wright_1996_bin","B",0.828113144572602,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.025,"FP_Sorensen_1981_bin","A",0.823366578456459,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.025,"FP_Sorensen_1981_bin","B",0.819316548574678,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.025,"PP_Arroyo_etal_1982_1_bin","A",0.794857972261872,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.025,"PP_Arroyo_etal_1982_1_bin","B",0.79973185012673,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.025,"PP_Barrett&Helenurm_1987_bin","A",0.809911556866748,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.025,"PP_Barrett&Helenurm_1987_bin","B",0.809821523147124,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.025,"PP_Dicks_etal_2002_SH_bin","A",0.798973017571653,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.025,"PP_Dicks_etal_2002_SH_bin","B",0.792077603732012,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.025,"PP_Elberling&Olesen_1999_bin","A",0.798129834330012,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.025,"PP_Elberling&Olesen_1999_bin","B",0.79236808660197,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.025,"PP_Hocking_1968_bin","A",0.799782476182756,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.025,"PP_Hocking_1968_bin","B",0.808188205251568,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.025,"PP_Kaiser-Bunbury_etal_2009_bin","A",0.774676935366512,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.025,"PP_Kaiser-Bunbury_etal_2009_bin","B",0.778096401978363,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.025,"PP_Medan_etal_2002_RB_bin","A",0.817487137415664,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.025,"PP_Medan_etal_2002_RB_bin","B",0.813969314176303,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.025,"PP_Ollerton_etal_2003_bin","A",0.805451199013688,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.025,"PP_Ollerton_etal_2003_bin","B",0.80922147385899,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.025,"PP_Ramirez&Brito_1992_bin","A",0.808084688921629,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.025,"PP_Ramirez&Brito_1992_bin","B",0.812508837475847,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.025,"PP_Santos_etal_2010_bin","A",0.79742464690473,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.025,"PP_Santos_etal_2010_bin","B",0.796556744309303,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.025,"PP_Vazquez_etal_2002_ArroyoGoye_bin","A",0.839289895058087,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.025,"PP_Vazquez_etal_2002_ArroyoGoye_bin","B",0.836040537803472,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.025,"PP_Vazquez_etal_2002_CerroLopez_bin","A",0.838764955477858,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.025,"PP_Vazquez_etal_2002_CerroLopez_bin","B",0.83651802555633,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.025,"PP_Vazquez_etal_2002_Mascardi(c)_bin","A",0.833427441281527,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.025,"PP_Vazquez_etal_2002_Mascardi(c)_bin","B",0.826083296560062,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"AE_Rico-Gray_benito_bin","A",0.820493466960011,"AE",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"AE_Rico-Gray_benito_bin","B",0.820323123431012,"AE",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"AE_Rico-Gray_mancha_bin","A",0.815919977409769,"AE",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"AE_Rico-Gray_mancha_bin","B",0.819503415971946,"AE",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"AE_Rico-Gray_zapo_bin","A",0.821714585686056,"AE",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"AE_Rico-Gray_zapo_bin","B",0.818809521706254,"AE",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"AM_Izzo_mtcDIM100_bin","A",0.885661606887743,"AM",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"AM_Izzo_mtcDIM100_bin","B",0.891295148753795,"AM",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"AM_Izzo_mtcFLO_bin","A",0.866576584768513,"AM",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"AM_Izzo_mtcFLO_bin","B",0.867983096651634,"AM",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"AM_Izzo_mtcPA10_bin","A",0.922098277936293,"AM",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"AM_Izzo_mtcPA10_bin","B",0.919531251168063,"AM",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"AM_Izzo_mtcPAcamp_bin","A",0.890793033845516,"AM",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"AM_Izzo_mtcPAcamp_bin","B",0.886854803871809,"AM",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"CC_Sazima_bin","A",0.829979029362097,"CC",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"CC_Sazima_bin","B",0.829918415156954,"CC",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"CC_Wicksten_1998_bin","A",0.84320229594485,"CC",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"CC_Wicksten_1998_bin","B",0.835043113630051,"CC",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"FA_Ricciardi_etal_2010_Bahowo_bin","A",0.853444868012798,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"FA_Ricciardi_etal_2010_Bahowo_bin","B",0.862770285588356,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"FA_Ricciardi_etal_2010_Bualo_bin","A",0.872737286780855,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"FA_Ricciardi_etal_2010_Bualo_bin","B",0.853606819594499,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"FA_Ricciardi_etal_2010_JalanMasuk_bin","A",0.869295675469816,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"FA_Ricciardi_etal_2010_JalanMasuk_bin","B",0.858753100366239,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"FA_Ricciardi_etal_2010_Likuan1_bin","A",0.8531933729715,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"FA_Ricciardi_etal_2010_Likuan1_bin","B",0.86919184630195,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"FA_Ricciardi_etal_2010_Mandolin_bin","A",0.880374534583161,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"FA_Ricciardi_etal_2010_Mandolin_bin","B",0.886554729105968,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"FA_Ricciardi_etal_2010_TanjungKopi_bin","A",0.869669040356399,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"FA_Ricciardi_etal_2010_TanjungKopi_bin","B",0.872302508015025,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"FP_Baird_1980_bin","A",0.825941270824206,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"FP_Baird_1980_bin","B",0.822595816573704,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"FP_Beehler_1983_bin","A",0.813927077575878,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"FP_Beehler_1983_bin","B",0.816504915484955,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"FP_Carlo_etal_2003_Caguana_bin","A",0.825156442209771,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"FP_Carlo_etal_2003_Caguana_bin","B",0.820984658746377,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"FP_Carlo_etal_2003_Fronton_bin","A",0.838557983105705,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"FP_Carlo_etal_2003_Fronton_bin","B",0.832443629114107,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"FP_Galetti&Pizo_1996_bin","A",0.823008574589775,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"FP_Galetti&Pizo_1996_bin","B",0.825672009598995,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"FP_Jordano_1985_bin","A",0.825719920248962,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"FP_Jordano_1985_bin","B",0.820989233535326,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"FP_Mack&Wright_1996_bin","A",0.847852359963228,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"FP_Mack&Wright_1996_bin","B",0.846233052357872,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"FP_Sorensen_1981_bin","A",0.830535279639066,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"FP_Sorensen_1981_bin","B",0.831191223386936,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"PP_Arroyo_etal_1982_1_bin","A",0.825586390692215,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"PP_Arroyo_etal_1982_1_bin","B",0.823693965587927,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"PP_Barrett&Helenurm_1987_bin","A",0.835831492614734,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"PP_Barrett&Helenurm_1987_bin","B",0.833334994821604,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"PP_Dicks_etal_2002_SH_bin","A",0.825304938484794,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"PP_Dicks_etal_2002_SH_bin","B",0.825500487639397,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"PP_Elberling&Olesen_1999_bin","A",0.821967173503204,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"PP_Elberling&Olesen_1999_bin","B",0.824071258734444,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"PP_Hocking_1968_bin","A",0.828541282926608,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"PP_Hocking_1968_bin","B",0.829558749450258,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"PP_Kaiser-Bunbury_etal_2009_bin","A",0.815059801461149,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"PP_Kaiser-Bunbury_etal_2009_bin","B",0.814772701341853,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"PP_Medan_etal_2002_RB_bin","A",0.832020782120781,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"PP_Medan_etal_2002_RB_bin","B",0.835868092325241,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"PP_Ollerton_etal_2003_bin","A",0.820348712245885,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"PP_Ollerton_etal_2003_bin","B",0.819523199444913,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"PP_Ramirez&Brito_1992_bin","A",0.835008887533295,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"PP_Ramirez&Brito_1992_bin","B",0.83209993408992,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"PP_Santos_etal_2010_bin","A",0.821323044066154,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"PP_Santos_etal_2010_bin","B",0.821302340198747,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"PP_Vazquez_etal_2002_ArroyoGoye_bin","A",0.850138216580523,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"PP_Vazquez_etal_2002_ArroyoGoye_bin","B",0.850207128400769,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"PP_Vazquez_etal_2002_CerroLopez_bin","A",0.852936887516342,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"PP_Vazquez_etal_2002_CerroLopez_bin","B",0.853112370232102,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"PP_Vazquez_etal_2002_Mascardi(c)_bin","A",0.856198513496661,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.05,"PP_Vazquez_etal_2002_Mascardi(c)_bin","B",0.857480718181047,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"AE_Rico-Gray_benito_bin","A",0.840086438858281,"AE",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"AE_Rico-Gray_benito_bin","B",0.838156621288276,"AE",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"AE_Rico-Gray_mancha_bin","A",0.833661227200728,"AE",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"AE_Rico-Gray_mancha_bin","B",0.837185207860586,"AE",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"AE_Rico-Gray_zapo_bin","A",0.827614200866783,"AE",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"AE_Rico-Gray_zapo_bin","B",0.821837202217318,"AE",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"AM_Izzo_mtcDIM100_bin","A",0.899744453613085,"AM",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"AM_Izzo_mtcDIM100_bin","B",0.909806850325019,"AM",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"AM_Izzo_mtcFLO_bin","A",0.877866406215321,"AM",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"AM_Izzo_mtcFLO_bin","B",0.880100073960316,"AM",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"AM_Izzo_mtcPA10_bin","A",0.927652186985707,"AM",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"AM_Izzo_mtcPA10_bin","B",0.925493840644001,"AM",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"AM_Izzo_mtcPAcamp_bin","A",0.897073270619767,"AM",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"AM_Izzo_mtcPAcamp_bin","B",0.894306029492679,"AM",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"CC_Sazima_bin","A",0.837957788587238,"CC",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"CC_Sazima_bin","B",0.843742584688135,"CC",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"CC_Wicksten_1998_bin","A",0.8482160122116,"CC",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"CC_Wicksten_1998_bin","B",0.844080409462258,"CC",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"FA_Ricciardi_etal_2010_Bahowo_bin","A",0.870029752344221,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"FA_Ricciardi_etal_2010_Bahowo_bin","B",0.872504494677177,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"FA_Ricciardi_etal_2010_Bualo_bin","A",0.876925464120983,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"FA_Ricciardi_etal_2010_Bualo_bin","B",0.874861816023756,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"FA_Ricciardi_etal_2010_JalanMasuk_bin","A",0.879886555108082,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"FA_Ricciardi_etal_2010_JalanMasuk_bin","B",0.870011410366521,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"FA_Ricciardi_etal_2010_Likuan1_bin","A",0.865089172721918,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"FA_Ricciardi_etal_2010_Likuan1_bin","B",0.867052116576687,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"FA_Ricciardi_etal_2010_Mandolin_bin","A",0.892538358740862,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"FA_Ricciardi_etal_2010_Mandolin_bin","B",0.895768324426355,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"FA_Ricciardi_etal_2010_TanjungKopi_bin","A",0.881826983398981,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"FA_Ricciardi_etal_2010_TanjungKopi_bin","B",0.881126187166897,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"FP_Baird_1980_bin","A",0.847445047564587,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"FP_Baird_1980_bin","B",0.840768133333816,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"FP_Beehler_1983_bin","A",0.833263519938402,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"FP_Beehler_1983_bin","B",0.834364880934042,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"FP_Carlo_etal_2003_Caguana_bin","A",0.844179103187626,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"FP_Carlo_etal_2003_Caguana_bin","B",0.844542865875436,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"FP_Carlo_etal_2003_Fronton_bin","A",0.836589352204922,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"FP_Carlo_etal_2003_Fronton_bin","B",0.836149354347491,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"FP_Galetti&Pizo_1996_bin","A",0.835880548958068,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"FP_Galetti&Pizo_1996_bin","B",0.835229298323899,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"FP_Jordano_1985_bin","A",0.832579014315096,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"FP_Jordano_1985_bin","B",0.833654900038981,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"FP_Mack&Wright_1996_bin","A",0.856475396212965,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"FP_Mack&Wright_1996_bin","B",0.855374214527379,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"FP_Sorensen_1981_bin","A",0.843735935749604,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"FP_Sorensen_1981_bin","B",0.850091057894649,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"PP_Arroyo_etal_1982_1_bin","A",0.832453297942987,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"PP_Arroyo_etal_1982_1_bin","B",0.83390612681778,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"PP_Barrett&Helenurm_1987_bin","A",0.843830087825572,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"PP_Barrett&Helenurm_1987_bin","B",0.845281921105328,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"PP_Dicks_etal_2002_SH_bin","A",0.8363662275377,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"PP_Dicks_etal_2002_SH_bin","B",0.837983531816658,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"PP_Elberling&Olesen_1999_bin","A",0.83334683286885,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"PP_Elberling&Olesen_1999_bin","B",0.833424788840649,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"PP_Hocking_1968_bin","A",0.833006940150049,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"PP_Hocking_1968_bin","B",0.835027007059124,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"PP_Kaiser-Bunbury_etal_2009_bin","A",0.825054723386964,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"PP_Kaiser-Bunbury_etal_2009_bin","B",0.82278784986177,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"PP_Medan_etal_2002_RB_bin","A",0.848451947657983,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"PP_Medan_etal_2002_RB_bin","B",0.848708499111244,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"PP_Ollerton_etal_2003_bin","A",0.84887500336254,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"PP_Ollerton_etal_2003_bin","B",0.84212338700869,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"PP_Ramirez&Brito_1992_bin","A",0.849116591319874,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"PP_Ramirez&Brito_1992_bin","B",0.849231056655199,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"PP_Santos_etal_2010_bin","A",0.832114617128694,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"PP_Santos_etal_2010_bin","B",0.831263727020597,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"PP_Vazquez_etal_2002_ArroyoGoye_bin","A",0.851429327458525,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"PP_Vazquez_etal_2002_ArroyoGoye_bin","B",0.853361828513818,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"PP_Vazquez_etal_2002_CerroLopez_bin","A",0.855173637783971,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"PP_Vazquez_etal_2002_CerroLopez_bin","B",0.851648220115235,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"PP_Vazquez_etal_2002_Mascardi(c)_bin","A",0.861398048397149,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.075,"PP_Vazquez_etal_2002_Mascardi(c)_bin","B",0.864436011633943,"PP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"AE_Rico-Gray_benito_bin","A",0.849464538891431,"AE",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"AE_Rico-Gray_benito_bin","B",0.843183382608314,"AE",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"AE_Rico-Gray_mancha_bin","A",0.836470811958314,"AE",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"AE_Rico-Gray_mancha_bin","B",0.837082814384942,"AE",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"AE_Rico-Gray_zapo_bin","A",0.833824437207801,"AE",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"AE_Rico-Gray_zapo_bin","B",0.836649796141567,"AE",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"AM_Izzo_mtcDIM100_bin","A",0.909682742237955,"AM",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"AM_Izzo_mtcDIM100_bin","B",0.908081110419375,"AM",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"AM_Izzo_mtcFLO_bin","A",0.891186903635567,"AM",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"AM_Izzo_mtcFLO_bin","B",0.891429496093593,"AM",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"AM_Izzo_mtcPA10_bin","A",0.929295665483817,"AM",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"AM_Izzo_mtcPA10_bin","B",0.922800102747114,"AM",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"AM_Izzo_mtcPAcamp_bin","A",0.897189344384026,"AM",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"AM_Izzo_mtcPAcamp_bin","B",0.898347027679068,"AM",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"CC_Sazima_bin","A",0.857192561219795,"CC",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"CC_Sazima_bin","B",0.859662808252278,"CC",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"CC_Wicksten_1998_bin","A",0.835205913301245,"CC",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"CC_Wicksten_1998_bin","B",0.839154060652298,"CC",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"FA_Ricciardi_etal_2010_Bahowo_bin","A",0.865782426507145,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"FA_Ricciardi_etal_2010_Bahowo_bin","B",0.867260237944878,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"FA_Ricciardi_etal_2010_Bualo_bin","A",0.867699562245531,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"FA_Ricciardi_etal_2010_Bualo_bin","B",0.870590090058391,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"FA_Ricciardi_etal_2010_JalanMasuk_bin","A",0.849166526500584,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"FA_Ricciardi_etal_2010_JalanMasuk_bin","B",0.844343258067644,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"FA_Ricciardi_etal_2010_Likuan1_bin","A",0.861846483608495,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"FA_Ricciardi_etal_2010_Likuan1_bin","B",0.863399483761436,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"FA_Ricciardi_etal_2010_Mandolin_bin","A",0.910615638250489,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"FA_Ricciardi_etal_2010_Mandolin_bin","B",0.910263010712987,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"FA_Ricciardi_etal_2010_TanjungKopi_bin","A",0.883131198547134,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"FA_Ricciardi_etal_2010_TanjungKopi_bin","B",0.880350649985453,"FA",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"FP_Baird_1980_bin","A",0.834623852667248,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"FP_Baird_1980_bin","B",0.833242592162105,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"FP_Beehler_1983_bin","A",0.83290987088636,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"FP_Beehler_1983_bin","B",0.834364995253284,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"FP_Carlo_etal_2003_Caguana_bin","A",0.839329266283101,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"FP_Carlo_etal_2003_Caguana_bin","B",0.844263118127682,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"FP_Carlo_etal_2003_Fronton_bin","A",0.846657245431086,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
0.1,"FP_Carlo_etal_2003_Fronton_bin","B",0.848127898000255,"FP",0.7,0.7,0.2,0.1,"0-10","10-20"
