"g","network","site","mean_final_mut_mat","lower_lim_final_mut_mat","upper_lim_final_mut_mat","mutualism","m_A","m_B"
0.025,"FP_Carlo_etal_2003_Caguana_bin","B",0.729050015755784,0.579960219631125,0.85004348042995,"FP",0.7,0.7
0.025,"FP_Carlo_etal_2003_Fronton_bin","A",0.737768699104474,0.583097735364198,0.854538950361892,"FP",0.7,0.7
0.025,"FP_Carlo_etal_2003_Fronton_bin","B",0.7265058464581,0.623085411777424,0.810128757530391,"FP",0.7,0.7
0.025,"FP_Galetti&Pizo_1996_bin","A",0.703027330422227,0.576541700634616,0.8086961601851,"FP",0.7,0.7
0.025,"FP_Galetti&Pizo_1996_bin","B",0.71804985207706,0.576192034528399,0.81051779974824,"FP",0.7,0.7
0.025,"FP_Jordano_1985_bin","A",0.707570125372734,0.559002828127026,0.840360357405337,"FP",0.7,0.7
0.025,"FP_Jordano_1985_bin","B",0.686265757098124,0.519396122643311,0.841951553789405,"FP",0.7,0.7
0.025,"FP_Mack&Wright_1996_bin","A",0.7651236215042,0.682426824894405,0.842648291117312,"FP",0.7,0.7
0.025,"FP_Mack&Wright_1996_bin","B",0.773679909964053,0.669879914338905,0.861119830202744,"FP",0.7,0.7
0.025,"FP_Sorensen_1981_bin","A",0.718039180273939,0.48376110076721,0.906214064841902,"FP",0.7,0.7
0.025,"FP_Sorensen_1981_bin","B",0.720060259560099,0.499492049539994,0.859859477328904,"FP",0.7,0.7
0.025,"PP_Arroyo_etal_1982_1_bin","A",0.701986979957662,0.603316381837473,0.778461358697991,"PP",0.7,0.7
0.025,"PP_Arroyo_etal_1982_1_bin","B",0.697178451724273,0.613976768251985,0.779001031589163,"PP",0.7,0.7
0.025,"PP_Barrett&Helenurm_1987_bin","A",0.725581973279467,0.594425665587284,0.836872238139822,"PP",0.7,0.7
0.025,"PP_Barrett&Helenurm_1987_bin","B",0.726568060946067,0.617973984647813,0.821484318016429,"PP",0.7,0.7
0.025,"PP_Dicks_etal_2002_SH_bin","A",0.73661541380145,0.601443262213468,0.841416514734928,"PP",0.7,0.7
0.025,"PP_Dicks_etal_2002_SH_bin","B",0.724060856467047,0.614697147865915,0.849991874029164,"PP",0.7,0.7
0.025,"PP_Elberling&Olesen_1999_bin","A",0.705228415229275,0.581072043722691,0.800540585690152,"PP",0.7,0.7
0.025,"PP_Elberling&Olesen_1999_bin","B",0.70514132796501,0.604839799025566,0.785068668410048,"PP",0.7,0.7
0.025,"PP_Hocking_1968_bin","A",0.725319090501323,0.629126445591573,0.806859301748205,"PP",0.7,0.7
0.025,"PP_Hocking_1968_bin","B",0.713042004481266,0.613783987270439,0.787792957684622,"PP",0.7,0.7
0.025,"PP_Kaiser-Bunbury_etal_2009_bin","A",0.706525309201563,0.608664527628818,0.796409139607364,"PP",0.7,0.7
0.025,"PP_Kaiser-Bunbury_etal_2009_bin","B",0.692658000985817,0.544034815985634,0.76410716577135,"PP",0.7,0.7
0.025,"PP_Medan_etal_2002_RB_bin","A",0.746622618231705,0.649011489193604,0.840232014398355,"PP",0.7,0.7
0.025,"PP_Medan_etal_2002_RB_bin","B",0.735100662009886,0.63661357160291,0.828763866087418,"PP",0.7,0.7
0.025,"PP_Ollerton_etal_2003_bin","A",0.705556609050043,0.563098121219254,0.832842778216298,"PP",0.7,0.7
0.025,"PP_Ollerton_etal_2003_bin","B",0.724593918978495,0.558588312383776,0.842466147899019,"PP",0.7,0.7
0.025,"PP_Ramirez&Brito_1992_bin","A",0.740625581571548,0.64517696076673,0.835683692767486,"PP",0.7,0.7
