"","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","R31","R32","R33","R34","R35","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29"
"theta_A",0.177806892897934,2.87742524640635,3.58862567227334,8.27656253008172,7.17137973289937,9.07627738080919,3.3913197927177,5.20313037093729,2.93031835695729,8.90582101186737,6.23862089123577,4.72215969813988,8.88697820715606,7.18961788574234,3.90242268098518,3.03313960088417,6.03716690093279,1.13547735149041,5.75547620654106,6.184662070591,2.46900930069387,5.61139445053414,7.64613834908232,6.53358587063849,4.24490207573399,0.923046236857772,5.85583647480235,8.65329475840554,1.87556621385738,0.719223688356578,4.46115531027317,6.31800313014537,4.80324243661016,7.11127329384908,5.82693465054035,8.70263361139223,3.10040193144232,0.133495789486915,5.68942643934861,0.418932195752859,6.16409629583359,2.48962578596547,0.295360675081611,1.98527499334887,3.16666387021542,9.25172097748145,2.14427671628073,9.55616591963917,5.50470058806241,9.45928907953203,7.38545151427388,0.25154076050967,8.37051835376769,8.3345540589653,9.24244049238041,8.7311969185248,3.83534532506019,0.200818013399839,1.93905654130504,2.13424209039658,2.41910328622907,2.94336226535961,8.29406189732254,8.79959312500432
"1",8.24511856073514,5.11670481180772,6.63446343969554,8.65460345987231,5.5766935297288,4.08682607579976,1.5769276348874,4.90959210554138,4.4600461400114,9.19098929734901,9.55606810748577e-05,9.08391270786524,9.97763321502134,4.12427509902045,8.39616814395413,0.94171242788434,2.51448959577829,5.24038589326665,7.13658462278545,3.26258643297479,0.0856978166848421,0.543671161867678,4.68228701967746,7.1658370248042,0.201727272942662,6.60364372190088,5.0138665176928,5.49519127700478,3.19954340578988,9.05307020992041,8.10614654561505,2.20684623345733,2.34428882366046,4.30244970833883,1.41243667341769,7.90701370686293,9.20341920573264,1.33136387215927,7.32586570084095,1.97617901023477,5.4888975340873,5.75936873676255,7.21580331213772,2.20831624232233,4.44091250887141,0.505481334403157,5.29439396923408,2.76467212941498,7.52337264595553,0.946784536354244,7.30471268063411,6.16740783909336,6.96652035694569,6.67287087999284,0.96643126104027,4.968966555316,1.41954411286861,8.57844613259658,1.67782163014635,7.94389017857611,7.82880948157981,8.88535649515688,3.30587057163939,0.909587661735713
"2",6.76722895545409,4.9109967043814,6.32360733278268,8.26867186615199,5.99455966482487,4.91234543883253,2.1131860294163,5.25993100178799,4.13729149083671,8.44005778022893,1.43567051674876,8.10129468136787,9.44036629645794,4.33029195250314,8.01058267255037,2.92312861250312,4.09371285847014,4.10516181203047,7.06088453596473,4.47783561171323,0.907082043134444,4.29352111579137,4.96833538798943,7.30403819617521,1.42140249252899,4.10452630580887,4.50029127308329,4.31847181352386,2.49009311310626,6.21645238478596,7.48470651693499,5.24894289260673,2.59996702360789,3.70510474020324,4.28245334369746,7.99519073031012,8.06049205097055,1.59772262724559,7.02408350093423,1.83934139292338,5.28435980054901,5.4014527365098,6.44243400138722,2.31735087379837,4.49314988303198,3.32508528153324,4.93430278044602,4.46136886479849,7.03175242913299,2.2175598421776,7.5178852263778,4.57178568738679,7.76192778787366,6.70787599519731,3.54059852127841,5.25118915339745,3.13660706787944,7.68985222551031,4.0035490799168,7.38913517082486,6.79883200110586,7.18594653924574,3.46534506846353,3.59807654713649
"3",5.75436695173872,4.74103214328813,6.05620852729488,7.96034561860852,6.16860093498477,5.58632436600663,2.56346281491997,5.37656368602058,4.00546201057372,8.12647120488442,2.39817425866113,7.36161219141771,8.81061616754276,4.46265196296651,7.41083205167813,3.87152589057354,4.84280720281571,3.41122496577429,6.90928626506366,5.14668754330845,1.63913150498261,5.79254019424662,5.75447280913059,6.96782994278065,2.00168494729647,2.82284060890274,4.33582849647745,4.47290399791809,2.31461881841966,4.81969769313215,7.20860664878983,6.38815269679073,2.68223109863123,3.49863988742756,5.77194153168263,7.80292447152495,7.05136521170114,1.92290386729389,6.62686238106885,1.86854436748321,5.25069273035963,5.1838268110514,5.67569701985591,2.30094673887644,4.58896368371339,4.59771268192924,4.70070625749118,5.36863378092816,6.44954934456204,3.38612396196821,7.38077700589436,3.84540894815364,7.89225295545659,6.61045080386803,4.97403943612237,5.4632038657945,3.62095840491806,7.06487066386078,4.67166742639981,6.96805642765662,6.33932798961782,6.23679433488315,3.72780122015936,4.54995449861827
"4",4.91338806259673,4.64774805407509,5.75536425405798,7.66961772457126,6.17480288449119,6.12025661259941,2.93743070134909,5.48863697135079,4.15950039340898,7.89716379062375,3.11724109758426,6.74766567423257,8.20469592190879,4.62317682506842,6.75415370712118,4.39237273265652,5.25186032746185,3.34515188743192,6.5744421050995,5.62709099784084,2.15371455155524,6.20082331349167,6.51484470423664,6.57920676116347,2.30893825338578,2.20143244207336,4.51852585761128,4.93832190290344,2.42015249636068,4.15714100475887,7.00393762305491,6.61085364968793,2.7336589388945,3.50800724491374,6.4647578368955,7.50901479445035,6.232262508788,2.23573121025904,6.30643808594181,1.98206038020416,5.31240971235593,4.9172787816746,4.94967881133887,2.38330546270335,4.50597175874609,5.31926131084379,4.5936315329254,5.88840614187328,5.92424146266252,4.34745202868077,7.16809886356671,3.33909226522491,7.88173167695672,6.43883894486535,5.84025435316913,5.61460377354725,3.69999286698806,6.49164426496374,4.65860169875768,6.64319503601795,5.99137761101543,5.6734055192952,4.01442463385107,4.78493217101712
"5",4.31143889624281,4.5282225178978,5.45068455847915,7.40735406557781,6.09536154626473,6.44480135237804,3.22768362265767,5.57724813321538,4.37092069692774,7.70644212859213,3.77525924780168,6.22085177905517,7.66260708689444,4.85692611369497,6.13784571898468,4.71376963761241,5.47255449417483,3.40408170926492,6.16025056048808,5.87534521571756,2.48510587854924,6.12383141505042,6.76941381832692,6.22477636436785,2.50403777811974,1.93605367883628,4.84757617371491,5.44629980327115,2.55744438148109,3.79666265374364,6.79858318812055,6.43619158905938,2.79827722314003,3.62102452119692,6.71811467433179,7.28646953707916,5.69922357000904,2.51836890800559,6.1048757686577,2.10086181467462,5.39472895925457,4.61277575928408,4.28377130428067,2.55552198288028,4.34169614262264,5.75034057610858,4.50175619418474,6.24740278070251,5.52824874442718,5.09948273964071,6.98978811096866,2.95740139120649,7.83983246088836,6.26906020936716,6.45610998892294,5.74590953929049,3.78106059803109,5.77986536923893,4.35891135033686,6.37454325881657,5.67974010875198,5.288574156159,4.2878501739899,4.87971097183272
"6",3.89031388442374,4.35900462413002,5.16280850649835,7.19512489723249,6.03153680414649,6.60491086350984,3.44089435008143,5.62009290747225,4.51212184370219,7.58794989177544,4.2888605259485,5.78237835671949,7.16096402077924,5.1217051519538,5.6441246491625,4.90625798225667,5.57295009978595,3.47337242790872,5.78324124827608,5.96206165832333,2.69747109653163,5.90062107257375,6.80979285924125,5.91242196305702,2.64336594245813,1.84813217809465,5.05773220912991,5.90634701762115,2.65531444307229,3.55769649946749,6.61817432036258,6.16071721818546,2.87134708903189,3.77541775525901,6.77199476662848,7.1339262289944,5.33347754056954,2.73375781296995,5.98591151749873,2.21866615853389,5.47528669756182,4.35169285551508,3.79614368049111,2.75855309127076,4.17279592181417,6.02033787440486,4.40390804288016,6.51017527923152,5.26000186946047,5.61701167716942,6.87032512721705,2.75547426719734,7.77340909211476,6.1327366462435,6.88436663555281,5.89300049637203,3.89232500120295,4.87920879356488,3.99670634027227,6.14492878554822,5.39833893086995,4.99052264299121,4.52633216624489,4.94784658980893
"7",3.56340924756817,4.17083717434259,4.90315170959326,7.02836673517652,6.00620921117444,6.68878657463199,3.59000439467723,5.62812594932309,4.57094372784526,7.53600862802873,4.58061536221866,5.41532521309041,6.67404743314157,5.37454769438788,5.27062333738258,5.01377492821782,5.61059233221215,3.52822883805631,5.47620662903307,5.9761997699534,2.8462718131862,5.66139654526835,6.77601379993805,5.65172750389417,2.753761957535,1.84734921347675,5.10514131923309,6.27637839036349,2.73073066901692,3.37770471581535,6.47490442264856,5.89290232092642,2.94833807709662,3.92721280495406,6.7480015399152,7.02104728338458,5.06681361407798,2.87012468560505,5.91363197714425,2.3214331405345,5.54621452216294,4.17278383436799,3.50164440311335,2.94231669963445,4.02563246080968,6.22687081924377,4.30485705296923,6.70432467709277,5.09545939600009,5.99449212574378,6.80039965971417,2.69383523784975,7.69900823891762,6.02555630086551,7.15442946815297,6.05880341473129,4.00628150233848,4.18299813863237,3.66570932093879,5.95274538350995,5.1470026154604,4.74126918058153,4.72090719543533,5.00623824359351
"8",3.29901442845679,3.99687129500432,4.67923957092037,6.89700402443186,6.009083570399,6.74208679590038,3.68819525702286,5.61637221152467,4.57646828644389,7.52098019024258,4.7009687615201,5.10513760112568,6.25573225845192,5.60570025463535,4.99167055086666,5.06953606078289,5.62109259969202,3.564007261185,5.23601140961845,5.96373119090336,2.95989567916152,5.44834381116212,6.71894545971128,5.44955611911027,2.84434930647931,1.88409790222462,5.05086538779409,6.56503508355366,2.79933900964745,3.23495979996626,6.3640552362305,5.66373289926243,3.02218067469823,4.05034304372062,6.69776417603216,6.93356865186086,4.86309168029296,2.94184294015529,5.87118265752625,2.4032434947929,5.60239100670006,4.04931649458854,3.30586595461122,3.08851601000855,3.90179110092257,6.40305379021933,4.20730251229812,6.85262637779367,4.99193638238656,6.28910907250339,6.76712086249032,2.70458596259819,7.63378820071809,5.93776744011102,7.31675579824125,6.22967042112895,4.09599725578651,3.83387587890391,3.38341942126329,5.79559886363069,4.92908989622722,4.52611481482221,4.87130647840874,5.05469807354544
"9",3.08577267626062,3.85200880524045,4.49240378839359,6.79413581276076,6.02912560051427,6.78314391923001,3.74784275117894,5.59647802127991,4.55192593438829,7.52178130724709,4.73954035288232,4.84515488304971,5.92795956522494,5.81764751389556,4.7816930265068,5.09473316560994,5.62052837273875,3.58084617237595,5.0499131921586,5.94403670169982,3.04831006007816,5.27027623868389,6.65769050166079,5.30088961852152,2.91785034820756,1.93177966311772,4.95118766696148,6.79280451190309,2.86214287177622,3.11918934158548,6.27823950706236,5.47621623673434,3.08729320443859,4.13675126603886,6.64273668476684,6.86470872562217,4.70154207066052,2.96822414118753,5.84963992763925,2.4636757364212,5.64307029334199,3.95285106400947,3.15101376860925,3.19834146813777,3.79789691364497,6.55897117205939,4.11434305481775,6.97103915228568,4.91669991137097,6.52510126505316,6.75772801977051,2.74174841242093,7.58307601197146,5.86451638984343,7.41457016605833,6.39542229023152,4.15146802639733,3.67884086062835,3.14768872437824,5.66880441016231,4.74872704146041,4.34047349788241,4.98182266108556,5.09150910008467
