"","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","R31","R32","R33","R34","R35","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29"
"theta_A",6.66458246530965,3.47027618438005,3.45374596770853,2.01636457117274,9.45208959281445,5.53420495940372,0.68599499296397,6.12660160521045,0.637817436363548,8.94528593402356,7.0762863359414,7.12454682216048,9.25856253132224,3.66990650538355,2.97948553459719,0.387053664308041,6.91582476021722,2.57042717887089,6.59887141315266,8.76725892070681,6.57793068792671,9.75507687078789,2.19783974811435,0.197458122856915,0.271485596895218,3.78665341762826,8.88450705213472,0.437721447087824,9.16172245051712,2.33971213223413,2.7647069352679,3.33914887625724,9.39838139805943,0.0500712729990482,4.57402144791558,4.06547509832308,9.7334038070403,3.29407833516598,7.97830023104325,7.11829058593139,4.84739556675777,3.54974799323827,3.6780868889764,2.9143768385984,8.06169089628384,4.65690795565024,8.73723007971421,8.35790034383535,9.11824287148193,1.17081199074164,5.51032736198977,6.18677016114816,3.17883612588048,5.49433480482548,3.59657652908936,3.29647052334622,7.75212083477527,8.25678812805563,6.03461364284158,3.92181624192744,6.52408382622525,5.59528488200158,7.88816293235868,5.21290962351486
"1",9.64360790792853,4.83289808966219,6.62174391560256,3.35942208068445,8.41715780552477,5.3548171184957,3.77998288255185,1.2777115078643,9.62986654369161,4.56388366175815,0.611993845086545,2.31196302687749,7.79021298512816,8.04306876379997,5.56547448504716,4.11724412115291,2.20547102158889,3.44357604160905,2.36811799230054,2.69190831575543,7.62315078638494,1.07449982548133,3.27943042153493,6.71915462473407,0.740805114619434,5.10503580095246,3.18332982482389,6.37803909601644,3.78064098302275,7.18081486178562,2.7344226767309,8.01763108931482,1.79390049073845,4.49968457687646,3.86870746966451,9.24884271575138,3.03535978775471,4.76879810448736,8.33539468003437,3.18778111599386,2.62487768661231,6.01211086846888,1.93769385339692,9.18818998383358,6.2980138650164,5.60176584403962,8.8582640257664,8.54128491366282,1.3865613588132,7.5868181255646,2.22103554755449,6.27135687042028,0.416564089246094,2.55978770088404,8.34973008139059,1.87854202697054,4.49660885846242,5.31652100384235,2.83204350620508,3.57700084801763,6.58583429874852,9.74690909963101,2.05792032880709,0.202773886267096
"2",8.79359466423433,4.52647415759383,6.2731108160018,3.13879825308993,8.40040450826981,5.29169279607907,3.33732058922245,2.49007909199829,7.7846892801708,5.3889363552356,1.97674367825431,3.22403517698664,7.88298115234901,7.3842064436229,4.29767194403632,3.01849474774077,2.87846597776256,3.44612991574592,3.30243383016192,3.70274623657669,7.66135021991533,2.99977804675067,3.05837524223111,5.47021195502975,1.525826696102,4.22626445474014,4.03618403520054,5.52412427272057,5.9927215139556,6.12596723304463,4.98805288062945,5.57727685124763,3.42929658189445,3.91235893972533,5.80961829425323,8.36440148041522,4.10360820191481,4.51184835620157,8.32299741857355,3.8081485481417,3.06996770609868,5.26312543314737,2.32565747429266,7.85638337753563,6.36529394462611,5.61662657641853,8.80208593318087,8.58905137275868,2.63612934216686,6.73921551663273,2.74709597263096,5.79019686948878,1.98999950761791,3.65246083345295,6.34010752664585,4.28508781098996,4.99035078723981,6.56319680421994,5.75488607074696,3.55346071668753,6.62467977976047,8.06137471698383,3.59210722854257,2.10715467520325
"3",8.13914074915024,4.30378626749305,5.84088054934065,3.09748880503223,8.21462283431497,5.17469720927877,3.21370297551543,3.36880561236514,6.49916850903942,5.96889063613195,3.03101742607139,3.99851305446776,7.77488540035243,6.63754175410432,4.04083505478843,2.73621010479085,3.49895691429467,3.50522401977874,4.20743266957759,4.47944735395849,7.38806343073531,4.35095223361082,3.25479975561543,4.76108628682081,2.13255555765368,4.0104376399574,4.75471058802527,4.94959643360955,6.89200581383887,5.62031036801888,5.79940435549069,4.71987491753047,4.46868382826502,3.52568272824011,6.50014290852939,7.37613096000053,4.87872640886982,4.2300021495096,8.19658120575356,4.25978575190193,3.38468388661398,4.71091816347683,2.74943375294948,7.03015725030606,6.3489682525158,5.61864192441787,8.59841099392025,8.12492107803109,3.74844088596313,6.05946539663838,3.30648111855123,5.50157271964463,2.68962637878334,4.05646455657092,5.55079225904183,5.24349072197222,5.30426585799414,7.25730139103041,6.88381240647692,3.46580850320946,6.19681960739739,7.08337393948228,4.1774288041031,3.05007020411987
"4",7.58195609635634,4.24300421636036,5.36709003365172,3.15034656147161,7.96040158148467,5.1654988716719,3.24056655698057,4.02519387638618,5.24516545191843,6.20455141003082,3.91323895606354,4.59314906198512,7.6261822873235,5.96245073518353,4.18738096398712,2.71986596190128,4.08703214212219,3.67097179691229,4.96888510524135,5.17066887871718,7.00295393148258,5.30807167005027,3.57799093352516,4.40455044987126,2.59173566326623,4.06188088343974,5.32691282004167,4.56429802012476,7.1347446607707,5.36123150295751,5.86027039134357,4.55487326046861,5.14886486522314,3.23319088067099,6.51580097324309,6.49285663338125,5.47255364028819,4.03522887636853,7.97232706559619,4.64869729089885,3.67042791511761,4.34696805977212,3.14904347965732,6.47690004465894,6.29459879748659,5.5543457064992,8.30082879558516,7.41979388311437,4.69192468951733,5.5680933472003,3.87264184692936,5.29726782947518,3.03256590709682,4.29922983989877,5.15306224342382,5.4525810594112,5.33883976354543,7.54774498416961,7.20325731730475,3.40703890421724,5.72985861861579,6.43751779459524,4.41693575902401,3.53744420621125
"5",7.1058732049682,4.29912250544583,5.02681768560682,3.23337944899614,7.70005770732428,5.25302942946722,3.29913154493927,4.51321453320673,4.47057576155611,6.31276515946754,4.59332655074431,5.03525820387982,7.4860666741915,5.47830134061685,4.47201536430915,2.82735120256418,4.68236154854281,3.86111787501352,5.52031514677668,5.78200670556341,6.62951468277876,6.00165619013613,3.94111475099688,4.17634792968038,2.95574965297985,4.22292504499554,5.78574717396791,4.27978372442891,7.08977754176762,5.21268844997517,5.58551914787503,4.67464903564525,5.62586643973231,3.01814172096603,6.22220326524936,5.78295487510288,5.94986203629061,3.94883653111301,7.7062497776837,4.96996340038676,3.95112270469912,4.19331222640389,3.49251914044225,6.02739923843087,6.26368623677365,5.37163088261447,7.93543719417312,6.70800539503446,5.36486429667062,5.10788952397383,4.43231454113996,5.16918871160876,3.25259463576526,4.44198052211306,4.91904887638675,5.31565449861077,5.28565737641759,7.59319839347882,7.16066086803379,3.39526520497768,5.36967797091831,5.94679397982834,4.54264837252141,3.8373060131901
"6",6.71061105945267,4.39050066463491,4.84549819473094,3.32645431014332,7.47489796148907,5.37296768521168,3.36150771572841,4.8749261486493,4.1123298932519,6.38455245692314,5.06023237556917,5.33444862411255,7.37047394526537,5.10781608448433,4.78456543447352,2.99071690358734,5.18078742252533,4.01279372000698,5.89091457455931,6.14539823000154,6.28758609553228,6.52064079046118,4.2269058424182,3.99678650349551,3.24885965278691,4.41428217028722,6.15715769390735,4.02345200579178,6.91928099025259,5.12761055606376,5.2043198952941,4.897253528218,5.97695620195734,2.87914792956948,5.82966092734395,5.30348794242921,6.34532473338064,3.9264974587501,7.43492162812329,5.21452233688822,4.1762577677122,4.18837214892726,3.78076295227001,5.6370958621448,6.26211972925156,5.16955442359799,7.50959405422661,6.2668612779994,5.7649516423192,4.74056659169342,4.94112997077985,5.11106485977317,3.44056163400666,4.51057575695602,4.84275716167504,5.0752156707881,5.23291110089901,7.50389517596596,6.96958218174361,3.41775471262096,5.1086189926844,5.58066137866823,4.62454129009365,4.05306667002256
"7",6.42209341838419,4.46166977131446,4.74571379973228,3.41770822630799,7.31060892632767,5.47740487726797,3.41550368387528,5.14101442836657,3.9524263432555,6.4522703270191,5.35443617679447,5.51453259196045,7.29559356253177,4.8144351787746,5.08204115169547,3.13339976319935,5.51930374579387,4.10908506909467,6.14536346958368,6.33945084566555,5.98425459161092,6.92232784184656,4.37585933531997,3.85247557643866,3.47992719784158,4.59378109419583,6.45888564766481,3.79267321328123,6.70506048381181,5.08442536336848,4.84992319301084,5.14343437523903,6.23813571907618,2.80058399731657,5.46520584018015,5.01700184046624,6.66510929402381,3.93344549896551,7.19349427312322,5.41195094813611,4.35379933604063,4.25042620175323,4.02044746701874,5.3375627973682,6.26547915933579,5.00133711907777,7.11362309669329,6.04657806560772,6.03819009639067,4.48972091612487,5.32700956473773,5.10164418972637,3.62761064453903,4.54518063853077,4.87323975761963,4.82396239423839,5.19725441830145,7.37187959009997,6.73460929909201,3.46112290810077,4.91433313503336,5.33222346039664,4.68655613876037,4.21358338938723
"8",6.22988028716061,4.50601357724891,4.68710136470052,3.50294472991778,7.2059802896793,5.55975996749743,3.46010833299303,5.34240298005573,3.88095640833862,6.5159406923082,5.54139345298074,5.62892287840674,7.26220215253914,4.587651487565,5.34505093473751,3.22877301881076,5.7445553189377,4.15970284194752,6.32640124957975,6.47114938828369,5.73270725700577,7.23800267396382,4.4383263730204,3.73801845163419,3.66370846469384,4.75099690254117,6.70493209015269,3.60140486891437,6.49922027762753,5.06393169830497,4.57542485915441,5.37562631168896,6.4377236963182,2.76276402433086,5.18100945452693,4.84451146169888,6.90676858551255,3.9478463363932,7.00830418496765,5.56797431191507,4.49635809995364,4.32996119893286,4.2112144486597,5.12481748239451,6.263756712975,4.87158125790424,6.84043835737019,5.94899275058054,6.22406666821994,4.31169744145706,5.57030378706229,5.11787941324879,3.81031066765513,4.56605653293619,4.95373203458414,4.59482657026248,5.17378688117112,7.25953563902053,6.51627979899191,3.51449030145448,4.76591812272559,5.17157267278139,4.7359367728621,4.32713209282494
"9",6.10581502117809,4.53204360350919,4.64936562878745,3.58027982845683,7.14459632965315,5.62325265939129,3.49747372088909,5.49096582232623,3.84924323131227,6.56628611332819,5.66624964892736,5.7096774563367,7.25896444912017,4.41617639825993,5.56298923770717,3.28665377679453,5.88944398043277,4.18006902095684,6.45622533694672,6.57859450094342,5.53520817222858,7.48272002935254,4.45819981549426,3.6474711429639,3.8095289348338,4.88279881251989,6.9023889726103,3.44974774013343,6.32549744910914,5.05306719815982,4.37986765096876,5.5741934266238,6.59200458320074,2.74827824120977,4.97678037127441,4.73547952226075,7.08571771680567,3.96001518041053,6.8826539894532,5.68730098920264,4.6099730570472,4.40508225459748,4.35499918023195,4.97378609493238,6.25835722323819,4.77389179806982,6.68379703371519,5.91318355579378,6.34663639109285,4.17308032644396,5.71105869409791,5.14522694294414,3.97589775066895,4.57978078314052,5.04879681297193,4.40039186888188,5.15571431076278,7.18681234937035,6.34053746639806,3.57088164689339,4.65103355067092,5.06970448482421,4.77583289823957,4.40125034747179
